DATE; Talajhőmérséklet 0 cm; Szélirány; Talajnedvesség 30 cm; Széllökés; Levegő-hőmérséklet; Szélsebesség; Csapadék; Talajnedvesség 90 cm; Besugárzás; Levegő-páratartalom; Talajnedvesség 60 cm
2021-03-26 23:00:00; 7,44820;  52,57342;   9,25699;   0,92556;   4,41314;   0,77877;   0,00000;  15,66465;   0,00000;  75,74923;  10,73594
2021-03-27 00:00:00; 7,21699;  64,13275;   9,24820;   0,83763;   3,40800;   0,67502;   0,00000;  15,66775;   0,00000;  78,91294;  10,73615
2021-03-27 01:00:00; 6,98894;  51,30051;   9,23345;   1,08562;   2,40073;   0,89677;   0,00000;  15,66902;   0,00000;  82,20803;  10,73718
2021-03-27 02:00:00; 6,77904;  50,93225;   9,22343;   0,93073;   1,97487;   0,76438;   0,00000;  15,66948;   0,00000;  84,37673;  10,73815
2021-03-27 03:00:00; 6,58693;  56,36762;   9,21575;   0,99497;   1,61270;   0,82953;   0,00000;  15,66938;   0,00000;  85,69334;  10,73823
2021-03-27 04:00:00; 6,40800;  58,96999;   9,21069;   1,29333;   1,77243;   1,03140;   0,00000;  15,66747;   3,46487;  83,70137;  10,73709
2021-03-27 05:00:00; 6,28094;  75,27626;   9,22261;   1,58978;   4,03168;   1,27105;   0,00000;  15,66768;  37,86962;  75,95527;  10,73264
2021-03-27 06:00:00; 6,35584; 127,04243;   9,24312;   2,14457;   8,53103;   1,60505;   0,00000;  15,65916;  72,63528;  64,27293;  10,72235
2021-03-27 07:00:00; 6,61048; 137,06699;   9,22649;   2,03704;  11,37005;   1,54814;   0,00000;  15,65649;  63,00686;  59,36676;  10,71472
2021-03-26 21:00:00; 7,88147;  67,79649;   9,28083;   1,20159;   7,01766;   0,97306;   0,00000;  15,66002;   0,00000;  68,07806;  10,73585
2021-03-26 20:00:00; 8,11116;  51,86993;   9,29091;   0,94134;   7,51832;   0,80894;   0,00000;  15,65552;   0,00000;  65,78223;  10,73300
2021-03-26 22:00:00; 7,66844;  62,25206;   9,27254;   1,01484;   6,09945;   0,84068;   0,00000;  15,66298;   0,00000;  70,14835;  10,73434
2021-03-26 19:00:00; 8,37095;  77,96610;   9,30421;   1,03363;   9,04662;   0,76827;   0,00000;  15,65591;   0,00000;  60,60588;  10,72608
2021-03-26 18:00:00; 8,65783;  59,74807;   9,31125;   0,93726;  10,28170;   0,72177;   0,00000;  15,65475;   0,00000;  58,88203;  10,71871
2021-03-26 17:00:00; 8,93184;  85,24935;   9,32543;   1,38289;  12,31998;   1,00989;   0,00000;  15,65524;   0,00000;  54,31538;  10,71490
2021-03-26 14:00:00; 8,81081; 320,97740;   9,36463;   1,43951;  17,91172;   0,81071;   0,00000;  15,65194; 292,33847;  36,75507;  10,71759
2021-03-26 13:00:00; 8,44222; 244,89105;   9,38493;   1,46809;  17,63942;   0,80490;   0,00000;  15,65294; 407,20364;  37,20070;  10,71763
2021-03-26 15:00:00; 9,01709; 103,43166;   9,35208;   1,59822;  17,70618;   0,97793;   0,00000;  15,65315; 159,24391;  38,53473;  10,71763
2021-03-26 16:00:00; 9,08083; 102,48756;   9,33838;   1,63415;  15,52421;   1,09684;   0,00000;  15,65170;  35,06418;  44,75901;  10,71646
2021-03-26 11:00:00; 7,18821; 203,17584;   9,44446;   2,38358;  16,00232;   1,29741;   0,00000;  15,65538; 540,55084;  43,05195;  10,71227
2021-03-26 12:00:00; 7,90180; 247,20602;   9,41329;   1,81844;  16,86263;   1,12825;   0,00000;  15,65465; 496,07242;  40,67432;  10,71543
2021-03-26 08:00:00; 5,74141; 158,89345;   9,50908;   0,90977;  12,13753;   0,48706;   0,00000;  15,65708;  79,33643;  56,48343;  10,72753
2021-03-26 10:00:00; 6,50717; 249,62424;   9,47154;   1,65783;  15,01247;   1,08413;   0,00000;  15,65731; 539,32500;  44,95445;  10,71456
2021-03-26 09:00:00; 6,06230; 334,35830;   9,48958;   1,52063;  13,60050;   0,97836;   0,00000;  15,65606; 377,63060;  49,96199;  10,72763
2021-03-26 01:00:00; 5,60489;  49,78051;   9,50502;   0,85505;  -1,03819;   0,71445;   0,00000;  15,64879;   0,00000;  91,27198;  10,75207
2021-03-26 02:00:00; 5,41864;  43,93525;   9,49623;   0,70642;  -1,14382;   0,45416;   0,00000;  15,65046;   0,00000;  92,41497;  10,74910
2021-03-26 03:00:00; 5,23255;  50,50642;   9,48522;   0,54880;  -1,47999;   0,35364;   0,00000;  15,65237;   0,00000;  92,96161;  10,74720
2021-03-26 04:00:00; 5,04977;  44,91725;   9,48121;   0,69634;  -1,94753;   0,52079;   0,00000;  15,65402;   2,85362;  93,91445;  10,74423
2021-03-26 05:00:00; 4,91581;  61,09187;   9,49723;   0,63700;   0,19869;   0,48074;   0,00000;  15,65427;  38,59475;  90,22055;  10,73654
2021-03-26 06:00:00; 4,98498; 102,14684;   9,53150;   0,96339;   5,09690;   0,59427;   0,00000;  15,65472;  71,77467;  78,47521;  10,73127
2021-03-26 07:00:00; 5,31185; 118,69572;   9,52902;   0,80088;   9,87046;   0,42200;   0,00000;  15,65610;  69,33792;  65,11810;  10,73037
2021-03-25 23:00:00; 6,01220;  52,39965;   9,52739;   0,75460;   0,13709;   0,60866;   0,00000;  15,64427;   0,00000;  87,74866;  10,75272
2021-03-26 00:00:00; 5,80464;  52,45688;   9,51659;   0,82238;  -0,57742;   0,66097;   0,00000;  15,64585;   0,00000;  89,89075;  10,75228
2021-03-24 21:00:00; 6,05098;   0,49562;   9,76825;   0,14047;   2,92376;   0,05412;   0,00000;  15,63870;   0,00000;  98,65414;  10,77122
2021-03-24 20:00:00; 6,17732; 334,70587;   9,78900;   0,62693;   4,35558;   0,44653;   0,00000;  15,63870;   0,00000;  97,14252;  10,76810
2021-03-24 22:00:00; 5,85948;   6,47734;   9,74601;   0,17831;   1,70418;   0,05182;   0,00000;  15,63870;   0,00000;  99,80341;  10,77203
2021-03-24 19:00:00; 6,23831; 332,54270;   9,79602;   0,55098;   5,08999;   0,34834;   0,00000;  15,63865;   0,00000;  95,22170;  10,76476
2021-03-24 18:00:00; 6,28024; 314,33377;   9,78920;   0,45815;   5,34002;   0,21874;   0,03623;  15,63855;   0,00000;  92,49021;  10,76232
2021-03-24 17:00:00; 6,33432; 322,13873;   9,77538;   0,50497;   5,73853;   0,25167;   0,03623;  15,63870;   0,00000;  87,23154;  10,77388
2021-03-24 16:00:00; 6,37572;   2,10336;   9,79489;   0,53356;   6,65819;   0,26016;   0,00000;  15,63870;   4,10360;  79,31576;  10,78150
2021-03-24 15:00:00; 6,39924; 328,92194;   9,79917;   0,95741;   7,32854;   0,64454;   0,00000;  15,63855;  16,42557;  75,44747;  10,78146
2021-03-24 13:00:00; 6,32351;  17,74557;   9,81584;   0,80414;   7,35313;   0,44258;   0,00000;  15,63861;  42,69754;  78,06670;  10,78168
2021-03-24 14:00:00; 6,38630; 341,33377;   9,81233;   1,10032;   7,53448;   0,74502;   0,00000;  15,63870;  47,28294;  75,16112;  10,78171
2021-03-24 12:00:00; 6,22587;  33,76827;   9,82370;   1,25413;   7,42030;   0,68154;   0,00000;  15,63860;  62,14905;  78,04815;  10,78200
2021-03-24 11:00:00; 6,13223;   7,55653;   9,83062;   2,36398;   7,71192;   1,60706;   0,00000;  15,63860;  69,36974;  74,12274;  10,78205
2021-03-24 10:00:00; 6,05578; 324,83847;   9,84942;   3,34153;   8,03740;   2,52399;   0,00000;  15,63855;  96,88757;  71,01210;  10,78209
2021-03-24 09:00:00; 5,93215; 321,18494;   9,86689;   4,63377;   8,30016;   3,33921;   0,00000;  15,63865; 191,76656;  69,54565;  10,78210
2021-03-24 06:00:00; 5,56453; 316,61180;   9,89139;   2,36316;   5,66941;   1,75423;   0,00000;  15,63783;  42,79157;  81,75355;  10,78205
2021-03-24 07:00:00; 5,63527; 317,74560;   9,88907;   2,63620;   6,48424;   1,83037;   0,00000;  15,63846; 110,61713;  79,93559;  10,78191
2021-03-24 05:00:00; 5,56021; 315,19424;   9,89080;   2,04303;   5,31759;   1,57565;   0,00000;  15,63643;   6,92866;  81,47193;  10,78243
2021-03-24 04:00:00; 5,58200; 315,78256;   9,89498;   2,02207;   5,22333;   1,52787;   0,00000;  15,63512;   0,16108;  81,93142;  10,78343
2021-03-24 03:00:00; 5,60562; 318,36014;   9,90498;   2,36207;   5,28114;   1,81899;   0,00000;  15,63470;   0,00000;  81,10622;  10,78453
2021-03-24 08:00:00; 5,76802; 316,92370;   9,87560;   3,91592;   7,66278;   2,87742;   0,00000;  15,63856; 190,28862;  73,29922;  10,78209
2021-03-24 02:00:00; 5,62998; 319,61133;   9,91760;   2,61007;   5,35123;   1,90707;   0,00000;  15,63211;   0,00000;  80,93648;  10,78497
2021-03-23 23:00:00; 5,72991; 319,75644;   9,93340;   2,62341;   4,97547;   1,90515;   0,00000;  15,62434;   0,00000;  80,11036;  10,78572
2021-03-24 00:00:00; 5,67686; 320,26874;   9,92719;   2,65444;   5,18901;   2,09010;   0,00000;  15,62781;   0,00000;  80,19154;  10,78636
2021-03-24 01:00:00; 5,64730; 319,45410;   9,91994;   2,47232;   5,32853;   1,95627;   0,00000;  15,63073;   0,00000;  80,38378;  10,78610
2021-03-25 20:00:00; 6,68789;  60,63846;   9,55953;   0,52566;   2,70927;   0,34480;   0,00000;  15,64250;   0,00000;  81,05847;  10,74987
2021-03-25 19:00:00; 6,94660;  57,46920;   9,57573;   0,65361;   4,21160;   0,46727;   0,00000;  15,64167;   0,00000;  75,61819;  10,74532
2021-03-25 21:00:00; 6,44068;  53,03216;   9,54675;   0,75460;   1,68912;   0,60978;   0,00000;  15,64304;   0,00000;  83,48022;  10,75189
2021-03-25 22:00:00; 6,22350;  53,15182;   9,53815;   0,71050;   0,86975;   0,53688;   0,00000;  15,64300;   0,00000;  85,56304;  10,75250
2021-03-25 18:00:00; 7,22218;  72,09233;   9,58620;   0,68600;   6,48262;   0,48588;   0,00000;  15,64197;   0,00000;  66,34695;  10,73885
2021-03-25 17:00:00; 7,47434;  99,54710;   9,59872;   0,78618;   8,56895;   0,43509;   0,00000;  15,64197;   0,00000;  58,53957;  10,73150
2021-03-25 16:00:00; 7,59658;  99,48006;   9,62005;   1,06221;  11,51409;   0,64024;   0,00000;  15,64196;  33,43982;  49,50684;  10,72478
2021-03-25 15:00:00; 7,56759;  11,39429;   9,63943;   1,08726;  12,56854;   0,64955;   0,00000;  15,64069; 148,89813;  45,63348;  10,72586
2021-03-25 14:00:00; 7,43855; 234,21602;   9,64798;   1,23181;  12,18533;   0,64338;   0,00000;  15,64053; 190,07024;  45,49211;  10,72508
2021-03-25 13:00:00; 7,19832; 259,71622;   9,67334;   1,52798;  12,08623;   1,05032;   0,00000;  15,64162; 263,14322;  44,81380;  10,72309
2021-03-25 12:00:00; 6,77271; 278,05040;   9,68648;   1,74903;  12,55057;   1,00913;   0,00000;  15,64201; 445,03560;  43,24206;  10,72283
2021-03-25 11:00:00; 6,19599; 231,66965;   9,71407;   1,91917;  11,41056;   1,28052;   0,00000;  15,64450; 552,71747;  45,98477;  10,73057
2021-03-25 10:00:00; 5,68725; 258,29855;   9,74472;   1,49205;   9,76635;   0,87915;   0,00000;  15,64552; 409,23648;  55,21263;  10,74714
2021-03-25 08:00:00; 4,96683; 267,79675;   9,75139;   1,23426;   5,37057;   0,74782;   0,00000;  15,64158; 194,64964;  84,18580;  10,75129
2021-03-25 09:00:00; 5,28850; 265,99683;   9,75743;   1,16566;   7,55627;   0,74454;   0,00000;  15,64382; 272,82715;  71,04246;  10,75120
2021-03-25 06:00:00; 4,52729; 236,91705;   9,74310;   0,87656;   1,95735;   0,46923;   0,00000;  15,63884;  83,44024;  99,17081;  10,74636
2021-03-25 07:00:00; 4,70801; 281,80524;   9,75083;   1,01212;   3,66125;   0,64266;   0,00000;  15,64099; 135,17381;  92,08395;  10,75120
2021-03-24 23:00:00; 5,64573; 355,76678;   9,72867;   0,06234;   0,32628;   0,01138;   0,00000;  15,63870;   0,00000;  99,99799;  10,77618
2021-03-25 00:00:00; 5,41405;  39,99803;   9,72055;   0,44699;  -0,70281;   0,20286;   0,00000;  15,63870;   0,03736;  99,99799;  10,77913
2021-03-25 01:00:00; 5,19529; 348,97604;   9,70752;   0,25698;  -1,48047;   0,06049;   0,00000;  15,63870;   0,00000;  99,99799;  10,77814
2021-03-25 04:00:00; 4,59767;  30,37876;   9,67451;   0,51477;  -2,84482;   0,27379;   0,00000;  15,63875;   1,51787;  99,99799;  10,76604
2021-03-25 05:00:00; 4,48479;  33,58575;   9,69416;   0,36206;  -0,68821;   0,14567;   0,00000;  15,63875;  38,38624;  99,99670;  10,75230
2021-03-25 02:00:00; 4,99322; 355,65820;   9,69293;   0,22976;  -2,12728;   0,05850;   0,00000;  15,63870;   0,00000;  99,99799;  10,77581
2021-03-25 03:00:00; 4,78713;  17,03437;   9,67776;   0,52103;  -2,89371;   0,18747;   0,00000;  15,63870;   0,00000;  99,99799;  10,77369
2021-03-23 22:00:00; 5,83072; 316,89767;   9,93135;   2,09611;   4,83350;   1,65979;   0,00000;  15,62312;   0,00000;  79,52600;  10,78597
2021-03-23 13:00:00; 5,85827; 310,47860;  10,04590;   3,72699;  10,86835;   2,53422;   0,00000;  15,63025; 242,36589;  38,77669;  10,77965
2021-03-21 22:00:00; 5,03444; 316,93625;  10,43373;   1,43107;   2,38599;   1,03104;   0,00000;  15,61346;   0,00000;  79,73380;  10,82087
2021-03-21 21:00:00; 5,08099; 315,90134;  10,43779;   1,38153;   2,35774;   1,06617;   0,00000;  15,61304;   0,00000;  75,26569;  10,81944
2021-03-21 20:00:00; 5,13952; 315,23680;  10,44372;   1,18771;   2,21844;   0,87582;   0,00000;  15,61507;   0,00000;  71,89970;  10,81740
2021-03-21 05:00:00; 3,51695; 313,01895;  10,60984;   1,83178;  -1,98664;   1,45138;   0,00000;  15,63312;  24,00053;  67,10677;  10,84460
2021-03-21 06:00:00; 3,42851; 316,45310;  10,63430;   2,86922;  -0,09909;   2,10121;   0,00000;  15,63374;  51,33057;  59,89016;  10,84462
2021-03-21 07:00:00; 3,41996; 317,08896;  10,62525;   3,74986;   1,34670;   2,92162;   0,00000;  15,63363;  63,83579;  51,72217;  10,84454
2021-03-21 08:00:00; 3,49602; 317,83804;  10,61032;   3,34969;   2,70049;   2,59967;   0,00000;  15,63561;  70,24194;  45,35070;  10,84414
2021-03-21 10:00:00; 3,79638; 320,81894;  10,59984;   3,16213;   5,26994;   2,37032;   0,00000;  15,63479; 546,45844;  41,97090;  10,82563
2021-03-21 09:00:00; 3,61528; 316,69810;  10,59448;   3,47301;   4,07435;   2,55952;   0,00000;  15,63477; 391,79593;  42,51633;  10,83886
2021-03-21 11:00:00; 4,16074; 299,64230;  10,58913;   2,61469;   6,47851;   1,60770;   0,00000;  15,63378; 533,13947;  40,41470;  10,81644
2021-03-21 12:00:00; 4,64879; 268,49370;  10,57333;   2,03296;   7,34898;   1,33745;   0,00000;  15,63098; 487,03983;  39,50327;  10,81359
2021-03-21 15:00:00; 5,72974; 308,72708;  10,50860;   1,53179;   8,18077;   0,97087;   0,00000;  15,62370; 155,43346;  36,53754;  10,81350
2021-03-21 18:00:00; 5,43159; 341,99030;  10,44033;   0,79625;   2,07321;   0,31562;   0,00000;  15,61728;   0,00000;  51,97600;  10,81424
2021-03-21 16:00:00; 5,76333; 325,42474;  10,48772;   1,14361;   6,72007;   0,85804;   0,00000;  15,62183;  33,24852;  38,72077;  10,81350
2021-03-21 17:00:00; 5,64273; 331,04865;  10,46452;   0,64190;   3,97802;   0,46765;   0,00000;  15,61989;   0,00000;  45,87012;  10,81363
2021-03-21 19:00:00; 5,24585; 316,21620;  10,44724;   1,27019;   2,22865;   0,91475;   0,00000;  15,61624;   0,00000;  62,62283;  10,81484
2021-03-20 23:00:00; 4,66324; 314,12800;  10,67708;   2,21562;  -0,59353;   1,72627;   0,00000;  15,63725;   0,00000;  68,81525;  10,84643
2021-03-21 00:00:00; 4,42112; 314,71472;  10,65755;   1,83532;  -1,32687;   1,36873;   0,00000;  15,63648;   0,00000;  71,43584;  10,84643
2021-03-21 13:00:00; 5,16976; 309,43210;  10,55332;   1,70956;   7,91076;   1,11012;   0,00000;  15,62600; 404,62924;  37,82112;  10,81350
2021-03-21 14:00:00; 5,52626; 262,92038;  10,52641;   1,51601;   8,59939;   0,92017;   0,00000;  15,62386; 275,85446;  37,15007;  10,81346
2021-03-21 01:00:00; 4,21483; 312,28380;  10,63949;   1,36356;  -1,93339;   1,03567;   0,00000;  15,63454;   0,00000;  73,87233;  10,84700
2021-03-21 02:00:00; 4,03778; 312,86487;  10,62997;   1,38534;  -2,23853;   1,00939;   0,00000;  15,63505;   0,00000;  74,43168;  10,84719
2021-03-21 03:00:00; 3,86410; 313,57390;  10,62051;   1,49368;  -2,51879;   1,13990;   0,00000;  15,63398;   0,00000;  73,34517;  10,84594
2021-03-21 04:00:00; 3,68418; 312,66480;  10,61320;   1,65021;  -2,72376;   1,23382;   0,00000;  15,63469;   0,79631;  71,65280;  10,84535
2021-03-23 16:00:00; 6,16501; 317,82883;   9,99402;   3,21603;   8,88796;   2,39952;   0,00000;  15,62333;  12,09291;  54,05617;  10,78172
2021-03-23 17:00:00; 6,16159; 316,79144;   9,98810;   2,52187;   8,42352;   1,85871;   0,00000;  15,62323;   0,00000;  57,19701;  10,78171
2021-03-23 18:00:00; 6,14190; 318,11840;   9,97831;   2,87439;   7,89053;   2,10921;   0,00000;  15,62280;   0,00000;  60,92710;  10,78172
2021-03-23 19:00:00; 6,08998; 318,91943;   9,97269;   3,26612;   7,43748;   2,42517;   0,00000;  15,62103;   0,00000;  66,24844;  10,78243
2021-03-23 14:00:00; 6,05528; 305,33838;  10,03201;   3,34452;  10,87888;   2,42362;   0,00000;  15,62816; 156,36131;  40,65624;  10,78066
2021-03-23 15:00:00; 6,14632; 318,44424;  10,00731;   3,05461;   9,44089;   2,23764;   0,00000;  15,62536;  28,36198;  49,91787;  10,78139
2021-03-23 12:00:00; 5,55147; 317,02438;  10,07236;   3,29770;  10,77830;   2,16928;   0,00000;  15,63329; 334,95860;  38,30983;  10,77576
2021-03-23 10:00:00; 4,69060; 316,25845;  10,12501;   3,34915;   9,11516;   2,17829;   0,00000;  15,63420; 501,64210;  40,91566;  10,78457
2021-03-23 11:00:00; 5,08884; 304,71155;  10,09914;   3,16159;  10,48605;   2,10019;   0,00000;  15,63540; 574,15700;  37,68437;  10,77605
2021-03-23 08:00:00; 4,01653; 309,62195;  10,15222;   2,16117;   6,20131;   1,45390;   0,00000;  15,63430; 218,54419;  55,93255;  10,79410
2021-03-23 09:00:00; 4,36895; 306,13535;  10,13036;   2,66506;   7,66444;   1,84328;   0,00000;  15,63463; 323,19565;  46,25763;  10,79381
2021-03-23 07:00:00; 3,72766; 317,17416;  10,16444;   1,97552;   4,31757;   1,42421;   0,00000;  15,63232;  62,72789;  64,78281;  10,79274
2021-03-23 06:00:00; 3,56195; 310,98822;  10,16824;   1,51492;   1,87781;   1,03295;   0,00000;  15,62995;  54,66278;  75,68314;  10,79348
2021-03-22 23:00:00; 4,64125; 320,87457;  10,16493;   0,72084;  -0,14941;   0,46074;   0,00000;  15,62098;   0,00000;  81,86408;  10,81552
2021-03-23 00:00:00; 4,45154; 316,85217;  10,14486;   0,59181;  -1,44988;   0,23849;   0,00000;  15,62061;   0,00000;  81,05618;  10,81614
2021-03-23 01:00:00; 4,24250; 311,86002;  10,13553;   0,68954;  -1,77322;   0,36467;   0,00000;  15,62019;   0,00000;  79,42884;  10,81607
2021-03-23 02:00:00; 4,04694; 315,81668;  10,12523;   0,81394;  -2,25187;   0,42840;   0,00000;  15,62076;   0,00000;  80,22842;  10,81385
2021-03-23 03:00:00; 3,87001; 316,58398;  10,11595;   0,85587;  -2,28890;   0,40776;   0,00000;  15,62255;   0,00000;  81,10398;  10,81041
2021-03-23 04:00:00; 3,69700; 325,59670;  10,09901;   0,45761;  -3,05345;   0,18660;   0,00000;  15,62546;   1,54120;  85,88864;  10,80974
2021-03-23 05:00:00; 3,55693; 315,59470;  10,12218;   1,02546;  -1,26056;   0,62198;   0,00000;  15,62748;  26,21138;  84,42471;  10,80101
2021-03-23 20:00:00; 6,03262; 320,17514;   9,95747;   3,08673;   6,70497;   2,42935;   0,00000;  15,62201;   0,00000;  70,55478;  10,78338
2021-03-23 21:00:00; 5,94157; 320,12530;   9,94661;   2,58339;   5,61146;   1,85801;   0,00000;  15,62240;   0,00000;  75,41949;  10,78519
2021-03-22 14:00:00; 5,32609; 324,53696;  10,28865;   4,45682;   6,12281;   3,30442;   0,00000;  15,62085; 126,14945;  59,53640;  10,81380
2021-03-22 15:00:00; 5,33678; 326,27463;  10,27279;   3,89278;   6,14894;   2,90693;   0,00000;  15,62296;  86,53159;  54,66481;  10,81375
2021-03-22 16:00:00; 5,32158; 330,51070;  10,25364;   2,81069;   5,63752;   1,86870;   0,00000;  15,62216;  23,51571;  60,46457;  10,81359
2021-03-22 17:00:00; 5,27852; 335,72552;  10,23615;   1,37363;   4,07265;   0,87727;   0,00000;  15,62124;   0,00000;  74,20564;  10,81400
2021-03-22 18:00:00; 5,22741; 315,87976;  10,22431;   1,72426;   3,60480;   0,99442;   0,00000;  15,62108;   0,00000;  72,46020;  10,81446
2021-03-22 19:00:00; 5,15951; 325,74160;  10,21707;   0,47693;   2,93523;   0,22717;   0,00000;  15,62149;   0,00000;  76,47186;  10,81454
2021-03-22 10:00:00; 5,09563; 321,75742;  10,36265;   5,02794;   4,72649;   3,87939;   0,00000;  15,62016; 290,83472;  83,15492;  10,81367
2021-03-22 11:00:00; 5,22734; 323,43650;  10,34493;   4,65200;   6,00283;   3,70473;   0,00000;  15,62174; 208,62622;  69,01211;  10,81363
2021-03-22 12:00:00; 5,30018; 320,62183;  10,32381;   3,73543;   5,85696;   2,79956;   0,00000;  15,62202;  58,51210;  66,15975;  10,81363
2021-03-22 22:00:00; 4,83114; 323,21010;  10,16748;   0,56459;   0,24574;   0,30474;   0,00000;  15,62150;   0,00000;  86,90891;  10,81594
2021-03-22 21:00:00; 5,01619; 334,61722;  10,18836;   0,48619;   1,42938;   0,20814;   0,00000;  15,62129;   0,00000;  83,75290;  10,81497
2021-03-22 07:00:00; 4,99072; 316,52246;  10,39366;   3,54678;   4,25062;   2,66364;   0,00000;  15,62081;  62,61070;  82,68673;  10,81397
2021-03-22 08:00:00; 5,01924; 319,65485;  10,38450;   4,39966;   4,90035;   3,46373;   0,00000;  15,62013; 141,66840;  77,76621;  10,81370
2021-03-22 09:00:00; 5,06951; 320,23828;  10,35952;   5,26832;   4,49787;   3,98435;   0,00000;  15,62006; 133,11522;  80,98764;  10,81363
2021-03-22 20:00:00; 5,10336; 318,68762;  10,20918;   0,82674;   2,52404;   0,45023;   0,00000;  15,62096;   0,00000;  79,97220;  10,81502
2021-03-22 05:00:00; 4,94930; 264,97125;  10,39946;   1,26447;   2,89262;   0,67465;   0,00000;  15,61724;   4,67409;  91,43336;  10,81672
2021-03-22 06:00:00; 4,96720; 315,77832;  10,40217;   1,92869;   3,63748;   1,30013;   0,00000;  15,61843;  30,59813;  88,74726;  10,81515
2021-03-21 23:00:00; 4,99918; 317,53677;  10,42183;   1,82226;   2,19677;   1,37012;   0,00000;  15,61309;   0,00000;  84,38021;  10,82203
2021-03-22 00:00:00; 4,95341; 297,89105;  10,41236;   1,22010;   1,69097;   0,77046;   0,00000;  15,61557;   0,00000;  89,37870;  10,82275
2021-03-22 01:00:00; 4,92899; 226,54686;  10,41104;   0,89289;   1,84437;   0,66471;   0,00000;  15,61546;   0,00000;  90,86980;  10,82182
2021-03-22 02:00:00; 4,93863; 226,65007;  10,40897;   1,08208;   2,20638;   0,84596;   0,00000;  15,61610;   0,00000;  89,75533;  10,81977
2021-03-22 03:00:00; 4,94623; 235,21124;  10,40493;   1,19941;   2,43706;   0,77079;   0,00000;  15,61746;   0,00000;  90,18246;  10,82004
2021-03-22 04:00:00; 4,94626; 244,20420;  10,40170;   1,01294;   2,68195;   0,69365;   0,00000;  15,61833;   0,00000;  90,55549;  10,81874
2021-03-22 13:00:00; 5,31291; 321,48907;  10,30872;   4,78077;   6,09840;   3,46321;   0,00000;  15,62220; 105,79846;  60,07093;  10,81363
2021-03-20 05:00:00; 3,95201; 294,40295;  10,82498;   0,31088;  -2,78482;   0,11234;   0,00000;  15,64918;  26,24505;  97,04809;  10,86464
2021-03-20 06:00:00; 3,93241; 316,30140;  10,88036;   1,37554;   0,74148;   0,95656;   0,00000;  15,64538;  67,36402;  92,12214;  10,84513
2021-03-20 07:00:00; 4,00799; 314,05150;  10,87596;   1,80592;   1,76385;   1,32152;   0,00000;  15,64651;  74,95358;  90,04733;  10,84369
2021-03-20 08:00:00; 4,15900; 305,90887;  10,87807;   1,61346;   4,03785;   1,07697;   0,00000;  15,64539; 102,56327;  83,60294;  10,84128
2021-03-20 09:00:00; 4,41141; 303,94630;  10,87360;   2,15219;   5,61347;   1,26243;   0,00000;  15,64539; 222,38806;  75,06885;  10,84180
2021-03-20 10:00:00; 4,66856; 350,07400;  10,86359;   1,94775;   5,72076;   1,22098;   0,00000;  15,64251; 228,97406;  72,49445;  10,84211
2021-03-20 11:00:00; 5,02674;  52,07861;  10,86009;   2,29511;   6,82530;   1,58673;   0,00000;  15,63970; 448,83102;  68,68393;  10,84316
2021-03-20 12:00:00; 5,53740;  21,78855;  10,83670;   2,35636;   7,23428;   1,39396;   0,00000;  15,63846; 227,43568;  61,55656;  10,84377
2021-03-20 16:00:00; 5,76026; 326,21650;  10,76939;   1,35403;   4,50236;   0,92054;   0,00000;  15,63842;  15,50309;  73,51040;  10,84462
2021-03-20 17:00:00; 5,65419; 319,75793;  10,76589;   1,00668;   3,95667;   0,77458;   0,00000;  15,63865;   0,00000;  75,95844;  10,84461
2021-03-20 19:00:00; 5,44780; 316,54572;  10,74454;   2,78538;   3,20218;   2,12470;   0,00000;  15,63855;   0,00000;  76,95003;  10,84457
2021-03-20 18:00:00; 5,55727; 315,63803;  10,75460;   1,76454;   3,81093;   1,34862;   0,00000;  15,63860;   0,00000;  76,16876;  10,84452
2021-03-20 20:00:00; 5,27784; 312,62310;  10,72418;   1,68642;   1,83853;   1,35393;   0,00000;  15,63832;   0,00000;  81,97537;  10,84466
2021-03-20 22:00:00; 4,92909; 313,38770;  10,69456;   2,89427;   0,47309;   2,21648;   0,00000;  15,63783;   0,00000;  69,33916;  10,84553
2021-03-20 13:00:00; 5,73712;  15,77008;  10,81039;   1,97279;   4,73691;   1,26665;   0,00000;  15,63812; 121,01072;  79,70804;  10,84393
2021-03-20 14:00:00; 5,75834;  42,00092;  10,80147;   2,52867;   5,29484;   1,78033;   0,00000;  15,63835; 215,55320;  77,66007;  10,84461
2021-03-20 15:00:00; 5,80644; 359,01610;  10,79181;   1,40031;   5,54511;   0,88426;   0,00000;  15,63813; 109,23017;  71,19224;  10,84453
2021-03-20 21:00:00; 5,11954; 314,04437;  10,71404;   1,86962;   1,31620;   1,40543;   0,00000;  15,63817;   0,00000;  81,90591;  10,84479
2021-03-19 23:00:00; 5,21663;  27,73837;  10,88717;   0,31632;  -2,49973;   0,13450;   0,00000;  15,65330;   0,00000;  96,73370;  10,85861
2021-03-20 00:00:00; 4,97092;   5,95359;  10,86719;   0,06942;  -3,06932;   0,03308;   0,00000;  15,65436;   0,00000;  96,94773;  10,86320
2021-03-20 01:00:00; 4,73500; 354,75894;  10,85371;   0,15054;  -3,40059;   0,04277;   0,00000;  15,65325;   0,00000;  97,15713;  10,86836
2021-03-20 02:00:00; 4,51704;   6,33838;  10,83664;   0,22268;  -3,91526;   0,07711;   0,00000;  15,65337;   0,00000;  96,88403;  10,86866
