DATE; Széllökés; Talajnedvesség 90 cm; Külső akkufeszültség; Belső akkufeszültség; Fagy; Szélsebesség; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Talajhőmérséklet 0 cm; Levegő-páratartalom; Napelem töltőfeszültség; Csapadék; Légnyomás; Besugárzás; Levegő-hőmérséklet; Fényegység; Szélirány; Levélnedvesség; Csapadék Számláló
2021-04-18 00:00:00; 7,27273;  25,70700;  12,86783;   4,24567;-9999,00000;   5,09091;-9999,00000;  23,15390;  23,68399;-9999,00000;  85,78077;   0,00000;   0,00000;1005,56920;   0,00000;   6,84615;   1,16667; 248,73378;   3,63636;-9999,00000
2021-04-17 23:00:00; 4,92308;  25,70700;  12,87942;   4,24625;-9999,00000;   3,15385;-9999,00000;  23,09891;  23,68399;-9999,00000;  83,15500;   0,00000;   0,00000;1005,83330;   0,00000;   7,07500; 658,66670; 311,84644;   3,84615;-9999,00000
2021-04-16 22:00:00; 3,09091;  25,70700;  12,86550;   4,24825;-9999,00000;   1,18182;-9999,00000;  23,08900;  23,59475;-9999,00000;  81,80924;   0,00000;   0,00000;1010,93090;   0,00000;   3,86923; 141,58333; 258,27484;   0,00000;-9999,00000
2021-04-17 21:00:00; 7,81818;  25,69708;  12,90908;   4,24858;-9999,00000;   5,45455;-9999,00000;  23,08900;  23,65424;-9999,00000;  74,48749;   0,00000;   0,00000;1006,14996;   0,00000;   7,78333; 324,58334; 304,55566;   0,00000;-9999,00000
2021-04-17 20:00:00; 12,58333;  25,70700;  12,93258;   4,25100;-9999,00000;   8,33333;-9999,00000;  23,08900;  23,67408;-9999,00000;  68,08916;   0,00000;   0,00000;1006,25000;   0,00000;   8,53333; 200,50000; 291,39505;   0,00000;-9999,00000
2021-04-17 19:00:00; 12,33333;  25,70700;  12,95483;   4,25200;-9999,00000;   8,08333;-9999,00000;  23,08900;  23,66416;-9999,00000;  65,65917;   0,00000;   0,00000;1006,41670;   0,00000;   8,95000; 133,50000; 292,84833;   0,00000;-9999,00000
2021-04-17 18:00:00; 6,18182;  25,70700;  12,98250;   4,25358;-9999,00000;   4,18182;-9999,00000;  23,08900;  23,68399;-9999,00000;  67,47182;   0,00000;   0,00000;1006,41820;   0,00000;   9,32727;   4,58333; 231,05946;   0,00000;-9999,00000
2021-04-17 17:00:00; 5,23077;  25,70700;  13,03700;   4,25592;-9999,00000;   3,38462;-9999,00000;  23,08900;  23,62449;-9999,00000;  61,62537;   7,78508;   0,00000;1006,03845;   4,23077;  10,12308;1018,33330; 163,48730;   0,00000;-9999,00000
2021-04-17 16:00:00; 5,45455;  25,70700;  13,35158;   4,25833;-9999,00000;   2,63636;-9999,00000;  23,08899;  23,56500;-9999,00000;  49,75833;  17,81208;   0,00000;1005,71674;  78,33334;  11,22500;3895,00000; 125,78013;   0,00000;-9999,00000
2021-04-17 15:00:00; 10,00000;  25,70700;  13,55358;   4,25967;-9999,00000;   5,00000;-9999,00000;  23,08900;  23,58663;-9999,00000;  46,02417;  20,14642;   0,00000;1005,85010; 162,08333;  11,65833;3895,00000;  87,32969;   0,00000;-9999,00000
2021-04-17 14:00:00; 9,00000;  25,70700;  13,59433;   4,25742;-9999,00000;   4,15385;-9999,00000;  23,08900;  23,59475;-9999,00000;  45,42916;  20,22367;   0,00000;1006,05000; 250,45454;  11,84167;3895,00000;  91,86668;   0,00000;-9999,00000
2021-04-17 13:00:00; 11,18182;  25,70700;  13,60131;   4,25915;-9999,00000;   5,81818;-9999,00000;  23,08900;  23,56500;-9999,00000;  44,44250;  20,19700;   0,00000;1006,42500; 307,91666;  11,70000;3895,00000; 145,42085;   0,00000;-9999,00000
2021-04-17 12:00:00; 9,66667;  25,70700;  13,52600;   4,26018;-9999,00000;   4,75000;-9999,00000;  23,08900;  23,56500;-9999,00000;  45,94500;  21,07700;   0,00000;1006,77496; 464,16666;  11,94167;3895,00000;  93,69881;   0,00000;-9999,00000
2021-04-17 11:00:00; 10,36364;  25,70700;  13,55042;   4,25833;-9999,00000;   4,72727;-9999,00000;  23,08900;  23,56500;-9999,00000;  47,05636;  21,15117;   0,00000;1007,14550; 593,18180;  11,79091;3895,00000;  32,43118;   0,00000;-9999,00000
2021-04-17 10:00:00; 9,50000;  25,70700;  13,61284;   4,25967;-9999,00000;   4,83333;-9999,00000;  23,08900;  23,56500;-9999,00000;  47,64769;  21,17067;   0,00000;1007,50006; 554,61536;  10,95385;3895,00000;  66,36612;   0,00000;-9999,00000
2021-04-17 09:00:00; 10,72727;  25,69708;  13,52000;   4,25842;-9999,00000;   4,72727;-9999,00000;  23,08900;  23,56500;-9999,00000;  50,22455;  21,16183;   0,00000;1008,00903; 771,36365;  11,02727;3895,00000;  99,51527;   0,00000;-9999,00000
2021-04-17 08:00:00; 11,76923;  25,70700;  13,61458;   4,26042;-9999,00000;   5,23077;-9999,00000;  23,08900;  23,56500;-9999,00000;  55,38769;  20,68842;   0,00000;1008,72300; 641,15390;   9,55385;3895,00000; 115,06311;   0,00000;-9999,00000
2021-04-17 07:00:00; 10,90000;  25,70700;  13,67292;   4,26200;-9999,00000;   6,20000;-9999,00000;  22,40474;  22,81133;-9999,00000;  65,73455;  21,31450;   0,00000;1009,18170; 517,72730;   8,00000;3895,00000; 147,57910;   0,00000;-9999,00000
2021-04-17 06:00:00; 11,08333;  25,70700;  13,80158;   4,26150;-9999,00000;   7,25000;-9999,00000;  23,08900;  23,53525;-9999,00000;  80,18750;  21,35567;   0,00000;1009,42500; 410,83334;   5,64167;3895,00000; 147,74304;   0,00000;-9999,00000
2021-04-17 05:00:00; 14,33333;  25,70700;  13,45592;   4,24433;-9999,00000;  10,16667;-9999,00000;  23,08900;  23,56500;-9999,00000;  87,05615;  18,45667;   0,00000;1009,74615; 113,75000;   3,46154;3895,00000; 147,47745;   0,00000;-9999,00000
2021-04-17 04:00:00; 9,63636;  25,70700;  12,75792;   4,23967;-9999,00000;   6,45455;-9999,00000;  23,08900;  23,56500;-9999,00000;  88,24454;  16,89434;   0,00000;1009,68180;  30,45455;   2,91818;3895,00000; 132,99046;   0,00000;-9999,00000
2021-04-17 03:00:00; 4,07692;  25,70700;  12,71892;   4,23967;-9999,00000;   2,07692;-9999,00000;  23,08900;  23,56500;-9999,00000;  86,80153;   8,29675;   0,00000;1009,36145;   1,92308;   2,66923; 893,25000; 141,82533;   0,00000;-9999,00000
2021-04-17 02:00:00; 4,00000;  25,70700;  12,75684;   4,24025;-9999,00000;   2,50000;-9999,00000;  23,08900;  23,56500;-9999,00000;  85,05637;   0,00000;   0,00000;1009,55460;   0,00000;   2,92727;   0,00000; 261,30704;   0,00000;-9999,00000
2021-04-17 01:00:00; 3,08333;  25,70700;  12,78150;   4,24117;-9999,00000;   1,41667;-9999,00000;  23,08900;  23,56500;-9999,00000;  84,71416;   0,00000;   0,01983;1009,74164;   0,00000;   3,29167;   9,33333; 277,21393;   0,00000;-9999,00000
2021-04-17 00:00:00; 5,58333;  25,70700;  12,81125;   4,24417;-9999,00000;   3,66667;-9999,00000;  23,08900;  23,56500;-9999,00000;  80,70834;   0,00000;   0,00000;1009,98334;   0,00000;   4,50833; 428,66666; 152,58092;   0,00000;-9999,00000
2021-04-16 23:00:00; 5,81818;  25,70700;  12,84050;   4,24475;-9999,00000;   3,81818;-9999,00000;  23,08900;  23,59475;-9999,00000;  83,53818;   0,00000;   0,00000;1010,57263;   0,00000;   4,24545; 140,75000; 172,37047;   0,00000;-9999,00000
2021-04-15 22:00:00; 11,09091;  25,70700;  12,83400;   4,24567;-9999,00000;   8,00000;-9999,00000;  23,19808;  23,68399;-9999,00000;  91,19455;   0,00000;   0,00000;1010,55450;   0,00000;   0,67273;   0,00000; 240,23780;   0,00000;-9999,00000
2021-04-16 21:00:00; 2,91667;  25,70700;  12,88600;   4,24900;-9999,00000;   0,66667;-9999,00000;  23,08900;  23,60467;-9999,00000;  82,33500;   0,00000;   0,00000;1010,78340;   0,00000;   3,57500; 184,75000; 244,32701;   0,00000;-9999,00000
2021-04-16 20:00:00; 4,46154;  25,70700;  12,90854;   4,24915;-9999,00000;   2,84615;-9999,00000;  23,08900;  23,58483;-9999,00000;  77,50250;   0,00000;   0,00000;1010,76666;   0,00000;   4,80000;   6,07692; 227,68924;   0,00000;-9999,00000
2021-04-16 19:00:00; 2,81818;  25,70700;  12,93127;   4,24982;-9999,00000;   1,00000;-9999,00000;  23,08900;  23,56500;-9999,00000;  79,49667;   0,00000;   0,00000;1011,03326;   0,00000;   5,98333; 364,63635; 245,63040;   0,00000;-9999,00000
2021-04-16 17:00:00; 3,90000;  25,70700;  12,98642;   4,25325;-9999,00000;   2,00000;-9999,00000;  23,08900;  23,56500;-9999,00000;  74,21728;   8,44242;   0,00000;1010,50006;   2,00000;   6,84545;1574,58340; 245,59528;   0,00000;-9999,00000
2021-04-16 16:00:00; 6,75000;  25,70700;  13,05242;   4,25525;-9999,00000;   4,50000;-9999,00000;  23,08900;  23,55508;-9999,00000;  66,21084;  16,60667;   0,00000;1010,34155;  23,33333;   7,39167;3636,16670; 251,67850;   0,00000;-9999,00000
2021-04-16 18:00:00; 3,41667;  25,70700;  12,95350;   4,25217;-9999,00000;   1,66667;-9999,00000;  23,08900;  23,56500;-9999,00000;  80,02499;   0,00000;   0,00000;1011,08330;   0,00000;   6,28333; 142,91667; 245,63040;   0,00000;-9999,00000
2021-04-16 15:00:00; 8,23077;  25,70700;  13,33300;   4,25542;-9999,00000;   4,84615;-9999,00000;  23,08900;  23,54336;-9999,00000;  60,55769;  16,91675;   0,00000;1010,30005;  50,76923;   7,86154;3895,00000; 264,00095;   0,00000;-9999,00000
2021-04-16 14:00:00; 11,90000;  25,70700;  13,68308;   4,25908;-9999,00000;   6,70000;-9999,00000;  23,08900;  23,54517;-9999,00000;  55,51636;  19,03700;   0,00000;1010,27270; 197,72728;   8,33636;3895,00000; 287,16116;   0,00000;-9999,00000
2021-04-16 13:00:00; 19,76923;  25,70700;  13,68883;   4,25725;-9999,00000;  13,53846;-9999,00000;  23,08899;  23,53754;-9999,00000;  58,89917;  21,06800;   0,00000;1010,46655; 267,69232;   8,28333;3895,00000; 280,93524;   0,00000;-9999,00000
2021-04-16 12:00:00; 19,00000;  25,70700;  13,68625;   4,26075;-9999,00000;  13,00000;-9999,00000;  23,08900;  23,50009;-9999,00000;  62,27000;  21,22342;   0,00000;1010,68180; 357,72726;   8,24545;3895,00000; 273,27295;   0,00000;-9999,00000
2021-04-16 11:00:00; 18,16667;  25,70700;  13,71900;   4,26150;-9999,00000;  12,16667;-9999,00000;  23,08900;  23,54517;-9999,00000;  64,49384;  20,34983;   0,00000;1010,75390; 300,83334;   7,74615;3895,00000; 272,16260;   0,00000;-9999,00000
2021-04-16 10:00:00; 18,66667;  25,70700;  13,70661;   4,25885;-9999,00000;  13,16667;-9999,00000;  23,08900;  23,48566;-9999,00000;  65,30917;  21,24092;   0,00000;1010,85004; 310,83334;   7,37500;3895,00000; 265,78217;   0,00000;-9999,00000
2021-04-16 09:00:00; 20,45455;  25,70700;  13,70191;   4,25964;-9999,00000;  13,81818;-9999,00000;  23,08900;  23,47845;-9999,00000;  71,54499;  21,49118;   0,00000;1011,08325; 509,58334;   7,37500;3895,00000; 262,01883;   0,00000;-9999,00000
2021-04-16 08:00:00; 18,00000;  25,70700;  13,71992;   4,26117;-9999,00000;  11,63636;-9999,00000;  23,08900;  23,53525;-9999,00000;  76,89455;  21,43775;   0,00000;1011,12720; 539,54550;   6,32727;3895,00000; 279,35803;   0,00000;-9999,00000
2021-04-16 07:00:00; 17,16667;  25,70700;  13,80583;   4,26142;-9999,00000;  11,00000;-9999,00000;  23,08900;  23,56500;-9999,00000;  82,78917;  21,38092;   0,00000;1011,05000; 497,08334;   5,14167;3895,00000; 282,62344;   0,00000;-9999,00000
2021-04-16 06:00:00; 18,45455;  25,70700;  13,84692;   4,25992;-9999,00000;  13,18182;-9999,00000;  23,08900;  23,54517;-9999,00000;  87,36694;  21,76542;   0,00000;1010,83080; 384,16666;   3,65385;3895,00000; 278,72720;   0,00000;-9999,00000
2021-04-16 05:00:00; 15,08333;  25,70700;  13,68708;   4,25583;-9999,00000;  11,08333;-9999,00000;  23,08900;  23,56500;-9999,00000;  91,29999;  19,13575;   0,00000;1010,66364; 211,36363;   1,92727;3895,00000; 261,34668;   0,00000;-9999,00000
2021-04-16 04:00:00; 10,75000;  25,70700;  12,77667;   4,24492;-9999,00000;   7,66667;-9999,00000;  23,08900;  23,56500;-9999,00000;  91,88461;  16,66925;   0,00000;1010,30005;  35,38462;   1,18462;3623,91670; 258,70184;   0,00000;-9999,00000
2021-04-16 03:00:00; 10,27273;  25,70700;  12,68308;   4,24217;-9999,00000;   7,45455;-9999,00000;  23,08900;  23,56500;-9999,00000;  91,73909;   6,49292;   0,00000;1009,94550;   0,00000;   1,16364; 553,58330; 250,61569;   0,00000;-9999,00000
2021-04-16 02:00:00; 12,16667;  25,70700;  12,70117;   4,24317;-9999,00000;   9,00000;-9999,00000;  23,09891;  23,61458;-9999,00000;  90,99667;   0,00000;   0,00000;1009,92505;   0,00000;   1,00833;   0,00000; 259,03784;   0,00000;-9999,00000
2021-04-16 01:00:00; 10,45454;  25,70700;  12,72783;   4,24342;-9999,00000;   7,54545;-9999,00000;  23,13227;  23,68399;-9999,00000;  91,43726;   0,00000;   0,00000;1010,11820;   0,00000;   0,27273;   0,50000; 244,15768;   0,00000;-9999,00000
2021-04-16 00:00:00; 9,90909;  25,70700;  12,76500;   4,24400;-9999,00000;   7,54545;-9999,00000;  23,12866;  23,65424;-9999,00000;  90,55307;   0,00000;   0,00000;1010,14620;   0,00000;   0,43846;   0,00000; 248,38548;   0,00000;-9999,00000
2021-04-15 23:00:00; 11,69231;  25,70700;  12,79933;   4,24617;-9999,00000;   8,53846;-9999,00000;  23,19808;  23,68399;-9999,00000;  89,89667;   0,00000;   0,00000;1010,50000;   0,00000;   0,85833; 324,58334; 246,50948;   0,00000;-9999,00000
2021-04-14 22:00:00; 9,91667;  25,82599;  12,80233;   4,24708;-9999,00000;   6,16667;-9999,00000;  23,08900;  23,92200;-9999,00000;  89,96833;   0,00000;   0,00000;1010,14166;   0,00000;   4,10000; 456,00000;  60,83979;   5,00000;-9999,00000
2021-04-15 21:00:00; 9,16667;  25,70700;  12,86739;   4,24831;-9999,00000;   7,25000;-9999,00000;  23,14849;  23,68399;-9999,00000;  90,51616;   0,00000;   0,00000;1010,40780;   0,00000;   1,32308;   2,84615; 247,47842;   0,00000;-9999,00000
2021-04-15 20:00:00; 6,45455;  25,70700;  12,88845;   4,24873;-9999,00000;   4,72727;-9999,00000;  23,16833;  23,68399;-9999,00000;  91,40417;   0,00000;   0,00000;1010,44170;   0,00000;   1,61667;  70,00000; 270,35983;   0,00000;-9999,00000
2021-04-15 19:00:00; 8,00000;  25,70700;  12,92450;   4,25033;-9999,00000;   5,81818;-9999,00000;  23,08900;  23,68399;-9999,00000;  89,36636;   0,00000;   0,00000;1010,40920;   0,00000;   2,79091;   2,58333; 273,07420;   0,00000;-9999,00000
2021-04-15 18:00:00; 11,66667;  25,70700;  12,96175;   4,25142;-9999,00000;   8,08333;-9999,00000;  23,08900;  23,68399;-9999,00000;  87,50272;   0,00000;   0,00000;1010,30914;   0,00000;   4,39091; 649,16670; 282,48550;   5,00000;-9999,00000
2021-04-15 17:00:00; 6,54545;  25,68717;  13,08283;   4,25292;-9999,00000;   4,09091;-9999,00000;  23,06916;  23,73358;-9999,00000;  87,02924;   9,07650;   0,00000;1009,83075;   8,46154;   4,70769; 869,41670; 313,35650;   5,00000;-9999,00000
2021-04-15 16:00:00; 13,92308;  25,80436;  13,37775;   4,25500;-9999,00000;   9,61538;-9999,00000;  23,06736;  23,79218;-9999,00000;  86,24000;  16,92475;   0,01983;1009,74164;  51,25000;   4,70833;3895,00000; 310,64386;   5,00000;-9999,00000
2021-04-15 15:00:00; 18,09091;  25,70700;  13,55300;   4,25933;-9999,00000;  13,27273;-9999,00000;  23,14849;  23,66416;-9999,00000;  81,21182;  18,57517;   0,00000;1009,56354; 107,91666;   5,94545;3895,00000; 300,31590;   0,90909;-9999,00000
2021-04-15 14:00:00; 20,91667;  25,70700;  13,59392;   4,25942;-9999,00000;  15,25000;-9999,00000;  23,13858;  23,68399;-9999,00000;  80,05924;  19,93200;   0,00000;1009,60000; 129,09091;   6,47692;3895,00000; 293,91818;   3,46154;-9999,00000
2021-04-15 13:00:00; 17,70000;  25,70700;  13,72233;   4,25933;-9999,00000;  12,00000;-9999,00000;  23,08900;  23,65424;-9999,00000;  77,82273;  20,54858;   0,00000;1009,59090; 301,81818;   7,05455;3895,00000; 304,14910;   3,18182;-9999,00000
2021-04-15 12:00:00; 15,33333;  25,70700;  13,67067;   4,26000;-9999,00000;   9,66667;-9999,00000;  23,16833;  23,67408;-9999,00000;  81,69500;  20,15333;   0,00000;1009,93335; 277,91666;   6,30833;3895,00000; 206,08662;   0,90909;-9999,00000
2021-04-15 11:00:00; 5,45455;  25,70700;  13,55925;   4,25100;-9999,00000;   2,54545;-9999,00000;  23,18636;  23,68399;-9999,00000;  83,71461;  19,97217;   0,00000;1010,23080; 139,61539;   5,26154;3895,00000; 188,71826;   4,23077;-9999,00000
2021-04-15 10:00:00; 7,61538;  25,78022;  13,55939;   4,25023;-9999,00000;   4,53846;-9999,00000;  23,08899;  23,76638;-9999,00000;  83,04334;  20,11831;   0,00000;1010,46660; 137,50000;   4,91667;3895,00000; 203,41130;   5,00000;-9999,00000
2021-04-15 09:00:00; 7,00000;  25,78272;  13,60136;   4,24736;-9999,00000;   4,09091;-9999,00000;  23,08900;  23,80300;-9999,00000;  82,21917;  19,57464;   0,06491;1010,63336; 129,54546;   4,57500;3895,00000; 254,92392;   5,00000;-9999,00000
2021-04-15 08:00:00; 6,90909;  25,70700;  13,51000;   4,24450;-9999,00000;   3,90909;-9999,00000;  23,19808;  23,69391;-9999,00000;  80,04182;  17,63683;   0,00000;1010,67280;  80,00000;   5,13636;3895,00000; 195,74075;   2,27273;-9999,00000
2021-04-15 07:00:00; 7,83333;  25,70700;  13,55950;   4,24717;-9999,00000;   4,16667;-9999,00000;  23,20799;  23,71374;-9999,00000;  84,42667;  19,60142;   0,00000;1010,52510; 148,84616;   4,98333;3895,00000; 233,28534;   1,92308;-9999,00000
2021-04-15 06:00:00; 6,27273;  25,70700;  13,20008;   4,24100;-9999,00000;   4,00000;-9999,00000;  23,20799;  23,79218;-9999,00000;  90,09727;  17,54108;   0,00000;1010,30914;  81,36364;   4,36364;3895,00000; 267,44890;   5,45455;-9999,00000
2021-04-15 05:00:00; 6,23077;  25,70700;  12,74142;   4,24158;-9999,00000;   4,07692;-9999,00000;  23,20799;  23,79308;-9999,00000;  93,47923;  16,90117;   0,00000;1010,30770;  33,84615;   3,76923;3895,00000; 262,80417;   5,00000;-9999,00000
2021-04-15 04:00:00; 4,09091;  25,70700;  12,69615;   4,24238;-9999,00000;   2,18182;-9999,00000;  23,20800;  23,79384;-9999,00000;  93,61417;  15,88100;   0,01831;1010,09990;  11,36364;   3,46667;2564,23070; 174,86548;   5,00000;-9999,00000
2021-04-15 03:00:00; 3,58333;  25,71691;  12,71064;   4,24255;-9999,00000;   1,83333;-9999,00000;  23,20799;  23,80300;-9999,00000;  92,06750;   4,34882;   0,00000;1009,90840;   0,00000;   3,54167;  50,27273; 173,37224;   5,00000;-9999,00000
2021-04-15 02:00:00; 4,58333;  25,72864;  12,71215;   4,24377;-9999,00000;   2,83333;-9999,00000;  23,20799;  23,80300;-9999,00000;  91,95499;   0,00000;   0,00000;1009,80830;   0,00000;   3,62500;   0,76923; 172,43385;   5,00000;-9999,00000
2021-04-15 01:00:00; 6,40000;  25,77190;  12,72036;   4,24464;-9999,00000;   4,10000;-9999,00000;  23,20799;  23,80300;-9999,00000;  91,59417;   0,00000;   0,00000;1009,81670;   0,00000;   3,84167;   0,00000; 151,03207;   2,27273;-9999,00000
2021-04-15 00:00:00; 6,07692;  25,77641;  12,73192;   4,24375;-9999,00000;   3,76923;-9999,00000;  23,19808;  23,80300;-9999,00000;  91,50250;   0,00000;   0,00000;1009,81665;   0,00000;   3,87500;   0,00000; 147,80050;   0,41667;-9999,00000
2021-04-14 23:00:00; 7,40000;  25,82599;  12,76433;   4,24617;-9999,00000;   5,10000;-9999,00000;  23,17824;  23,85258;-9999,00000;  90,23545;   0,00000;   0,00000;1010,04550;   0,00000;   3,90000;   0,00000; 102,11065;   5,00000;-9999,00000
2021-04-14 11:00:00; 26,00000;  25,75658;  13,69333;   4,25758;-9999,00000;  19,20000;-9999,00000;  23,20799;  23,91208;-9999,00000;  86,01726;  20,73225;   0,01983;1007,74550; 200,90909;   5,21818;3895,00000; 285,28660;   4,54545;-9999,00000
2021-04-14 12:00:00; 21,00000;  25,77191;  13,59992;   4,25642;-9999,00000;  15,61538;-9999,00000;  23,20799;  23,88954;-9999,00000;  85,77385;  18,03908;   0,00000;1007,93850;  95,38461;   5,23077;3895,00000; 310,57245;   3,07692;-9999,00000
2021-04-14 13:00:00; 15,54546;  25,79624;  13,60725;   4,25783;-9999,00000;  11,00000;-9999,00000;  23,20799;  23,90217;-9999,00000;  85,83818;  18,96633;   0,00000;1007,98180; 126,81818;   5,72727;3895,00000; 335,46436;   5,00000;-9999,00000
2021-04-14 14:00:00; 23,16667;  25,70700;  13,59450;   4,25450;-9999,00000;  17,08333;-9999,00000;  23,20799;  23,80300;-9999,00000;  83,62231;  17,72400;   0,00000;1008,20010;  65,83334;   5,98461;3895,00000; 330,38156;   5,00000;-9999,00000
2021-04-14 15:00:00; 16,81818;  25,70700;  13,42492;   4,25258;-9999,00000;  12,63636;-9999,00000;  23,20799;  23,80300;-9999,00000;  84,67454;  17,02541;   0,00000;1008,47270;  47,27273;   5,92727;3895,00000; 330,91962;   0,90909;-9999,00000
2021-04-14 16:00:00; 9,83333;  25,70700;  13,03133;   4,25133;-9999,00000;   7,00000;-9999,00000;  23,20799;  23,80300;-9999,00000;  87,49462;  16,30034;   0,00000;1008,71540;  18,84615;   5,74615;3081,50000; 308,53287;   3,46154;-9999,00000
2021-04-13 22:00:00; 19,16667;  25,75027;  12,73009;   4,23918;-9999,00000;  14,33333;-9999,00000;  23,32700;  24,04100;-9999,00000;  92,54832;   0,00000;   0,00000;1006,14180;   0,00000;   3,71667;   8,45454; 227,15470;   0,00000;-9999,00000
2021-04-13 23:00:00; 20,25000;  25,70700;  12,71908;   4,23800;-9999,00000;  14,75000;-9999,00000;  23,32700;  24,04100;-9999,00000;  92,25500;   0,00000;   0,00000;1005,98340;   0,00000;   3,32500; 649,16670; 228,44768;   0,00000;-9999,00000
2021-04-14 00:00:00; 19,45455;  25,70700;  12,71000;   4,23725;-9999,00000;  15,09091;-9999,00000;  23,32700;  24,04100;-9999,00000;  92,71583;   0,00000;   0,00000;1005,77496;   0,00000;   3,02500;   0,00000; 222,07184;   0,00000;-9999,00000
2021-04-14 01:00:00; 17,00000;  25,71615;  12,71015;   4,23800;-9999,00000;  12,75000;-9999,00000;  23,32700;  24,02269;-9999,00000;  94,19091;   0,00000;   0,00000;1005,68180;   0,00000;   2,80909;   0,23077; 228,23220;   4,58333;-9999,00000
2021-04-14 21:00:00; 10,90909;  25,82599;  12,84875;   4,24908;-9999,00000;   7,54545;-9999,00000;  23,08900;  23,92200;-9999,00000;  88,88182;   0,00000;   0,01983;1010,14550;   0,00000;   4,26364; 325,00000;  44,70580;   5,00000;-9999,00000
2021-04-14 20:00:00; 9,61538;  25,82599;  12,87861;   4,24754;-9999,00000;   6,76923;-9999,00000;  23,08899;  23,92200;-9999,00000;  90,93153;   0,00000;   0,03967;1010,06160;   0,00000;   4,73077; 901,38464;   8,42182;   5,00000;-9999,00000
2021-04-14 02:00:00; 11,91667;  25,80616;  12,70875;   4,23800;-9999,00000;   8,50000;-9999,00000;  23,31708;  24,03108;-9999,00000;  95,45333;   0,00000;   0,00000;1005,34160;   0,00000;   2,80000;   0,00000; 231,97410;   5,00000;-9999,00000
2021-04-14 03:00:00; 5,41667;  25,82599;  12,70150;   4,23708;-9999,00000;   3,33333;-9999,00000;  23,20799;  24,04100;-9999,00000;  95,99615;   2,99225;   0,00000;1005,36163;   0,00000;   2,80769;1269,75000; 200,30710;   5,00000;-9999,00000
2021-04-14 04:00:00; 2,60000;  25,82599;  12,69367;   4,23650;-9999,00000;   0,70000;-9999,00000;  23,20799;  24,04100;-9999,00000;  96,24273;  15,33975;   0,09917;1005,57270;   7,72727;   2,82727;1979,16660; 194,00583;   5,50000;-9999,00000
2021-04-14 19:00:00; 2,54545;  25,81517;  12,90509;   4,24855;-9999,00000;   1,27273;-9999,00000;  23,13227;  23,91118;-9999,00000;  91,20908;   0,00000;   0,02164;1009,92737;   0,00000;   4,88182;   0,09091; 329,41592;   5,00000;-9999,00000
2021-04-14 17:00:00; 7,09091;  25,70700;  12,96308;   4,24908;-9999,00000;   4,54545;-9999,00000;  23,20799;  23,80300;-9999,00000;  89,70454;   6,48983;   0,00000;1009,08180;   1,36364;   5,53636; 332,50000; 282,36040;   5,00000;-9999,00000
2021-04-14 18:00:00; 5,91667;  25,70700;  12,92900;   4,24992;-9999,00000;   3,75000;-9999,00000;  23,20799;  23,80300;-9999,00000;  90,75231;   0,00000;   0,05950;1009,70776;   0,00000;   5,27692;   0,00000; 276,88290;   5,00000;-9999,00000
2021-04-14 05:00:00; 2,92308;  25,82599;  12,71842;   4,23733;-9999,00000;   0,84615;-9999,00000;  23,20799;  24,04100;-9999,00000;  96,05307;  16,90225;   0,04327;1005,85380;  21,25000;   3,00000;3816,25000; 199,03334;   5,00000;-9999,00000
2021-04-14 07:00:00; 12,45454;  25,84583;  13,62054;   4,24236;-9999,00000;   8,63636;-9999,00000;  23,16833;  24,04100;-9999,00000;  91,31000;  19,68645;   0,01983;1006,44995; 115,83334;   4,00000;3895,00000;  27,49633;   5,00000;-9999,00000
2021-04-14 08:00:00; 22,75000;  25,94500;  13,65941;   4,25333;-9999,00000;  17,50000;-9999,00000;  23,08900;  24,04100;-9999,00000;  91,23417;  20,47017;   0,01983;1006,93335; 183,33333;   4,23333;3895,00000; 212,35828;   5,00000;-9999,00000
2021-04-14 09:00:00; 23,50000;  25,94500;  13,77738;   4,26254;-9999,00000;  17,33333;-9999,00000;  23,08899;  24,04100;-9999,00000;  89,25500;  20,01254;   0,00000;1007,20825; 203,33333;   4,61667;3895,00000; 276,43420;   5,00000;-9999,00000
2021-04-14 10:00:00; 24,16667;  25,83591;  13,65483;   4,25842;-9999,00000;  18,50000;-9999,00000;  23,09891;  24,02116;-9999,00000;  88,84750;  20,38817;   0,00000;1007,55830; 176,66667;   4,63333;3895,00000; 316,65506;   5,45455;-9999,00000
2021-04-14 06:00:00; 7,09091;  25,82599;  13,22417;   4,23608;-9999,00000;   3,81818;-9999,00000;  23,20799;  24,04100;-9999,00000;  93,84182;  17,15942;   0,02164;1006,03630;  63,63636;   3,43636;3895,00000;  33,32521;   5,00000;-9999,00000
2021-04-13 20:00:00; 19,53846;  25,85346;  12,80477;   4,24062;-9999,00000;  14,46154;-9999,00000;  23,19884;  24,15085;-9999,00000;  91,62846;   0,00000;   0,00000;1006,16150;   0,00000;   4,60769; 599,23080; 251,83215;   0,00000;-9999,00000
2021-04-13 19:00:00; 17,00000;  25,94500;  12,84391;   4,24109;-9999,00000;  12,50000;-9999,00000;  23,08900;  24,16000;-9999,00000;  92,34364;   0,00000;   0,00000;1006,16364;   0,00000;   5,19091; 354,09090; 255,44803;   3,18182;-9999,00000
