DATE; Besugárzás; Levegő-hőmérséklet; Levegő-páratartalom; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Csapadék; Szélirány; Széllökés; Talajhőmérséklet 0 cm; Szélsebesség; Levélnedvesség
2021-03-15 10:00:00; 108,72578;   6,02423;  80,35108;  51,40958;  33,20911;  27,02175;   0,00000; 357,14377;   7,82530;   6,00362;   6,47765;-9999,00000
2021-03-15 10:40:00; 82,61159;   6,47880;  76,93864;  51,38990;  33,17805;  27,02239;   0,00000; 352,17603;   6,19523;   5,97674;   5,66277;-9999,00000
2021-03-15 10:50:00; 80,87534;   6,47399;  77,22034;  51,38633;  33,17897;  27,02110;   0,00000; 349,85156;   7,15727;   5,96913;   5,51540;-9999,00000
2021-03-15 11:10:00; 64,93974;   6,49777;  76,23780;  51,38162;  33,17885;  27,02110;   0,00000; 352,00018;   7,01843;   5,95895;   5,56411;-9999,00000
2021-03-15 11:00:00; 80,34763;   6,49791;  76,63427;  51,38405;  33,18049;  27,02110;   0,00000; 351,11340;   5,53210;   5,96203;   4,95093;-9999,00000
2021-03-15 11:30:00; 108,16887;   6,66810;  76,75490;  51,37376;  33,18000;  27,02110;   0,00000; 351,30585;   5,78690;   5,95041;   4,93120;-9999,00000
2021-03-15 11:40:00; 113,39990;   6,61837;  77,65041;  51,37375;  33,18807;  27,02110;   0,00000; 354,42435;   6,01557;   5,94088;   5,08342;-9999,00000
2021-03-15 08:40:00; 113,26328;   5,60324;  84,86490;  51,37885;  33,27759;  27,02784;   0,21739; 356,86377;   7,80407;   6,06238;   6,78095;-9999,00000
2021-03-15 09:00:00; 82,22244;   5,29268;  85,29451;  51,39496;  33,25954;  27,05444;   0,00000; 354,83694;   7,48393;   6,04340;   6,90671;-9999,00000
2021-03-15 09:20:00; 138,74953;   5,41787;  86,08299;  51,40785;  33,24223;  27,06154;   0,00000; 355,22290;   7,26017;   6,03444;   6,64277;-9999,00000
2021-03-15 09:40:00; 165,34853;   5,75133;  85,12227;  51,41211;  33,23530;  27,02110;   0,00000; 356,92404;   7,45127;   6,01912;   6,62569;-9999,00000
2021-03-15 09:50:00; 167,89598;   5,88802;  83,27367;  51,41089;  33,22464;  27,02032;   0,00000; 355,57580;   7,27650;   6,00434;   6,59867;-9999,00000
2021-03-15 09:30:00; 130,14627;   5,64831;  86,26856;  51,41293;  33,24812;  27,04948;   0,00000; 356,54010;   7,22423;   6,02433;   6,10286;-9999,00000
2021-03-15 10:10:00; 84,25314;   6,02747;  80,73789;  51,39961;  33,18408;  27,02110;   0,00000; 351,24847;   7,05273;   6,00049;   6,28743;-9999,00000
2021-03-15 10:30:00; 96,48766;   6,38591;  78,79844;  51,39297;  33,17939;  27,02229;   0,00000; 356,02625;   6,70157;   5,98083;   5,80124;-9999,00000
2021-03-15 10:20:00; 110,49716;   6,19264;  79,90473;  51,39702;  33,17874;  27,02110;   0,00000; 355,67636;   6,38960;   5,98546;   5,75008;-9999,00000
2021-03-15 06:10:00; 10,12656;   4,25515;  94,78419;  51,37608;  32,70249;  26,97870;   0,21739; 356,28177;   6,16910;   6,34272;   5,56542;-9999,00000
2021-03-15 06:00:00; 9,52179;   4,28058;  94,57290;  51,37608;  32,67270;  26,97870;   0,00000; 352,75113;   6,31773;   6,36203;   5,45370;-9999,00000
2021-03-15 06:40:00; 13,50206;   4,35410;  93,24270;  51,37978;  32,86072;  26,94681;   0,21739; 355,06130;   7,89063;   6,27421;   6,76167;-9999,00000
2021-03-15 07:00:00; 19,95783;   4,27338;  94,47310;  51,35899;  33,00047;  26,94327;   0,21739; 355,51947;   6,16420;   6,22882;   5,07395;-9999,00000
2021-03-15 06:20:00; 10,12665;   4,26195;  94,46490;  51,37931;  32,71854;  26,97445;   0,00000; 356,66290;   6,47127;   6,31853;   5,84946;-9999,00000
2021-03-15 06:30:00; 10,59074;   4,29403;  94,20230;  51,37932;  32,76287;  26,95601;   0,21739; 356,67557;   7,17360;   6,29658;   5,75064;-9999,00000
2021-03-15 06:50:00; 16,62448;   4,31753;  93,46699;  51,37561;  32,89249;  26,93833;   0,21739; 357,39730;   7,33203;   6,25111;   6,13643;-9999,00000
2021-03-15 22:00:00; 0,00000;   3,51085;  82,02973;  51,28809;  33,00402;  27,19140;   0,00000; 327,03552;   2,50390;   5,75369;   2,15570;-9999,00000
2021-03-15 22:10:00; 0,00000;   3,72419;  80,22178;  51,28390;  32,99614;  27,19140;   0,00000; 324,93475;   2,75870;   5,73879;   2,05165;-9999,00000
2021-03-15 22:30:00; 0,00000;   3,95537;  78,80933;  51,27879;  33,03960;  27,21384;   0,00000; 326,55878;   3,71420;   5,71137;   2,96704;-9999,00000
2021-03-15 22:40:00; 0,00000;   3,88976;  78,98500;  51,27638;  33,03960;  27,19880;   0,00000; 329,52460;   3,79097;   5,69833;   3,29280;-9999,00000
2021-03-15 22:20:00; 0,00000;   3,84003;  79,48464;  51,28139;  33,03156;  27,19172;   0,00000; 322,84662;   3,08700;   5,72616;   2,48668;-9999,00000
2021-03-15 22:50:00; 0,00000;   3,83188;  79,08749;  51,28206;  33,03960;  27,20594;   0,00000; 327,89035;   4,00167;   5,68421;   3,26487;-9999,00000
2021-03-15 08:20:00; 112,33507;   5,41357;  88,06691;  51,37886;  33,31600;  26,97870;   0,00000; 332,36996;   5,72320;   6,08220;   4,82650;-9999,00000
2021-03-15 08:30:00; 132,07942;   5,62094;  86,21770;  51,37701;  33,31524;  27,00556;   0,00000; 350,07962;   6,86000;   6,06703;   5,53439;-9999,00000
2021-03-15 08:00:00; 71,96426;   5,00872;  90,22788;  51,37761;  33,26136;  26,95272;   0,00000; 335,03586;   6,20013;   6,11082;   5,39254;-9999,00000
2021-03-15 08:10:00; 89,78371;   5,12652;  89,27245;  51,37944;  33,29784;  26,97806;   0,00000; 335,62220;   6,19197;   6,09540;   4,81388;-9999,00000
2021-03-15 08:50:00; 88,98789;   5,51387;  85,50391;  51,38806;  33,26837;  27,05835;   0,00000; 355,52695;   7,10663;   6,05273;   6,32165;-9999,00000
2021-03-15 09:10:00; 86,97677;   5,21384;  86,19190;  51,40878;  33,23493;  27,04029;   0,00000;   0,14037;   7,92657;   6,04302;   7,12444;-9999,00000
2021-03-15 05:30:00; 4,65695;   4,37656;  93,21423;  51,37401;  32,57954;  26,97870;   0,00000; 353,82760;   8,51783;   6,42914;   7,24619;-9999,00000
2021-03-15 05:40:00; 5,99671;   4,30574;  93,81137;  51,37565;  32,60473;  26,97677;   0,21739; 355,67178;   7,42513;   6,40755;   6,42524;-9999,00000
2021-03-15 05:50:00; 8,17161;   4,29467;  94,22939;  51,37607;  32,63687;  26,97870;   0,00000; 356,82993;   6,87960;   6,38507;   5,93423;-9999,00000
2021-03-15 07:10:00; 26,06204;   4,33227;  95,08790;  51,35530;  33,04034;  26,95319;   0,21739; 355,08660;   5,32793;   6,20666;   4,00575;-9999,00000
2021-03-15 07:30:00; 39,08616;   4,77567;  90,58990;  51,36544;  33,15735;  26,96914;   0,21739; 348,76816;   6,90083;   6,16481;   5,69200;-9999,00000
2021-03-15 07:20:00; 31,57552;   4,55966;  93,39380;  51,34840;  33,07408;  26,94045;   0,21739; 341,34726;   5,60560;   6,18746;   4,27884;-9999,00000
2021-03-15 05:10:00; 2,68785;   4,81877;  91,82745;  51,37503;  32,54946;  26,97397;   0,00000; 356,55157;   7,88737;   6,46975;   7,06598;-9999,00000
2021-03-15 05:20:00; 3,37549;   4,57420;  93,06591;  51,37563;  32,55031;  26,97870;   0,21739; 353,90600;   6,72933;   6,44895;   6,22374;-9999,00000
2021-03-15 04:10:00; 0,00000;   5,10067;  93,67711;  51,40232;  32,54879;  27,01510;   0,00000; 353,50480;   5,86367;   6,58329;   5,23777;-9999,00000
2021-03-15 04:00:00; 0,00000;   5,15377;  93,54620;  51,39772;  32,52861;  27,02110;   0,00000; 358,84485;   5,68237;   6,59785;   4,69485;-9999,00000
2021-03-15 04:30:00; 0,00000;   5,03312;  93,67088;  51,37917;  32,54904;  26,97870;   0,21739; 354,75640;   6,03353;   6,54471;   5,32666;-9999,00000
2021-03-15 04:20:00; 0,00000;   5,06782;  93,64150;  51,39450;  32,55564;  26,97870;   0,21739; 356,49075;   6,26710;   6,56234;   5,64480;-9999,00000
2021-03-15 04:50:00; 0,00000;   5,00620;  93,08768;  51,37401;  32,54270;  26,97870;   0,21739; 354,76910;   6,20340;   6,50786;   5,61540;-9999,00000
2021-03-15 05:00:00; 0,19179;   4,92939;  92,63955;  51,37479;  32,55690;  26,97162;   0,21739; 354,73398;   7,51007;   6,48961;   6,38589;-9999,00000
2021-03-15 04:40:00; 0,00000;   5,04895;  93,08110;  51,37269;  32,53682;  26,97870;   0,00000; 354,30750;   6,60357;   6,52556;   5,54294;-9999,00000
2021-03-15 03:10:00; 0,00000;   5,35999;  94,00845;  51,40036;  32,54823;  27,02208;   0,00000;   5,12217;   5,74933;   6,67638;   4,93950;-9999,00000
2021-03-15 03:30:00; 0,00000;   5,33197;  92,16099;  51,39819;  32,51982;  27,05729;   0,00000;   9,91521;   6,12827;   6,64776;   5,22454;-9999,00000
2021-03-15 03:50:00; 0,00000;   5,22890;  93,02730;  51,40232;  32,50232;  27,02110;   0,00000;   9,03628;   4,89020;   6,61864;   4,40510;-9999,00000
2021-03-15 03:40:00; 0,00000;   5,29608;  92,29091;  51,40278;  32,49586;  27,02465;   0,00000;  10,16192;   6,35530;   6,63414;   5,12246;-9999,00000
2021-03-14 23:00:00; 0,00000;   6,63495;  92,85361;  51,38116;  32,58423;  26,93620;   0,00000; 317,97144;   1,80647;   6,94602;   1,35648;-9999,00000
2021-03-14 23:10:00; 0,00000;   6,53651;  93,20110;  51,38668;  32,58118;  26,94611;   0,00000; 314,52840;   1,71990;   6,93674;   1,22271;-9999,00000
2021-03-15 07:40:00; 44,22609;   4,88313;  92,11433;  51,37349;  33,20114;  26,97870;   0,00000; 346,24265;   5,11723;   6,14688;   4,12943;-9999,00000
2021-03-15 07:50:00; 55,28739;   4,90534;  93,07519;  51,37353;  33,21051;  26,97258;   0,21739; 333,76907;   5,02577;   6,12579;   4,02142;-9999,00000
2021-03-15 03:20:00; 0,00000;   5,33946;  92,87611;  51,39726;  32,52782;  27,05232;   0,00000;   8,97712;   5,60723;   6,66385;   5,05435;-9999,00000
2021-03-14 23:20:00; 0,00000;   6,39135;  92,76490;  51,39312;  32,58080;  26,97870;   0,00000; 331,71024;   2,36670;   6,93333;   1,98270;-9999,00000
2021-03-14 23:30:00; 0,00000;   6,19221;  93,17578;  51,39552;  32,58080;  26,97870;   0,00000; 329,99808;   2,42223;   6,92711;   1,97125;-9999,00000
2021-03-15 00:00:00; 0,00000;   5,81567;  94,24599;  51,40119;  32,54961;  26,97870;   0,00000; 331,28848;   1,33933;   6,90181;   1,04563;-9999,00000
2021-03-14 23:40:00; 0,00000;   6,00280;  93,58555;  51,39994;  32,57942;  26,97870;   0,00000; 327,69052;   1,78360;   6,92011;   1,45768;-9999,00000
2021-03-15 00:10:00; 0,00000;   5,78627;  94,30610;  51,39957;  32,54384;  26,97870;   0,00000; 328,26790;   1,56963;   6,89414;   1,39715;-9999,00000
2021-03-14 23:50:00; 0,00000;   5,87866;  94,01544;  51,40166;  32,56556;  26,97870;   0,00000; 335,17610;   1,40303;   6,90989;   1,12682;-9999,00000
2021-03-15 00:30:00; 0,00000;   5,74627;  94,64329;  51,39496;  32,53510;  26,97870;   0,00000; 331,98193;   1,97633;   6,87506;   1,76792;-9999,00000
2021-03-15 00:20:00; 0,00000;   5,76020;  94,42551;  51,39772;  32,53814;  26,97870;   0,00000; 335,44424;   1,91753;   6,88711;   1,69785;-9999,00000
2021-03-15 00:50:00; 0,00000;   5,79857;  93,82111;  51,39036;  32,53471;  26,97870;   0,00000; 347,42136;   2,02860;   6,85323;   1,62059;-9999,00000
2021-03-15 00:40:00; 0,00000;   5,76307;  94,51601;  51,38898;  32,53586;  26,97870;   0,00000; 339,71810;   1,98287;   6,86352;   1,64950;-9999,00000
2021-03-15 01:00:00; 0,00000;   5,84008;  92,83630;  51,39266;  32,52441;  26,97870;   0,00000; 355,38095;   2,39610;   6,84260;   1,97437;-9999,00000
2021-03-15 01:10:00; 0,00000;   5,87283;  92,09090;  51,39173;  32,50916;  26,97870;   0,00000; 359,53305;   2,80443;   6,83077;   2,32766;-9999,00000
2021-03-15 01:20:00; 0,00000;   5,89979;  91,82550;  51,39450;  32,51449;  26,97870;   0,00000; 356,62906;   3,23563;   6,81909;   2,99521;-9999,00000
2021-03-15 01:30:00; 0,00000;   5,96996;  91,47070;  51,39405;  32,53280;  26,97870;   0,00000; 356,27255;   3,71910;   6,81228;   3,37626;-9999,00000
2021-03-15 01:40:00; 0,00000;   6,00277;  91,86630;  51,39405;  32,51068;  26,97870;   0,00000; 357,17590;   3,73870;   6,79678;   3,24347;-9999,00000
2021-03-15 01:50:00; 0,00000;   5,94964;  92,99461;  51,39220;  32,51791;  26,98258;   0,00000; 359,90088;   3,72073;   6,78394;   3,11411;-9999,00000
2021-03-15 02:00:00; 0,00000;   5,98644;  93,53529;  51,39450;  32,52018;  27,00768;   0,00000; 357,47244;   3,79423;   6,77024;   3,33184;-9999,00000
2021-03-15 02:20:00; 0,00000;   6,03377;  95,14500;  51,39501;  32,53422;  27,00658;   0,00000; 353,78610;   4,89837;   6,73995;   4,06283;-9999,00000
2021-03-15 02:10:00; 0,00000;   6,07742;  93,83599;  51,39266;  32,51790;  27,02110;   0,00000; 355,48390;   4,84447;   6,75303;   3,95855;-9999,00000
2021-03-15 02:30:00; 0,00000;   6,00487;  96,55510;  51,40789;  32,57837;  26,94456;   0,21739; 359,70264;   5,00290;   6,72918;   4,28735;-9999,00000
2021-03-15 02:40:00; 0,00000;   5,95391;  97,35634;  51,39910;  32,58588;  26,93699;   0,00000; 356,71000;   5,67257;   6,71495;   4,84791;-9999,00000
2021-03-15 02:50:00; 0,00000;   5,64523;  97,55927;  51,40831;  32,58045;  27,00534;   0,00000;   3,37551;   7,70117;   6,70103;   6,04645;-9999,00000
2021-03-15 03:00:00; 0,00000;   5,41739;  95,31367;  51,40679;  32,55793;  27,02110;   0,00000;   6,09861;   5,92737;   6,68926;   5,13429;-9999,00000
2021-03-14 19:10:00; 0,00000;   6,80872;  97,09289;  51,33000;  32,59222;  26,89458;   0,00000; 296,39517;   1,01267;   7,12368;   0,66912;-9999,00000
2021-03-14 19:20:00; 0,00000;   6,74944;  97,80927;  51,32666;  32,59604;  26,89571;   0,21739; 301,81650;   1,22337;   7,11587;   0,83449;-9999,00000
2021-03-14 19:30:00; 0,00000;   6,65682;  98,35023;  51,32539;  32,60240;  26,89848;   0,00000; 293,13202;   1,22010;   7,10292;   0,98000;-9999,00000
2021-03-14 19:40:00; 0,00000;   6,66682;  99,00091;  51,33042;  32,59292;  26,89539;   0,21739; 294,98822;   1,51247;   7,09170;   0,90917;-9999,00000
2021-03-14 20:00:00; 0,00000;   6,81521;  99,65537;  51,33669;  32,62483;  26,89892;   0,00000; 303,42136;   1,62680;   7,07609;   1,34884;-9999,00000
2021-03-14 19:50:00; 0,00000;   6,74280;  99,54411;  51,33716;  32,62106;  26,89497;   0,00000; 308,67180;   1,34097;   7,08542;   0,94062;-9999,00000
2021-03-14 20:10:00; 0,00000;   6,84233;  99,64480;  51,34472;  32,62427;  26,90155;   0,00000; 299,55130;   1,48960;   7,06903;   1,04060;-9999,00000
2021-03-14 20:30:00; 0,00000;   6,72320;  99,91541;  51,35438;  32,62388;  26,89977;   0,00000; 296,69806;   1,24460;   7,05172;   0,89964;-9999,00000
2021-03-14 20:20:00; 0,00000;   6,77031;  99,79060;  51,34656;  32,62427;  26,90260;   0,00000; 290,56128;   1,39650;   7,05384;   0,93476;-9999,00000
2021-03-14 20:40:00; 0,00000;   6,69632;  99,98790;  51,36451;  32,62544;  26,90684;   0,00000; 293,93567;   1,37037;   7,04300;   1,13337;-9999,00000
2021-03-14 20:50:00; 0,00000;   6,69202;  99,99799;  51,36037;  32,62543;  26,90861;   0,00000; 304,43158;   1,56310;   7,03627;   1,13729;-9999,00000
2021-03-14 21:10:00; 0,00000;   6,73208;  99,50310;  51,37051;  32,62621;  26,91743;   0,00000; 314,10217;   1,81463;   7,01969;   1,23921;-9999,00000
2021-03-14 21:00:00; 0,00000;   6,67722;  99,99799;  51,36913;  32,62660;  26,91602;   0,00000; 313,92390;   2,20990;   7,02865;   1,41659;-9999,00000
2021-03-14 21:30:00; 0,00000;   6,74972;  99,18919;  51,37053;  32,62621;  26,93124;   0,00000; 286,79446;   1,30830;   7,00718;   0,83839;-9999,00000
2021-03-14 21:20:00; 0,00000;   6,78948;  98,87860;  51,36912;  32,62504;  26,92983;   0,00000; 292,08124;   1,49287;   7,01628;   1,23660;-9999,00000
2021-03-14 21:50:00; 0,00000;   6,63398;  99,99799;  51,37235;  32,62582;  26,93620;   0,00000; 306,60828;   1,62843;   6,99503;   1,08404;-9999,00000
2021-03-14 21:40:00; 0,00000;   6,67237;  99,80230;  51,37051;  32,62544;  26,93585;   0,00000; 287,76962;   0,88363;   6,99736;   0,69302;-9999,00000
2021-03-14 17:40:00; 0,00000;   7,51581;  91,46778;  51,35812;  32,55284;  26,95627;   0,00000; 307,32025;   0,76767;   7,21743;   0,45606;-9999,00000
2021-03-14 18:00:00; 0,00000;   7,19220;  93,98267;  51,32436;  32,58207;  26,89458;   0,21739; 290,72050;   0,62883;   7,19477;   0,48837;-9999,00000
2021-03-14 17:50:00; 0,00000;   7,38553;  92,49354;  51,32413;  32,57319;  26,89797;   0,21739; 240,72452;   0,49653;   7,20676;   0,25094;-9999,00000
2021-03-14 18:10:00; 0,00000;   7,03529;  95,61136;  51,32541;  32,58807;  26,89572;   0,00000; 292,36032;   0,70397;   7,18536;   0,56142;-9999,00000
2021-03-14 18:20:00; 0,00000;   6,95658;  96,25850;  51,33138;  32,58080;  26,90473;   0,00000; 287,51288;   0,76113;   7,16897;   0,45211;-9999,00000
2021-03-13 20:20:00; 0,00000;   6,69280;  90,95946;  51,22358;  32,57630;  27,09105;   0,00000; 150,20671;   1,45040;   7,32399;   1,17986;-9999,00000
2021-03-13 20:10:00; 0,00000;   6,66716;  91,06344;  51,22349;  32,55878;  27,04911;   0,00000; 144,17717;   1,65293;   7,35337;   1,17927;-9999,00000
2021-03-13 20:50:00; 0,00000;   6,46803;  91,19881;  51,22032;  32,61129;  27,10584;   0,00000; 156,71707;   1,92407;   7,23979;   1,57666;-9999,00000
2021-03-13 20:30:00; 0,00000;   6,58777;  90,94450;  51,22308;  32,58843;  27,10619;   0,00000; 152,94937;   1,48307;   7,28853;   1,12700;-9999,00000
2021-03-13 20:40:00; 0,00000;   6,49808;  91,03220;  51,22031;  32,60252;  27,10584;   0,00000; 147,85376;   1,86853;   7,26784;   1,50005;-9999,00000
2021-03-13 21:00:00; 0,00000;   6,33752;  91,63801;  51,21664;  32,57089;  27,10619;   0,00000; 151,49077;   1,96000;   7,21236;   1,37755;-9999,00000
2021-03-13 21:10:00; 0,00000;   6,10070;  92,45601;  51,21847;  32,50919;  27,10619;   0,00000; 158,97847;   1,85873;   7,18508;   1,26077;-9999,00000
2021-03-13 21:30:00; 0,00000;   5,72608;  93,94610;  51,22274;  32,53579;  27,10619;   0,00000; 149,67789;   1,55493;   7,13465;   1,15313;-9999,00000
2021-03-13 21:20:00; 0,00000;   5,85164;  93,31733;  51,21787;  32,51646;  27,10620;   0,00000; 153,50438;   1,89303;   7,15876;   1,25603;-9999,00000
2021-03-13 21:50:00; 0,00000;   5,80037;  94,22192;  51,23236;  32,54547;  27,10619;   0,00000; 153,38216;   1,70683;   7,08194;   1,31810;-9999,00000
2021-03-13 21:40:00; 0,00000;   5,71594;  94,10789;  51,22554;  32,53763;  27,10620;   0,00000; 153,63225;   1,41937;   7,10798;   1,07346;-9999,00000
2021-03-13 18:40:00; 0,00000;   7,66293;  88,29260;  51,19134;  32,56747;  27,10691;   0,00000; 150,69040;   1,17600;   7,60933;   0,83578;-9999,00000
2021-03-13 18:50:00; 0,00000;   7,56386;  88,59540;  51,19364;  32,57013;  27,11648;   0,00000; 137,71100;   1,51737;   7,58464;   1,03325;-9999,00000
2021-03-13 19:20:00; 0,00000;   7,05918;  90,07310;  51,20146;  32,57738;  27,10726;   0,00000; 141,59244;   1,16293;   7,49779;   0,93949;-9999,00000
2021-03-13 19:10:00; 0,00000;   7,09338;  90,02791;  51,19962;  32,57320;  27,10619;   0,00000; 135,23903;   1,25603;   7,52624;   0,78057;-9999,00000
2021-03-13 19:00:00; 0,00000;   7,32447;  89,08249;  51,20008;  32,57127;  27,11151;   0,00000; 136,55391;   0,82157;   7,55333;   0,67016;-9999,00000
2021-03-13 19:40:00; 0,00000;   6,88486;  90,76650;  51,22078;  32,58004;  27,10619;   0,00000; 166,88303;   1,24460;   7,43828;   1,08584;-9999,00000
2021-03-13 19:30:00; 0,00000;   6,90898;  90,39130;  51,21204;  32,57510;  27,10619;   0,00000; 157,82109;   1,30830;   7,46758;   1,00793;-9999,00000
2021-03-13 19:50:00; 0,00000;   6,89637;  90,57467;  51,22655;  32,58122;  27,10659;   0,00000; 160,67775;   1,48960;   7,41085;   1,26819;-9999,00000
2021-03-13 20:00:00; 0,00000;   6,74398;  90,83418;  51,22818;  32,58046;  27,10747;   0,00000; 149,91591;   1,25930;   7,38036;   0,99158;-9999,00000
2021-03-13 17:30:00; 0,00000;   9,28681;  81,81845;  51,19347;  32,54790;  27,06402;   0,00000; 162,70206;   1,63987;   7,80959;   1,18491;-9999,00000
2021-03-13 17:40:00; 0,00000;   9,21297;  82,38210;  51,18904;  32,56440;  27,07145;   0,00000; 165,44847;   1,64477;   7,77957;   1,18449;-9999,00000
2021-03-13 17:10:00; 0,00000;   9,53440;  79,97791;  51,19514;  32,53960;  27,06818;   0,00000; 159,26537;   0,82320;   7,85878;   0,59127;-9999,00000
2021-03-13 17:50:00; 0,00000;   9,04814;  82,81261;  51,18674;  32,57433;  27,07181;   0,00000; 155,38500;   1,27237;   7,75410;   1,00156;-9999,00000
2021-03-13 18:00:00; 0,00000;   8,77431;  83,81130;  51,18996;  32,57318;  27,06826;   0,00000; 155,02252;   1,59740;   7,72424;   1,08437;-9999,00000
2021-03-13 18:10:00; 0,00000;   8,50598;  85,08971;  51,18352;  32,57280;  27,08530;   0,00000; 163,40890;   1,38343;   7,69713;   1,15509;-9999,00000
2021-03-13 18:30:00; 0,00000;   7,94885;  87,15720;  51,18720;  32,56746;  27,11754;   0,00000; 153,12592;   1,15803;   7,64043;   0,92316;-9999,00000
2021-03-13 18:20:00; 0,00000;   8,32076;  85,84070;  51,18122;  32,57319;  27,10619;   0,00000; 151,00076;   1,51900;   7,66806;   1,02933;-9999,00000
2021-03-13 15:40:00; 67,23489;  12,75174;  63,74780;  51,14762;  32,57015;  27,01445;   0,00000; 171,52779;   2,37487;   8,01100;   1,77184;-9999,00000
2021-03-13 16:00:00; 38,77738;  11,89998;  67,72620;  51,14762;  32,55526;  27,02822;   0,00000; 171,24385;   2,44183;   7,98719;   1,84060;-9999,00000
2021-03-13 15:50:00; 47,52263;  12,23630;  65,07180;  51,14716;  32,56940;  27,05837;   0,00000; 172,60379;   2,83220;   7,99912;   1,85579;-9999,00000
2021-03-13 16:20:00; 15,18474;  11,30393;  71,34570;  51,15361;  32,55337;  27,04027;   0,00000; 168,44724;   1,79830;   7,96108;   1,38507;-9999,00000
2021-03-13 16:10:00; 22,34130;  11,60922;  69,31119;  51,15086;  32,53814;  27,02611;   0,00000; 170,46495;   1,88977;   7,97867;   1,49303;-9999,00000
2021-03-13 16:40:00; 0,00000;  10,59459;  75,32789;  51,16573;  32,59648;  27,06289;   0,00000; 156,98196;   1,02573;   7,92358;   0,79362;-9999,00000
2021-03-13 16:30:00; 4,51325;  10,98092;  73,46359;  51,15961;  32,59719;  27,06474;   0,00000; 154,51605;   1,38180;   7,94146;   1,07833;-9999,00000
2021-03-13 16:50:00; 0,00000;  10,20016;  77,09772;  51,17508;  32,58981;  27,07395;   0,00000; 151,91504;   1,19723;   7,89903;   0,78058;-9999,00000
2021-03-13 17:00:00; 0,00000;   9,86050;  78,61800;  51,18669;  32,55032;  27,07979;   0,00000; 154,39459;   0,90650;   7,87943;   0,62811;-9999,00000
2021-03-13 17:20:00; 0,00000;   9,33378;  81,20077;  51,19436;  32,54567;  27,06409;   0,00000; 165,39871;   1,47000;   7,83298;   1,00704;-9999,00000
2021-03-13 11:20:00; 641,44836;  12,57782;  65,71523;  51,10430;  32,48940;  26,95350;   0,00000; 199,17350;   4,40837;   6,96623;   3,39534;-9999,00000
2021-03-13 11:10:00; 633,23390;  12,72254;  68,30489;  51,10430;  32,48940;  26,93620;   0,00000; 183,81758;   3,96083;   6,89889;   3,00648;-9999,00000
2021-03-13 11:30:00; 634,04095;  12,95523;  64,58191;  51,10430;  32,49320;  26,97676;   0,00000; 188,62576;   3,92653;   7,03738;   2,99925;-9999,00000
2021-03-13 11:40:00; 624,45110;  13,04709;  65,29311;  51,10430;  32,50798;  26,96883;   0,00000; 185,62918;   3,95267;   7,10726;   2,89227;-9999,00000
2021-03-13 11:50:00; 606,34400;  13,77624;  65,01781;  51,10430;  32,53232;  26,97062;   0,00000; 174,10936;   3,33527;   7,17625;   2,21064;-9999,00000
2021-03-13 12:00:00; 611,48224;  13,67277;  64,61700;  51,10477;  32,51601;  26,97407;   0,00000; 177,96843;   3,63090;   7,24429;   2,48071;-9999,00000
2021-03-13 12:10:00; 484,54922;  13,74438;  63,05620;  51,10430;  32,49966;  26,97728;   0,00000; 190,18227;   3,38590;   7,31129;   2,77471;-9999,00000
2021-03-13 12:30:00; 584,79700;  14,05181;  62,16010;  51,10568;  32,50612;  27,00099;   0,00000; 185,89178;   3,41693;   7,43687;   2,62983;-9999,00000
2021-03-13 12:20:00; 581,31116;  13,69393;  63,23790;  51,10568;  32,51373;  26,97870;   0,00000; 189,51640;   2,91550;   7,37462;   2,50896;-9999,00000
2021-03-13 12:40:00; 588,09045;  14,17383;  60,82919;  51,10752;  32,53434;  26,97442;   0,00000; 181,01248;   3,63417;   7,49597;   2,70937;-9999,00000
2021-03-13 09:50:00; 619,15870;  11,66808;  75,74171;  51,10430;  32,48902;  26,93620;   0,00000; 183,49208;   3,30097;   6,36536;   2,56809;-9999,00000
2021-03-13 09:40:00; 613,46545;  11,80838;  77,19261;  51,10384;  32,48140;  26,93620;   0,00000; 173,70314;   2,90733;   6,29578;   2,06747;-9999,00000
2021-03-13 10:00:00; 638,19666;  11,67784;  75,82390;  51,10430;  32,48940;  26,93620;   0,00000; 180,54547;   3,87753;   6,43504;   2,46486;-9999,00000
2021-03-13 10:10:00; 655,94525;  12,05104;  74,00767;  51,10430;  32,49742;  26,93698;   0,00000; 193,83517;   3,19153;   6,50213;   2,43203;-9999,00000
2021-03-13 10:20:00; 666,66010;  12,58918;  72,40801;  51,10430;  32,51154;  26,93652;   0,00000; 178,55826;   3,13437;   6,57101;   2,07418;-9999,00000
2021-03-13 10:30:00; 590,58960;  12,32852;  71,34569;  51,10430;  32,53203;  26,93655;   0,00000; 186,04674;   3,32220;   6,63794;   2,71852;-9999,00000
2021-03-13 10:40:00; 407,58514;  11,91468;  72,44720;  51,10430;  32,51908;  26,93620;   0,00000; 202,97388;   4,06210;   6,70007;   2,98851;-9999,00000
2021-03-13 10:50:00; 88,33884;  12,24413;  70,17130;  51,10430;  32,48978;  26,93620;   0,00000; 194,28235;   4,02617;   6,76288;   2,92628;-9999,00000
2021-03-13 11:00:00; 238,96310;  12,67837;  68,89410;  51,10430;  32,49168;  26,93726;   0,00000; 186,78824;   3,55740;   6,82996;   2,53820;-9999,00000
