DATE; Talajhőmérséklet 0 cm; Szélirány; Szélsebesség; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Levegő-páratartalom; Besugárzás; Talajnedvesség 90 cm; Csapadék; Levegő-hőmérséklet
2021-02-24 16:10:00; 7,76295; 144,87021;   0,55337;  11,45288;  10,56474;   1,06657;  55,15570;   3,08051;  17,02240;   0,00000;  15,81573
2021-02-24 12:50:00; 7,15164; 203,35892;   0,89655;  11,44830;  10,59499;   1,23807;  48,62336; 303,62160;  17,03149;   0,00000;  19,07223
2021-02-24 13:00:00; 7,23795; 141,78983;   0,76694;  11,44851;  10,59338;   1,24623;  45,69212; 289,73944;  17,03323;   0,00000;  19,62670
2021-02-24 10:00:00; 5,26085; 182,89008;   0,85603;  11,44440;  10,62716;   1,42590;  71,13420; 349,73535;  17,03916;   0,00000;  14,08886
2021-02-24 13:40:00; 7,49895; 209,37143;   0,40343;  11,44734;  10,58985;   1,17437;  39,66909; 224,34286;  17,02632;   0,00000;  20,33737
2021-02-24 14:00:00; 7,58804; 165,06100;   0,60319;  11,44600;  10,58870;   1,03390;  39,46000; 181,48430;  17,02449;   0,00000;  19,97740
2021-02-24 14:20:00; 7,65443; 174,87897;   0,69449;  11,44758;  10,59388;   1,26910;  43,12030; 117,39559;  17,02510;   0,00000;  19,35631
2021-02-24 11:10:00; 6,04657; 204,95518;   1,14088;  11,44547;  10,61894;   1,95020;  60,73091; 374,08646;  17,03706;   0,00000;  16,71963
2021-02-24 10:20:00; 5,45737; 162,63191;   0,77240;  11,44520;  10,63340;   1,23643;  67,42781; 362,36548;  17,03912;   0,00000;  15,14133
2021-02-24 13:10:00; 7,30736; 203,86925;   0,97935;  11,44786;  10,59515;   1,48470;  45,87620; 280,00473;  17,03259;   0,00000;  19,60735
2021-02-24 12:10:00; 6,74683; 209,07542;   1,25734;  11,44705;  10,60421;   1,87670;  50,38990; 348,68616;  17,03645;   0,00000;  17,94360
2021-02-24 12:00:00; 6,63845; 216,93579;   1,60050;  11,44813;  10,59720;   2,05473;  53,07770; 353,99310;  17,03228;   0,00000;  17,65872
2021-02-24 11:50:00; 6,52494; 212,91394;   1,20573;  11,44626;  10,59720;   1,90283;  54,44930; 357,35364;  17,03616;   0,00000;  17,71725
2021-02-24 12:20:00; 6,85308; 204,83212;   1,17894;  11,44785;  10,60058;   1,91753;  48,46600; 339,51465;  17,03200;   0,00000;  18,26077
2021-02-24 10:50:00; 5,80093; 176,61472;   1,07130;  11,44574;  10,61764;   1,63333;  63,29360; 374,36624;  17,04122;   0,00000;  16,17191
2021-02-24 11:00:00; 5,92325; 187,25871;   1,02051;  11,44575;  10,61275;   1,64803;  63,00490; 374,59040;  17,03884;   0,00000;  16,32429
2021-02-24 11:30:00; 6,29107; 179,01790;   1,32578;  11,44785;  10,60265;   1,95673;  58,26310; 369,66168;  17,03586;   0,00000;  16,95228
2021-02-24 13:20:00; 7,37908; 167,99135;   0,93590;  11,44760;  10,59515;   1,50430;  43,10920; 267,03857;  17,03140;   0,00000;  19,67459
2021-02-24 11:20:00; 6,16972; 213,30138;   1,49809;  11,44573;  10,61247;   1,97633;  60,53750; 372,33612;  17,03854;   0,00000;  16,52222
2021-02-24 10:30:00; 5,56815; 175,73901;   0,84917;  11,44495;  10,62768;   1,55493;  65,95400; 369,31080;  17,03765;   0,00000;  15,56629
2021-02-24 09:30:00; 5,03132; 196,27925;   0,74431;  11,44521;  10,63574;   1,04370;  73,89850; 316,97006;  17,03943;   0,00000;  12,91571
2021-02-24 09:50:00; 5,17417; 190,58830;   0,93084;  11,44600;  10,63728;   1,38833;  71,84871; 338,99557;  17,04062;   0,00000;  13,64159
2021-02-24 10:10:00; 5,35446; 198,00010;   0,93770;  11,44386;  10,63184;   1,80483;  70,22221; 359,20093;  17,03973;   0,00000;  14,36372
2021-02-24 11:40:00; 6,40975; 200,57000;   1,08437;  11,44572;  10,60006;   1,78360;  55,84570; 364,62085;  17,03585;   0,00000;  17,36816
2021-02-24 10:40:00; 5,68278; 178,55484;   0,75917;  11,44468;  10,62257;   1,27237;  65,31780; 371,53745;  17,03408;   0,00000;  15,72058
2021-02-24 08:50:00; 4,79840; 212,79124;   0,84362;  11,45261;  10,63340;   1,12373;  79,58650; 108,63070;  17,04331;   0,00000;  10,98025
2021-02-24 09:10:00; 4,91111; 196,63966;   0,47105;  11,44838;  10,63547;   0,80033;  75,39900; 288,58930;  17,04211;   0,00000;  12,13357
2021-02-24 09:20:00; 4,97035; 195,99837;   0,78008;  11,44653;  10,63782;   1,21520;  74,62279; 303,34625;  17,04032;   0,00000;  12,54166
2021-02-24 09:40:00; 5,10045; 206,87152;   1,03831;  11,44468;  10,63626;   1,73133;  73,35081; 328,70395;  17,04031;   0,00000;  13,26342
2021-02-24 12:40:00; 7,05342; 188,02647;   0,76358;  11,44786;  10,59954;   1,26583;  48,46750; 314,77252;  17,03229;   0,00000;  18,93505
2021-02-24 12:30:00; 6,95647; 182,44785;   0,97134;  11,44942;  10,60343;   1,65783;  46,35640; 330,91724;  17,03230;   0,00000;  18,73420
2021-02-24 08:10:00; 4,58329; 327,62152;   0,58506;  11,46160;  10,62794;   0,94897;  90,78360;  81,00956;  17,04542;   0,00000;   8,43123
2021-02-24 08:00:00; 4,53512; 296,16763;   0,49343;  11,46370;  10,62872;   0,87383;  92,64470;  78,46095;  17,04871;   0,00000;   8,05600
2021-02-24 08:20:00; 4,63692; 265,88376;   0,40572;  11,45973;  10,62768;   0,80850;  88,08529;  84,92709;  17,04480;   0,00000;   9,33873
2021-02-24 08:30:00; 4,69452; 261,86760;   0,17610;  11,45452;  10,62761;   0,48020;  84,89627;  91,06378;  17,04832;   0,00000;  10,09448
2021-02-24 08:40:00; 4,74751; 220,53406;   0,43773;  11,45201;  10,63094;   0,87057;  81,48644; 226,05150;  17,04184;   0,00000;  10,65712
2021-02-24 09:00:00; 4,85452; 195,78398;   0,67555;  11,45102;  10,63470;   1,07637;  78,07091; 142,58675;  17,04182;   0,00000;  11,37406
2021-02-24 07:00:00; 4,35331;  77,15405;   0,14030;  11,47344;  10,62437;   0,48347;  98,80959;  55,62510;  17,05140;   0,00000;   3,48817
2021-02-24 07:10:00; 4,36695; 108,68045;   0,13263;  11,47240;  10,63002;   0,48673;  97,62129;  60,84695;  17,04960;   0,00000;   4,59120
2021-02-24 07:30:00; 4,41348; 337,73502;   0,32209;  11,46978;  10,63028;   0,54553;  92,64560;  68,61996;  17,05020;   0,00000;   6,45672
2021-02-24 07:20:00; 4,38945;  73,84061;   0,10012;  11,47004;  10,62924;   0,46060;  95,54580;  63,87174;  17,04900;   0,00000;   5,83546
2021-02-24 07:50:00; 4,49012; 345,37634;   0,36685;  11,46531;  10,62950;   0,68110;  94,26000;  75,25504;  17,04691;   0,00000;   7,18240
2021-02-24 07:40:00; 4,45016; 338,64035;   0,66036;  11,46872;  10,63600;   0,75623;  93,71740;  72,27533;  17,04780;   0,00000;   6,73404
2021-02-24 05:50:00; 4,41184; 324,45352;   0,39327;  11,47370;  10,59563;   0,58473;  99,99799;  11,72302;  17,05617;   0,00000;   0,31227
2021-02-24 06:10:00; 4,37813;  31,55510;   0,15125;  11,47370;  10,60525;   0,41487;  99,99799;  22,81070;  17,05620;   0,00000;   0,99067
2021-02-24 06:20:00; 4,36092;   7,16282;   0,01764;  11,47370;  10,60551;   0,11597;  99,99799;  29,61955;  17,05560;   0,00000;   1,52288
2021-02-24 06:30:00; 4,35732;  58,16187;   0,57069;  11,47370;  10,61299;   0,75787;  99,99799;  37,18254;  17,05500;   0,00000;   1,70697
2021-02-24 06:50:00; 4,35215;  50,68616;   0,30689;  11,47312;  10,61891;   0,51123;  99,77621;  50,29216;  17,05283;   0,00000;   2,70112
2021-02-24 06:40:00; 4,34816;  40,80588;   0,38072;  11,47370;  10,61377;   0,58637;  99,99799;  44,00237;  17,05268;   0,00000;   1,79964
2021-02-24 05:00:00; 4,52712; 355,87402;   0,06011;  11,47370;  10,59616;   0,39200;  99,99799;   0,00000;  17,05650;   0,00000;   0,01953
2021-02-24 05:10:00; 4,50138; 357,79816;   0,04835;  11,47370;  10,59694;   0,27603;  99,99799;   0,00000;  17,05650;   0,00000;   0,12273
2021-02-24 05:20:00; 4,48027;   0,00000;   0,00000;  11,47370;  10,59616;   0,00000;  99,99799;   0,00000;  17,05650;   0,00000;  -0,03904
2021-02-24 05:30:00; 4,45409; 358,15247;   0,00506;  11,47370;  10,59439;   0,05063;  99,99799;   1,44319;  17,05650;   0,00000;  -0,12962
2021-02-24 05:40:00; 4,42991;   3,29173;   0,06429;  11,47370;  10,59267;   0,22867;  99,99799;   5,78296;  17,05650;   0,00000;  -0,02398
2021-02-24 06:00:00; 4,39138;  23,14254;   0,03463;  11,47370;  10,60032;   0,18293;  99,99799;  17,22019;  17,05590;   0,00000;   0,72596
2021-02-24 04:00:00; 4,67068;  29,41505;   0,11417;  11,47638;  10,60886;   0,53573;  99,99799;   0,00000;  17,05650;   0,00000;   0,06543
2021-02-24 04:10:00; 4,64502;  21,07322;   0,05047;  11,47557;  10,60835;   0,25807;  99,99799;   0,00000;  17,05650;   0,00000;   0,04135
2021-02-24 04:30:00; 4,59611;   0,00000;   0,00000;  11,47478;  10,60499;   0,00000;  99,99799;   0,00000;  17,05650;   0,00000;  -0,18104
2021-02-24 04:20:00; 4,61983;  53,52521;   0,16872;  11,47557;  10,60834;   0,31850;  99,99799;   0,00000;  17,05650;   0,00000;  -0,01369
2021-02-24 04:40:00; 4,57344;   0,00000;   0,00000;  11,47492;  10,59992;   0,00000;  99,99799;   0,00000;  17,05650;   0,00000;  -0,42994
2021-02-24 04:50:00; 4,55019;   0,00000;   0,00000;  11,47430;  10,59648;   0,00000;  99,99799;   0,00000;  17,05650;   0,00000;  -0,21398
2021-02-24 03:10:00; 4,79754; 345,48280;   0,17101;  11,48618;  10,62308;   0,38547;  99,99799;   0,00000;  17,05650;   0,00000;   0,84951
2021-02-24 03:00:00; 4,82285;  17,79009;   0,02577;  11,48550;  10,62179;   0,18293;  99,99799;   0,00000;  17,05650;   0,00000;   0,83527
2021-02-24 03:40:00; 4,72153; 325,04460;   0,45554;  11,48009;  10,61661;   0,76277;  99,99799;   0,00000;  17,05650;   0,00000;   0,82814
2021-02-24 03:20:00; 4,77054; 358,38632;   0,01519;  11,48513;  10,61764;   0,11107;  99,99799;   0,00000;  17,05650;   0,00000;   0,78940
2021-02-24 03:30:00; 4,74527; 340,73557;   0,13344;  11,48272;  10,61585;   0,32830;  99,99799;   0,00000;  17,05650;   0,00000;   0,86988
2021-02-24 03:50:00; 4,69330; 351,55154;   0,18228;  11,47665;  10,61247;   0,39853;  99,99799;   0,00000;  17,05650;   0,00000;   0,43650
2021-02-24 02:00:00; 4,97787;   0,00000;   0,00000;  11,49548;  10,63268;   0,00000;  99,78133;   0,00000;  17,05850;   0,00000;   0,82073
2021-02-24 02:10:00; 4,94888; 343,89066;   0,00310;  11,49541;  10,62513;   0,02613;  99,91090;   0,00000;  17,05860;   0,00000;   0,77082
2021-02-24 02:30:00; 4,89992;   5,52439;   0,02319;  11,49171;  10,62282;   0,23193;  99,99799;   0,00000;  17,05770;   0,00000;   1,30817
2021-02-24 02:20:00; 4,92709; 315,50400;   0,03446;  11,49356;  10,62231;   0,17313;  99,99799;   0,00000;  17,05830;   0,00000;   1,22326
2021-02-24 02:50:00; 4,84838; 346,83884;   0,18204;  11,48624;  10,62225;   0,48347;  99,98799;   0,00000;  17,05650;   0,00000;   1,10058
2021-02-24 02:40:00; 4,87441; 340,14260;   0,18914;  11,48881;  10,62359;   0,49327;  99,99799;   0,00000;  17,05650;   0,00000;   1,29197
2021-02-24 00:50:00; 5,16169; 345,57160;   0,18516;  11,50403;  10,65114;   0,63700;  99,99799;   0,00000;  17,06550;   0,00000;   2,87147
2021-02-24 01:20:00; 5,09051;   0,00000;   0,00000;  11,50149;  10,63806;   0,00000;  99,99799;   0,00000;  17,06340;   0,00000;   2,05996
2021-02-24 01:10:00; 5,11629; 355,17404;   0,00114;  11,50389;  10,64272;   0,01143;  99,99799;   0,00000;  17,06430;   0,00000;   2,45641
2021-02-24 01:30:00; 5,06153; 324,54830;   0,34921;  11,50043;  10,63677;   0,54553;  99,99799;   0,00000;  17,06250;   0,00000;   1,98840
2021-02-24 01:40:00; 5,03518;   7,18073;   0,02777;  11,49751;  10,63730;   0,18947;  99,99799;   0,00000;  17,06100;   0,00000;   1,68649
2021-02-24 01:50:00; 5,00718; 333,86542;   0,19273;  11,49489;  10,63139;   0,46223;  99,99799;   0,00000;  17,06005;   0,00000;   1,46841
2021-02-24 00:00:00; 5,26721; 230,18073;   0,19882;  11,50526;  10,66173;   0,36750;  99,79182;   0,00000;  17,06904;   0,00000;   3,24669
2021-02-24 00:10:00; 5,24675; 315,55142;   0,33066;  11,50490;  10,65916;   0,46713;  99,84978;   0,00000;  17,06583;   0,00000;   3,14990
2021-02-24 00:20:00; 5,22958; 337,52072;   0,28698;  11,50550;  10,65800;   0,73500;  99,87050;   0,00000;  17,06790;   0,00000;   3,08177
2021-02-24 00:30:00; 5,20554; 341,77795;   0,02172;  11,50469;  10,65410;   0,17803;  99,82841;   0,00000;  17,06940;   0,00000;   2,83311
2021-02-24 00:40:00; 5,18511; 330,44360;   0,23291;  11,50523;  10,65306;   0,63047;  99,98269;   0,00000;  17,06790;   0,00000;   2,86908
2021-02-24 01:00:00; 5,13751;   0,00000;   0,00000;  11,50372;  10,64619;   0,00000;  99,99799;   0,00000;  17,06350;   0,00000;   2,66264
2021-02-22 23:00:00; 5,43252;   7,12359;   0,00147;  11,56472;  10,89488;   0,01470;  92,51671;   0,00000;  17,12940;   0,00000;   3,08433
2021-02-22 23:10:00; 5,39710;  55,44479;   0,55762;  11,56315;  10,89072;   0,72520;  93,62961;   0,00000;  17,13060;   0,00000;   3,07103
2021-02-22 23:20:00; 5,36153;  49,35744;   0,36407;  11,56341;  10,88864;   0,55043;  93,92629;   0,00000;  17,12910;   0,00000;   2,99593
2021-02-22 23:30:00; 5,32888;  59,10611;   0,38465;  11,56313;  10,88578;   0,85260;  93,96080;   0,00000;  17,13060;   0,00000;   2,59774
2021-02-22 23:40:00; 5,29517;  50,39675;   0,77583;  11,55837;  10,88344;   0,97183;  94,85140;   0,00000;  17,13030;   0,00000;   2,40352
2021-02-22 23:50:00; 5,26163;  47,97386;   0,57412;  11,55836;  10,88188;   0,68110;  94,94040;   0,00000;  17,13000;   0,00000;   2,11701
2021-02-23 21:50:00; 5,63998;   0,00000;   0,01160;  11,50550;  10,67350;   0,11597;  97,13200;   0,00000;  17,07780;   0,00000;   3,17432
2021-02-23 22:20:00; 5,52937; 342,76930;   0,11825;  11,50550;  10,66934;   0,24663;  98,48781;   0,00000;  17,07690;   0,00000;   3,58461
2021-02-23 22:00:00; 5,60113; 323,66205;   0,05031;  11,50550;  10,67168;   0,18457;  97,81640;   0,00000;  17,07630;   0,00000;   3,34684
2021-02-23 22:50:00; 5,44097; 313,67993;   0,32814;  11,50523;  10,67168;   0,68273;  98,55680;   0,00000;  17,07390;   0,00000;   3,56212
2021-02-23 22:30:00; 5,49693; 320,92322;   0,31409;  11,50550;  10,66960;   0,55697;  98,38340;   0,00000;  17,07600;   0,00000;   3,45796
2021-02-23 22:40:00; 5,46919; 316,79913;   0,61250;  11,50523;  10,66726;   0,82483;  98,53429;   0,00000;  17,07360;   0,00000;   3,43196
2021-02-23 20:40:00; 5,94730;   0,00000;   0,00000;  11,50706;  10,68309;   0,00000;  93,15971;   0,00000;  17,08830;   0,00000;   3,90373
2021-02-23 21:20:00; 5,76523; 329,83966;   0,17232;  11,50576;  10,67948;   0,46387;  96,61870;   0,00000;  17,08110;   0,00000;   3,90896
2021-02-23 21:40:00; 5,67890; 233,34464;   0,14765;  11,50550;  10,67662;   0,27603;  96,61350;   0,00000;  17,08320;   0,00000;   3,33767
2021-02-23 21:10:00; 5,80850; 343,12653;   0,15076;  11,50550;  10,67922;   0,48510;  95,91780;   0,00000;  17,08380;   0,00000;   3,68318
2021-02-23 21:30:00; 5,72190; 343,51770;   0,04737;  11,50550;  10,67766;   0,19763;  96,59510;   0,00000;  17,07990;   0,00000;   3,72903
2021-02-23 22:10:00; 5,56429; 339,45575;   0,03087;  11,50550;  10,67220;   0,11270;  98,03980;   0,00000;  17,07480;   0,00000;   3,37605
2021-02-23 19:50:00; 6,17596; 323,76416;   0,29563;  11,50654;  10,70278;   0,56350;  91,78790;   0,00000;  17,08830;   0,00000;   5,83076
2021-02-23 20:30:00; 5,99609;   0,00000;   0,00000;  11,50680;  10,68900;   0,00000;  92,89861;   0,00000;  17,09040;   0,00000;   4,30945
2021-02-23 20:20:00; 6,03980; 356,18243;   0,02858;  11,50628;  10,69706;   0,21070;  92,99160;   0,00000;  17,08950;   0,00000;   4,72458
2021-02-23 20:10:00; 6,08582;   0,00000;   0,00000;  11,50732;  10,69706;   0,00000;  92,26160;   0,00000;  17,09010;   0,00000;   5,06138
2021-02-23 20:50:00; 5,90247;   0,00000;   0,00000;  11,50602;  10,67662;   0,00000;  93,88830;   0,00000;  17,08650;   0,00000;   3,51048
2021-02-23 21:00:00; 5,85529; 339,27335;   0,17803;  11,50654;  10,67480;   0,53247;  95,37740;   0,00000;  17,08410;   0,00000;   3,63125
2021-02-23 19:00:00; 6,41380;   0,00000;   0,00000;  11,50941;  10,70896;   0,00000;  85,39290;   0,00000;  17,08980;   0,00000;   6,29988
2021-02-23 19:20:00; 6,32200; 331,78714;   0,13361;  11,50943;  10,69732;   0,34790;  88,67749;   0,00000;  17,08800;   0,00000;   5,89093
2021-02-23 19:40:00; 6,22562; 330,27423;   0,32193;  11,50838;  10,70018;   0,61740;  91,20091;   0,00000;  17,09040;   0,00000;   5,74782
2021-02-23 19:30:00; 6,27231; 346,28100;   0,02728;  11,50968;  10,69628;   0,11597;  89,79110;   0,00000;  17,09010;   0,00000;   5,81960
2021-02-23 19:10:00; 6,36925; 310,16373;   0,07709;  11,50941;  10,70458;   0,30707;  86,51430;   0,00000;  17,08980;   0,00000;   5,90602
2021-02-23 20:00:00; 6,13129; 341,94916;   0,14798;  11,50654;  10,70406;   0,41487;  91,92251;   0,00000;  17,08980;   0,00000;   5,60680
2021-02-23 17:20:00; 6,80478; 305,12280;   0,23373;  11,51048;  10,74160;   0,68763;  71,73720;   0,00000;  17,08320;   0,00000;   9,42547
2021-02-23 18:20:00; 6,57261; 321,38000;   0,97102;  11,50786;  10,72400;   1,28707;  78,08311;   0,00000;  17,08680;   0,00000;   8,18185
2021-02-23 18:10:00; 6,60876; 328,85350;   0,92316;  11,50732;  10,72426;   1,22663;  76,56290;   0,00000;  17,08620;   0,00000;   8,42973
2021-02-23 18:30:00; 6,53657; 317,94750;   0,18427;  11,50858;  10,72128;   0,49490;  79,89554;   0,00000;  17,08650;   0,00000;   7,62673
2021-02-23 18:40:00; 6,49716; 351,63782;   0,03884;  11,51015;  10,72010;   0,26133;  82,04655;   0,00000;  17,08783;   0,00000;   7,07020
2021-02-23 18:50:00; 6,46044;   0,00000;   0,00000;  11,50968;  10,71646;   0,00000;  83,88200;   0,00000;  17,08890;   0,00000;   6,61400
2021-02-23 16:10:00; 6,97618; 319,38672;   1,53305;  11,51020;  10,75744;   1,96980;  64,28340;   2,42240;  17,08890;   0,00000;  12,53459
2021-02-23 14:00:00; 6,72453; 320,27307;   2,14457;  11,50915;  10,78542;   3,01840;  58,61640; 186,86119;  17,09640;   0,00000;  16,08740
2021-02-23 17:50:00; 6,68468; 328,78223;   0,88708;  11,50869;  10,73482;   1,24133;  73,81567;   0,00000;  17,08383;   0,00000;   8,98790
2021-02-23 18:00:00; 6,64658; 315,67136;   0,78465;  11,50916;  10,72712;   1,12373;  75,09679;   0,00000;  17,08740;   0,00000;   8,72158
2021-02-23 17:40:00; 6,72457; 329,01178;   0,68956;  11,50928;  10,73285;   1,19887;  73,66054;   0,00000;  17,08377;   0,00000;   9,05711
2021-02-23 17:10:00; 6,84149; 291,04800;   0,16840;  11,50837;  10,74470;   0,48510;  69,92381;   0,00000;  17,08500;   0,00000;   9,86521
2021-02-23 14:50:00; 6,88171; 322,12660;   2,07989;  11,50758;  10,77746;   2,40100;  60,31320;  98,15633;  17,09160;   0,00000;  15,23962
2021-02-23 16:00:00; 6,97604; 323,07202;   1,61014;  11,50706;  10,75666;   1,88977;  63,45770;   9,64759;  17,08740;   0,00000;  13,00400
2021-02-23 17:00:00; 6,87174; 317,01800;   0,83153;  11,50732;  10,74186;   1,23970;  67,96269;   0,00000;  17,08140;   0,00000;  10,67482
2021-02-23 17:30:00; 6,76692; 302,99673;   0,25758;  11,50890;  10,73491;   0,61740;  73,14040;   0,00000;  17,08530;   0,00000;   9,08783
2021-02-23 16:50:00; 6,89974; 329,05680;   1,02851;  11,50810;  10,74497;   1,21683;  68,08620;   0,00000;  17,08200;   0,00000;  10,92263
2021-02-23 14:30:00; 6,83053; 319,06696;   1,32806;  11,50758;  10,78230;   2,47287;  59,41860;  91,92534;  17,09160;   0,00000;  15,56660
2021-02-23 16:40:00; 6,92753; 337,83600;   0,66820;  11,50941;  10,75016;   0,94080;  68,21829;   0,00000;  17,08590;   0,00000;  11,08092
2021-02-23 15:00:00; 6,90210; 326,49300;   1,75355;  11,50810;  10,76966;   2,29810;  60,52510;  94,92177;  17,09100;   0,00000;  15,11976
2021-02-23 15:50:00; 6,97416; 322,89117;   1,88732;  11,50784;  10,76108;   2,06453;  60,95560;  19,22518;  17,08890;   0,00000;  13,48516
2021-02-23 14:10:00; 6,76644; 319,64600;   2,40427;  11,51074;  10,78230;   2,94000;  59,32520; 116,30343;  17,09430;   0,00000;  15,68373
2021-02-23 15:20:00; 6,93468; 325,07956;   1,89222;  11,50706;  10,75978;   2,28013;  61,26510;  54,31500;  17,09130;   0,00000;  14,77043
2021-02-23 15:10:00; 6,92107; 325,04425;   2,30872;  11,50706;  10,76342;   2,63130;  61,37080;  80,97542;  17,09100;   0,00000;  14,93723
2021-02-23 16:20:00; 6,96452; 328,53620;   0,95517;  11,50732;  10,75692;   1,44223;  65,23961;   0,00000;  17,08260;   0,00000;  12,04423
2021-02-23 13:50:00; 6,68194; 320,58280;   1,78425;  11,50810;  10,79296;   2,58067;  57,95070; 202,22176;  17,09760;   0,00000;  16,39789
2021-02-23 13:40:00; 6,63139; 323,09573;   1,64019;  11,50758;  10,79634;   2,34057;  56,60740; 226,62780;  17,09580;   0,00000;  16,75499
2021-02-23 15:40:00; 6,96550; 324,48883;   2,02043;  11,50681;  10,76082;   2,47123;  61,12750;  35,81791;  17,08770;   0,00000;  13,94111
2021-02-23 16:30:00; 6,94693; 337,98250;   0,57493;  11,50838;  10,75380;   0,82320;  66,94950;   0,00000;  17,08590;   0,00000;  11,50545
2021-02-23 14:40:00; 6,85542; 325,44147;   1,70275;  11,50863;  10,78077;   2,69010;  59,68910; 110,00232;  17,09160;   0,00000;  15,41792
2021-02-23 12:50:00; 6,30038; 239,23691;   1,28037;  11,50968;  10,81246;   1,89957;  57,57590; 328,76086;  17,10270;   0,00000;  16,86680
2021-02-23 10:30:00; 5,14889; 323,11533;   2,23064;  11,52610;  10,82988;   2,78810;  69,85040; 411,00946;  17,10480;   0,00000;  13,42497
2021-02-23 11:00:00; 5,38043; 324,31060;   0,93639;  11,52477;  10,82546;   1,69540;  65,82961; 410,58990;  17,10420;   0,00000;  14,96982
2021-02-23 12:10:00; 5,96948; 300,23456;   1,36027;  11,51363;  10,81019;   1,92733;  63,15364; 370,37450;  17,10259;   0,00000;  15,77305
2021-02-23 14:20:00; 6,80102; 321,26630;   2,09328;  11,50862;  10,78230;   2,75053;  58,90730; 108,15404;  17,09280;   0,00000;  15,50679
2021-02-23 15:30:00; 6,95246; 323,84082;   1,88470;  11,50706;  10,76108;   2,45490;  60,93020;  49,56821;  17,09130;   0,00000;  14,45179
2021-02-23 12:20:00; 6,05603; 286,78738;   1,11865;  11,51250;  10,80137;   1,63497;  61,05922; 362,00705;  17,09883;   0,00000;  16,35913
2021-02-23 13:20:00; 6,51564; 315,48700;   1,86690;  11,50836;  10,80934;   2,61333;  55,06990; 292,74683;  17,10090;   0,00000;  16,74162
2021-02-23 12:00:00; 5,87830; 327,42190;   1,71729;  11,51389;  10,81402;   2,63783;  62,89210; 376,10272;  17,09970;   0,00000;  15,78156
2021-02-23 11:20:00; 5,54315; 316,28845;   1,04388;  11,51896;  10,81350;   2,14783;  63,72844; 399,93780;  17,10117;   0,00000;  15,49966
2021-02-23 10:40:00; 5,22367; 322,60825;   1,72464;  11,52371;  10,83638;   2,98083;  68,98100; 412,38190;  17,10450;   0,00000;  13,80237
2021-02-23 13:30:00; 6,57556; 307,22455;   1,63039;  11,50810;  10,80206;   2,70153;  56,52010; 277,41428;  17,09670;   0,00000;  16,69043
2021-02-23 11:10:00; 5,46161; 322,28590;   1,24549;  11,52132;  10,81563;   1,61373;  65,18827; 406,52576;  17,10232;   0,00000;  15,04082
2021-02-23 10:50:00; 5,30173; 325,95398;   1,26877;  11,52398;  10,84210;   1,53860;  66,78490; 407,85930;  17,10540;   0,00000;  14,52215
2021-02-23 11:30:00; 5,62053; 276,65150;   1,13713;  11,51735;  10,81350;   1,82770;  63,44750; 396,95224;  17,10450;   0,00000;  15,61278
2021-02-23 13:10:00; 6,45216; 325,82114;   1,92352;  11,50869;  10,81061;   2,98573;  56,92011; 305,54657;  17,10083;   0,00000;  16,74375
2021-02-23 12:40:00; 6,22020; 297,13440;   1,33476;  11,50890;  10,81194;   2,18213;  58,70090; 341,44696;  17,10330;   0,00000;  16,74838
2021-02-23 12:30:00; 6,13607; 309,17416;   1,68887;  11,51338;  10,80518;   2,32587;  59,29190; 352,42480;  17,10360;   0,00000;  16,41145
2021-02-23 10:20:00; 5,08122; 314,61188;   1,59740;  11,52810;  10,83054;   2,24583;  69,22666; 408,33810;  17,10317;   0,00000;  13,51264
2021-02-23 06:20:00; 4,10985;   0,00000;   0,00000;  11,54013;  10,83560;   0,00000;  91,87850;  24,89826;  17,11080;   0,00000;   2,09131
2021-02-23 07:00:00; 4,10003; 323,11658;   0,86616;  11,52929;  10,85068;   1,11720;  90,58281;  40,63482;  17,10750;   0,00000;   5,59689
2021-02-23 13:00:00; 6,37996; 304,33636;   1,66615;  11,50954;  10,81208;   2,82240;  57,10382; 318,85867;  17,10177;   0,00000;  16,81650
2021-02-23 11:50:00; 5,79047; 295,79095;   0,98800;  11,51763;  10,81766;   1,60720;  63,10410; 384,11206;  17,10150;   0,00000;  15,91543
2021-02-23 11:40:00; 5,70520; 291,60638;   1,45269;  11,51734;  10,81402;   2,07597;  63,85890; 390,86124;  17,10390;   0,00000;  15,51177
2021-02-23 08:10:00; 4,34954; 319,59113;   1,41969;  11,52186;  10,85094;   2,17723;  84,67049;  52,09387;  17,10630;   0,00000;   8,62150
2021-02-23 08:30:00; 4,45248; 321,46393;   2,06911;  11,52026;  10,84496;   2,37813;  82,57650;  55,50525;  17,10540;   0,00000;   9,10564
2021-02-23 09:10:00; 4,66917; 312,22003;   0,94995;  11,52212;  10,83716;   1,23807;  78,29050; 363,22406;  17,10330;   0,00000;  10,63664
2021-02-23 09:50:00; 4,88361; 308,62857;   1,18335;  11,52265;  10,83794;   2,20173;  73,11459; 390,84735;  17,10960;   0,00000;  12,21795
2021-02-23 07:10:00; 4,11116; 318,59960;   1,07245;  11,52503;  10,85302;   1,35077;  90,17840;  42,02093;  17,10930;   0,00000;   6,50197
2021-02-23 10:10:00; 5,01131; 314,28613;   1,58032;  11,52495;  10,83596;   2,35037;  70,35682; 403,34250;  17,10559;   0,00000;  13,16157
