DATE; Széllökés; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Besugárzás; Csapadék; Talajnedvesség 60 cm; Szélsebesség; Levegő-páratartalom; Levegő-hőmérséklet; Talajhőmérséklet 0 cm; Szélirány; Levélnedvesség
2021-03-05 01:00:00; 1,37581;  33,45640;  27,36200;   0,00000;   0,00000;  52,57138;   1,04937;  69,76273;   6,12940;   5,60174; 175,12200;-9999,00000
2021-03-04 19:00:00; 1,15994;  33,55103;  27,34087;   0,00000;   0,00000;  52,56839;   0,91407;  54,70398;   9,48775;   6,47406; 202,14746;-9999,00000
2021-03-04 20:00:00; 0,99633;  33,55961;  27,34767;   0,00000;   0,00000;  52,57057;   0,70312;  55,85352;   8,91599;   6,34462; 207,59702;-9999,00000
2021-03-04 18:00:00; 1,25685;  33,56101;  27,33608;   0,00000;   0,00000;  52,56773;   0,97812;  59,12362;   9,66771;   6,61015; 202,27429;-9999,00000
2021-03-04 21:00:00; 0,45352;  33,53746;  27,35847;   0,00000;   0,00000;  52,57835;   0,24228;  65,48798;   6,71840;   6,21480; 204,16525;-9999,00000
2021-03-04 22:00:00; 0,77964;  33,48891;  27,36122;   0,00000;   0,00000;  52,58257;   0,48538;  69,15381;   6,25008;   6,05797; 149,66574;-9999,00000
2021-03-04 17:00:00; 1,24188;  33,60544;  27,32799;   0,00000;   0,00000;  52,56443;   0,94826;  56,04702;  11,33368;   6,72825; 222,81316;-9999,00000
2021-03-04 15:00:00; 1,59794;  33,61890;  27,33063;  64,29539;   0,00000;  52,56382;   1,10424;  51,65311;  14,01723;   6,74373; 176,44455;-9999,00000
2021-03-04 16:00:00; 0,92528;  33,61109;  27,33869;   4,74487;   0,00000;  52,56415;   0,72976;  57,33367;  11,83365;   6,79320; 174,75327;-9999,00000
2021-03-04 14:00:00; 2,12851;  33,62215;  27,32373; 193,05263;   0,00000;  52,56388;   1,53443;  39,40398;  16,20204;   6,56307; 200,67174;-9999,00000
2021-03-04 13:00:00; 2,49846;  33,62891;  27,33229; 349,10416;   0,00000;  52,57936;   1,72170;  41,00002;  15,93884;   6,26111; 204,83313;-9999,00000
2021-03-04 12:00:00; 1,95973;  33,58522;  27,35038; 363,73352;   0,00000;  52,59566;   1,18601;  48,87514;  14,63714;   5,93161; 188,64265;-9999,00000
2021-03-04 10:00:00; 1,95891;  33,52534;  27,36200; 324,23685;   0,00000;  52,60178;   1,35895;  60,97304;  11,38410;   5,31272; 187,81744;-9999,00000
2021-03-04 11:00:00; 2,23086;  33,55207;  27,36189; 301,49277;   0,00000;  52,59952;   1,61929;  55,10187;  12,45452;   5,62052; 196,57306;-9999,00000
2021-03-04 08:00:00; 1,73759;  33,45423;  27,36200; 227,39311;   0,00000;  52,64829;   1,10299;  80,24642;   6,09288;   4,89049; 178,10678;-9999,00000
2021-03-04 09:00:00; 1,86009;  33,49238;  27,36200; 295,73538;   0,00000;  52,62661;   1,18397;  71,64584;   8,43538;   5,05430; 184,49590;-9999,00000
2021-03-04 07:00:00; 1,35294;  33,40050;  27,36200; 131,00563;   0,00000;  52,64668;   0,99453;  86,62516;   3,79022;   4,81762; 165,44252;-9999,00000
2021-03-04 04:00:00; 0,65442;  33,37042;  27,36200;   0,00000;   0,00000;  52,68253;   0,43902;  90,48737;   1,60483;   4,97531; 158,95710;-9999,00000
2021-03-04 03:00:00; 0,59045;  33,40635;  27,36150;   0,00000;   0,00000;  52,67671;   0,43183;  87,83459;   2,25086;   5,08636; 155,06550;-9999,00000
2021-03-04 05:00:00; 1,22146;  33,37091;  27,36200;   8,85187;   0,00000;  52,68177;   0,92219;  90,68089;   1,76797;   4,88117; 169,30602;-9999,00000
2021-03-03 23:00:00; 0,29237;  33,49601;  27,32295;   0,00000;   0,00000;  52,66600;   0,09634;  92,08539;   1,70990;   5,69956;  42,13452;-9999,00000
2021-03-04 00:00:00; 0,33129;  33,46310;  27,32526;   0,00000;   0,00000;  52,66840;   0,18405;  91,21969;   1,85342;   5,49232; 117,97410;-9999,00000
2021-03-04 01:00:00; 0,75487;  33,45479;  27,33879;   0,00000;   0,00000;  52,66640;   0,54516;  85,84574;   3,18502;   5,32334; 159,84683;-9999,00000
2021-03-04 02:00:00; 0,39418;  33,44660;  27,35691;   0,00000;   0,00000;  52,66985;   0,21227;  86,17072;   2,74901;   5,19714; 114,71544;-9999,00000
2021-03-04 06:00:00; 1,08617;  33,37627;  27,36200;  59,16710;   0,00000;  52,66091;   0,79592;  89,48615;   2,38065;   4,82178; 168,32204;-9999,00000
2021-03-01 23:00:00; 1,11584;  33,73729;  27,44750;   0,00000;   0,00000;  52,94022;   0,70315;  94,34644;   0,53946;   5,29359; 310,94193;-9999,00000
2021-03-02 22:00:00; 0,88091;  33,58188;  27,36200;   0,00000;   0,00000;  52,78022;   0,58675;  86,30670;   3,51627;   5,44100; 185,36134;-9999,00000
2021-03-02 21:00:00; 0,05254;  33,59031;  27,36200;   0,00000;   0,00000;  52,78084;   0,01105;  91,16754;   2,60033;   5,64658;   4,95411;-9999,00000
2021-03-02 20:00:00; 0,34545;  33,60695;  27,36200;   0,00000;   0,00000;  52,77541;   0,17523;  85,45927;   4,20695;   5,85878;  13,72503;-9999,00000
2021-03-02 19:00:00; 0,12386;  33,65136;  27,36200;   0,00000;   0,00000;  52,77286;   0,05300;  84,58047;   4,60595;   6,07661; 359,61868;-9999,00000
2021-03-02 18:00:00; 0,31088;  33,68010;  27,36200;   0,00000;   0,00000;  52,77046;   0,15734;  80,08593;   5,83774;   6,30278; 199,37004;-9999,00000
2021-03-02 16:00:00; 0,20444;  33,74872;  27,36313;   4,25184;   0,00000;  52,76312;   0,06514;  60,79616;  10,41825;   6,62837; 343,60468;-9999,00000
2021-03-02 17:00:00; 0,33565;  33,69039;  27,36212;   0,00000;   0,00000;  52,76776;   0,19163;  73,10851;   7,56116;   6,50269; 191,75311;-9999,00000
2021-03-02 14:00:00; 2,07243;  33,81263;  27,36295; 278,83426;   0,00000;  52,76146;   1,45524;  50,04822;  13,83689;   6,48507; 308,81427;-9999,00000
2021-03-02 15:00:00; 1,42454;  33,77774;  27,36321; 113,40985;   0,00000;  52,76122;   0,84010;  50,55728;  13,55435;   6,63225; 299,46942;-9999,00000
2021-03-02 13:00:00; 2,57032;  33,80182;  27,38969; 414,96378;   0,00000;  52,76897;   1,65872;  52,41512;  13,31224;   6,20061; 314,04510;-9999,00000
2021-03-02 12:00:00; 2,56297;  33,77319;  27,40464; 514,97690;   0,00000;  52,78307;   1,69280;  56,19123;  12,47441;   5,79706; 306,67660;-9999,00000
2021-03-02 11:00:00; 2,03486;  33,75840;  27,40470; 471,63672;   0,00000;  52,80934;   1,41439;  59,86481;  11,39401;   5,33643; 293,40970;-9999,00000
2021-03-02 10:00:00; 1,84431;  33,73729;  27,40470; 475,06480;   0,00000;  52,80949;   1,21108;  62,98066;   9,72307;   4,92299; 276,67035;-9999,00000
2021-03-02 09:00:00; 1,48388;  33,73072;  27,40470; 516,38180;   0,00000;  52,82298;   0,88505;  68,33160;   8,15743;   4,53608; 302,87270;-9999,00000
2021-03-02 08:00:00; 1,41719;  33,72632;  27,40470; 423,24050;   0,00000;  52,85292;   0,88541;  78,79511;   5,94219;   4,26806; 313,36810;-9999,00000
2021-03-02 07:00:00; 1,09161;  33,64640;  27,40470; 285,64767;   0,00000;  52,85589;   0,75011;  86,95289;   3,74805;   4,17650; 312,65692;-9999,00000
2021-03-02 06:00:00; 0,50116;  33,55708;  27,40949; 133,57790;   0,00000;  52,86518;   0,19042;  97,06640;   1,25986;   4,21572; 269,66656;-9999,00000
2021-03-02 05:00:00; 0,35933;  33,53547;  27,44048;  16,07816;   0,00000;  52,89047;   0,12067;  99,99799;  -1,25135;   4,33298; 291,14890;-9999,00000
2021-03-02 02:00:00; 0,58800;  33,61769;  27,44737;   0,00000;   0,00000;  52,93227;   0,36771;  99,02000;  -0,84860;   4,79845; 312,94208;-9999,00000
2021-03-02 03:00:00; 0,33102;  33,59103;  27,44725;   0,00000;   0,00000;  52,90440;   0,10490;  99,73920;  -1,18017;   4,64256; 321,57538;-9999,00000
2021-03-02 04:00:00; 0,42603;  33,56610;  27,44549;   0,00000;   0,00000;  52,88832;   0,17909;  99,99799;  -1,44110;   4,48069; 306,03323;-9999,00000
2021-03-02 00:00:00; 0,56758;  33,69760;  27,44744;   0,00000;   0,00000;  52,93998;   0,25717;  97,36976;  -0,01181;   5,13127; 292,86566;-9999,00000
2021-03-02 01:00:00; 0,78754;  33,65824;  27,44713;   0,00000;   0,00000;  52,93990;   0,48797;  98,35892;  -0,58792;   4,96118; 304,29736;-9999,00000
2021-03-01 19:00:00; 1,72208;  33,87240;  27,44750;   0,00000;   0,00000;  52,96501;   1,21382;  86,12649;   3,91675;   5,93409; 343,91653;-9999,00000
2021-03-01 20:00:00; 1,00368;  33,83511;  27,44750;   0,00000;   0,00000;  52,95956;   0,57580;  90,99146;   2,31090;   5,79761; 319,39117;-9999,00000
2021-03-01 21:00:00; 1,01920;  33,79190;  27,44750;   0,00000;   0,00000;  52,95178;   0,72377;  92,09812;   1,93184;   5,63102; 328,85736;-9999,00000
2021-03-01 22:00:00; 1,32191;  33,74942;  27,44750;   0,00000;   0,00000;  52,94514;   0,82358;  94,21774;   1,04355;   5,45352; 328,78815;-9999,00000
2021-03-01 18:00:00; 2,98927;  33,90777;  27,44750;   0,00000;   0,00000;  52,98148;   2,33694;  82,29316;   5,12606;   6,04764; 359,73996;-9999,00000
2021-03-01 17:00:00; 3,17956;  33,94873;  27,44750;   0,00000;   0,00000;  52,98481;   2,59016;  76,08346;   6,61927;   6,13324; 358,48230;-9999,00000
2021-03-01 16:00:00; 3,69487;  33,97385;  27,44711;   3,33584;   0,00000;  52,97937;   3,13441;  69,49357;   8,45994;   6,18272; 357,52393;-9999,00000
2021-03-01 15:00:00; 4,14050;  34,01816;  27,44016;  96,03849;   0,00000;  52,97230;   3,53727;  60,49294;  10,27881;   6,18898; 355,68753;-9999,00000
2021-03-01 14:00:00; 5,49344;  34,02801;  27,42751; 218,53748;   0,00000;  52,97689;   4,01973;  57,84844;  10,92771;   6,12480; 357,27490;-9999,00000
2021-03-01 13:00:00; 5,15834;  34,04815;  27,42531; 376,15323;   0,00000;  52,99391;   3,96424;  56,53585;  11,24796;   5,96651; 351,51400;-9999,00000
2021-03-01 07:00:00; 1,88242;  33,99941;  27,45357; 283,22900;   0,00000;  53,07750;   1,31441;  84,41158;   3,88509;   4,50735; 345,75690;-9999,00000
2021-03-01 08:00:00; 4,41708;  34,05781;  27,44807; 423,49802;   0,00000;  53,05620;   3,20466;  75,69694;   7,04237;   4,58809;  13,57338;-9999,00000
2021-03-01 09:00:00; 5,04782;  34,05629;  27,44774; 524,42194;   0,00000;  53,05061;   3,91931;  71,45435;   8,28745;   4,79809;  12,12397;-9999,00000
2021-03-01 10:00:00; 4,59919;  34,05673;  27,44804; 480,55350;   0,00000;  53,01926;   3,62506;  67,19801;   9,42660;   5,08471;  10,16973;-9999,00000
2021-03-01 11:00:00; 4,63513;  34,05796;  27,44849; 489,32020;   0,00000;  53,00309;   3,41729;  63,57516;  10,39777;   5,39347; 357,46832;-9999,00000
2021-03-01 12:00:00; 4,65473;  34,05790;  27,44219; 486,74540;   0,00000;  53,00755;   3,57411;  58,86535;  11,03153;   5,71133; 354,18770;-9999,00000
2021-03-01 05:00:00; 1,32001;  33,90951;  27,46265;  12,53357;   0,00000;  53,12136;   0,76478;  94,46812;  -1,55764;   4,70495; 335,93423;-9999,00000
2021-03-01 06:00:00; 0,90405;  33,91446;  27,46227; 126,65667;   0,00000;  53,10760;   0,57753;  90,93510;   0,43503;   4,56893; 330,44635;-9999,00000
2021-02-28 23:00:00; 1,38752;  34,12707;  27,45015;   0,00000;   0,00000;  53,19427;   1,05927;  80,05853;   3,04630;   5,49641; 208,39192;-9999,00000
2021-03-01 00:00:00; 1,08290;  34,09342;  27,44967;   0,00000;   0,00000;  53,18062;   0,81223;  81,50384;   2,57607;   5,37514; 201,74449;-9999,00000
2021-03-01 02:00:00; 1,41066;  34,04689;  27,45056;   0,00000;   0,00000;  53,16046;   1,11406;  84,19215;   1,84907;   5,12988; 197,12228;-9999,00000
2021-03-01 03:00:00; 0,31333;  34,01901;  27,45230;   0,00000;   0,00000;  53,16151;   0,18260;  87,63355;   0,68568;   5,00476; 323,08230;-9999,00000
2021-03-01 01:00:00; 1,01484;  34,06345;  27,44961;   0,00000;   0,00000;  53,16798;   0,76562;  83,48600;   2,01103;   5,25556; 202,96991;-9999,00000
2021-03-01 04:00:00; 0,55806;  33,95740;  27,45697;   0,00000;   0,00000;  53,15256;   0,28032;  93,04154;  -0,67118;   4,86281; 298,59308;-9999,00000
2021-03-02 23:00:00; 0,81830;  33,58449;  27,36200;   0,00000;   0,00000;  52,77519;   0,58946;  75,58216;   5,31648;   5,27341; 215,93109;-9999,00000
2021-03-03 22:00:00; 0,30734;  33,51970;  27,32176;   0,00000;   0,00000;  52,66279;   0,16072;  90,83170;   1,96829;   5,93182;  51,19315;-9999,00000
2021-03-03 21:00:00; 0,09201;  33,55089;  27,32098;   0,00000;   0,00000;  52,66118;   0,03043;  84,85716;   3,27503;   6,17371;  14,73025;-9999,00000
2021-03-03 20:00:00; 0,23656;  33,56360;  27,32103;   0,00000;   0,00000;  52,66103;   0,10792;  82,36506;   4,46803;   6,41696; 174,66006;-9999,00000
2021-03-03 18:00:00; 0,37703;  33,64191;  27,32016;   0,00000;   0,00000;  52,65819;   0,14166;  73,33765;   6,88004;   6,94481;  80,59270;-9999,00000
2021-03-03 19:00:00; 0,43283;  33,59780;  27,32035;   0,00000;   0,00000;  52,66063;   0,27029;  74,26808;   6,07538;   6,67836; 152,93135;-9999,00000
2021-03-03 17:00:00; 0,34218;  33,65142;  27,33024;   0,00000;   0,00000;  52,63918;   0,19743;  65,59816;   9,37317;   7,17864; 169,02970;-9999,00000
2021-03-03 16:00:00; 0,65034;  33,69972;  27,34063;   3,05736;   0,00000;  52,62167;   0,45087;  52,52388;  12,58819;   7,33126; 166,19495;-9999,00000
2021-03-03 15:00:00; 1,55058;  33,75324;  27,34775; 116,63505;   0,00000;  52,60891;   1,06243;  41,36625;  16,15563;   7,34991; 175,90685;-9999,00000
2021-03-03 14:00:00; 2,12742;  33,76201;  27,33972; 288,56345;   0,00000;  52,60486;   1,40533;  39,06001;  17,06689;   7,18837; 187,60268;-9999,00000
2021-03-03 13:00:00; 2,26380;  33,73302;  27,33701; 428,42422;   0,00000;  52,60707;   1,33246;  38,96770;  16,91046;   6,87373; 212,32582;-9999,00000
2021-03-03 12:00:00; 2,58067;  33,70918;  27,35689; 524,83655;   0,00000;  52,61585;   1,72293;  42,61397;  16,32646;   6,43447; 192,02320;-9999,00000
2021-03-03 10:00:00; 2,69582;  33,66629;  27,36200; 483,17148;   0,00000;  52,65806;   1,81660;  49,41110;  13,95804;   5,41884; 192,48901;-9999,00000
2021-03-03 11:00:00; 2,34656;  33,69034;  27,35968; 481,22104;   0,00000;  52,63032;   1,67132;  46,94261;  15,34861;   5,91468; 183,57158;-9999,00000
2021-03-03 09:00:00; 2,35064;  33,64032;  27,36200; 533,04790;   0,00000;  52,66109;   1,46465;  51,72690;  13,01551;   4,91197; 200,37343;-9999,00000
2021-03-03 08:00:00; 1,48361;  33,60802;  27,36200; 437,98813;   0,00000;  52,67218;   0,95950;  57,23736;  11,23306;   4,51208; 220,59363;-9999,00000
2021-03-03 07:00:00; 1,34995;  33,53269;  27,36200; 301,73367;   0,00000;  52,70452;   0,93359;  66,74603;   8,55221;   4,35737; 205,06924;-9999,00000
2021-03-03 06:00:00; 0,49054;  33,41712;  27,36200; 142,65605;   0,00000;  52,71640;   0,24318;  80,94608;   4,36351;   4,40227; 125,11048;-9999,00000
2021-03-03 03:00:00; 0,48102;  33,47148;  27,36200;   0,00000;   0,00000;  52,77184;   0,29942;  87,89276;   1,66067;   4,80684; 175,70285;-9999,00000
2021-03-03 05:00:00; 0,03131;  33,40816;  27,36200;  19,70291;   0,00000;  52,73219;   0,00966;  92,55054;   0,45611;   4,52362;   4,07023;-9999,00000
2021-03-03 04:00:00; 0,43419;  33,43766;  27,36243;   0,00000;   0,00000;  52,76059;   0,18784;  89,00291;   1,35663;   4,66735; 133,26576;-9999,00000
2021-03-03 01:00:00; 0,90078;  33,51740;  27,36200;   0,00000;   0,00000;  52,77206;   0,64702;  78,29485;   4,19751;   5,03278; 204,59657;-9999,00000
2021-03-03 02:00:00; 0,49327;  33,49731;  27,36200;   0,00000;   0,00000;  52,77183;   0,28642;  82,83315;   2,88081;   4,92626; 230,00624;-9999,00000
2021-03-03 00:00:00; 0,66395;  33,54599;  27,36200;   0,00000;   0,00000;  52,77261;   0,42726;  78,14786;   4,43175;   5,14996; 220,93607;-9999,00000
2021-02-26 23:00:00; 0,46060;  34,85278;  27,44774;   0,00000;   0,00000;  53,44453;   0,19861;  86,92405;   8,29523;   6,86893; 233,90158;-9999,00000
2021-02-27 00:00:00; 0,21587;  34,83502;  27,44762;   0,00000;   0,00000;  53,44508;   0,07016;  90,92818;   7,11892;   6,71671; 266,52557;-9999,00000
2021-02-27 22:00:00; 0,28366;  34,50863;  27,49020;   0,00000;   0,00000;  53,35006;   0,11109;  82,38444;   5,84741;   6,04737; 327,02020;-9999,00000
2021-02-27 21:00:00; 0,84171;  34,52490;  27,49020;   0,00000;   0,00000;  53,34794;   0,50129;  80,60832;   6,22665;   6,07945; 337,67633;-9999,00000
2021-02-27 19:00:00; 0,53655;  34,52836;  27,49020;   0,00000;   0,00000;  53,35658;   0,31022;  81,97083;   5,95376;   6,20036; 309,69250;-9999,00000
2021-02-27 17:00:00; 0,30625;  34,54394;  27,49020;   0,00000;   0,00000;  53,37900;   0,08959;  84,61156;   5,53174;   6,52543;  16,51335;-9999,00000
2021-02-27 20:00:00; 0,39717;  34,52893;  27,49020;   0,00000;   0,00000;  53,35080;   0,21949;  80,15371;   6,29479;   6,12207; 330,43073;-9999,00000
2021-02-27 18:00:00; 0,28692;  34,52438;  27,49020;   0,00000;   0,00000;  53,36356;   0,11476;  87,64214;   5,01531;   6,34609; 345,15778;-9999,00000
2021-02-27 16:00:00; 0,35035;  34,59089;  27,49020;   2,14956;   0,00000;  53,38690;   0,15950;  75,45165;   7,78480;   6,65779; 334,63623;-9999,00000
2021-02-27 14:00:00; 2,45544;  34,68679;  27,49020; 104,35516;   0,00000;  53,38910;   1,86572;  66,54404;  10,36261;   6,66011; 333,42540;-9999,00000
2021-02-27 15:00:00; 0,65823;  34,65232;  27,49020;  55,19358;   0,00000;  53,38903;   0,45268;  69,57718;   9,73958;   6,70393; 337,02230;-9999,00000
2021-02-27 12:00:00; 3,97444;  34,70322;  27,49020; 269,40756;   0,00000;  53,39051;   3,08877;  68,27961;   9,80612;   6,42188; 349,30072;-9999,00000
2021-02-27 13:00:00; 3,08618;  34,70243;  27,49020; 237,52681;   0,00000;  53,38910;   2,26283;  66,54815;  10,46579;   6,55464; 335,89087;-9999,00000
2021-02-27 10:00:00; 3,92926;  34,73850;  27,49020; 244,51416;   0,00000;  53,41394;   3,14507;  72,85624;   8,66744;   6,16531; 350,05127;-9999,00000
2021-02-27 11:00:00; 3,88543;  34,71319;  27,49020; 347,12643;   0,00000;  53,39652;   2,99251;  70,48106;   9,13547;   6,28138; 348,66860;-9999,00000
2021-02-27 09:00:00; 3,99758;  34,73703;  27,49020; 216,47534;   0,00000;  53,42594;   3,12675;  76,37517;   8,27946;   6,06778; 344,69797;-9999,00000
2021-02-27 08:00:00; 4,06264;  34,71723;  27,49020; 154,91817;   0,00000;  53,44445;   3,23513;  80,79481;   7,38820;   6,01833; 344,46570;-9999,00000
2021-02-27 07:00:00; 3,98343;  34,73569;  27,49020;  53,53307;   0,00000;  53,44539;   3,13595;  83,04453;   6,53755;   6,02222; 353,80075;-9999,00000
2021-02-27 06:00:00; 5,17004;  34,73854;  27,49020;  35,39616;   0,00000;  53,44579;   4,45454;  84,32313;   6,30742;   6,05413; 355,67242;-9999,00000
2021-02-27 05:00:00; 2,81505;  34,74313;  27,48955;   9,75860;   0,00000;  53,44554;   2,23886;  95,85974;   5,21528;   6,12533; 325,50986;-9999,00000
2021-02-27 04:00:00; 0,93100;  34,74817;  27,48919;   0,00000;   0,00000;  53,45023;   0,54535;  96,57220;   4,40322;   6,23032; 329,94012;-9999,00000
2021-02-27 03:00:00; 1,30639;  34,79818;  27,46257;   0,00000;   0,00000;  53,44928;   0,94658;  90,81612;   6,05838;   6,32292; 324,06107;-9999,00000
2021-02-27 02:00:00; 0,58065;  34,81237;  27,44910;   0,00000;   0,00000;  53,44587;   0,32993;  90,59177;   6,51539;   6,43136; 253,54678;-9999,00000
2021-02-27 01:00:00; 0,24745;  34,83400;  27,44756;   0,00000;   0,00000;  53,44479;   0,07378;  90,87174;   6,64711;   6,56505; 244,89359;-9999,00000
2021-02-27 23:00:00; 0,22567;  34,46406;  27,49020;   0,00000;   0,00000;  53,35205;   0,04704;  86,48956;   4,88248;   6,00050; 324,71838;-9999,00000
2021-02-28 22:00:00; 1,84349;  34,15194;  27,45162;   0,00000;   0,00000;  53,19693;   1,54350;  77,04947;   3,73906;   5,63135; 207,11978;-9999,00000
2021-02-28 21:00:00; 1,18090;  34,17416;  27,45326;   0,00000;   0,00000;  53,19405;   0,96594;  75,03527;   4,28374;   5,79150; 208,23062;-9999,00000
2021-02-28 19:00:00; 0,42140;  34,25509;  27,44967;   0,00000;   0,00000;  53,18327;   0,21157;  79,56178;   3,68986;   6,22211; 223,41151;-9999,00000
2021-02-28 20:00:00; 0,85478;  34,22554;  27,45363;   0,00000;   0,00000;  53,18794;   0,67495;  76,59902;   4,16212;   5,98974; 207,84120;-9999,00000
2021-02-28 17:00:00; 0,53111;  34,26467;  27,44761;   0,00000;   0,00000;  53,16837;   0,25146;  67,47625;   6,67699;   6,65181; 260,66030;-9999,00000
2021-02-28 18:00:00; 0,11869;  34,23652;  27,44889;   0,00000;   0,00000;  53,17485;   0,03151;  74,33615;   4,80321;   6,45594; 331,41415;-9999,00000
2021-02-28 16:00:00; 0,61413;  34,36053;  27,44750;   2,57533;   0,00000;  53,16618;   0,32174;  61,75731;   8,26878;   6,78218; 258,88736;-9999,00000
2021-02-28 15:00:00; 1,16321;  34,35252;  27,44797;  89,03927;   0,00000;  53,16524;   0,81288;  52,40212;  10,85301;   6,83548; 288,83588;-9999,00000
2021-02-28 14:00:00; 1,75611;  34,38613;  27,44797; 182,01595;   0,00000;  53,16998;   1,15734;  49,97198;  11,40833;   6,75913; 288,59590;-9999,00000
2021-02-28 12:00:00; 2,19438;  34,40059;  27,48225; 481,76245;   0,00000;  53,20559;   1,47695;  48,49451;  11,94625;   6,22193; 260,70895;-9999,00000
2021-02-28 13:00:00; 2,59918;  34,39159;  27,45129; 391,61987;   0,00000;  53,18384;   1,83818;  47,47463;  11,99675;   6,54650; 235,86407;-9999,00000
2021-02-28 11:00:00; 2,40018;  34,38411;  27,46995; 369,90076;   0,00000;  53,22043;   1,51635;  50,89288;  10,89821;   5,85144; 261,15372;-9999,00000
2021-02-28 10:00:00; 1,85465;  34,38980;  27,48237; 483,75293;   0,00000;  53,22641;   1,06547;  54,38694;  10,21319;   5,47390; 275,05450;-9999,00000
2021-02-28 09:00:00; 1,42781;  34,38151;  27,49008; 499,70300;   0,00000;  53,24731;   0,86188;  58,63538;   9,17775;   5,11089; 308,74353;-9999,00000
2021-02-28 08:00:00; 1,08617;  34,37439;  27,49020; 405,50134;   0,00000;  53,27506;   0,65483;  69,91021;   7,57460;   4,86029; 316,39722;-9999,00000
2021-02-28 07:00:00; 1,10740;  34,29736;  27,48292; 270,67047;   0,00000;  53,27670;   0,64311;  81,25742;   4,98717;   4,78990; 300,08826;-9999,00000
2021-02-28 06:00:00; 0,77311;  34,23432;  27,45948; 119,76013;   0,00000;  53,28685;   0,46890;  92,09415;   2,16681;   4,85344; 303,96940;-9999,00000
2021-02-28 05:00:00; 0,38411;  34,21612;  27,49020;  12,03979;   0,00000;  53,33188;   0,21144;  98,81332;  -0,02163;   4,99515; 294,56915;-9999,00000
2021-02-28 03:00:00; 0,26106;  34,29236;  27,49020;   0,00000;   0,00000;  53,34236;   0,09307;  98,18961;   0,74533;   5,34784; 323,59620;-9999,00000
2021-02-28 04:00:00; 0,29917;  34,26150;  27,49020;   0,00000;   0,00000;  53,33032;   0,07949;  98,39163;   0,25363;   5,16656; 323,09766;-9999,00000
2021-02-28 02:00:00; 0,22295;  34,32235;  27,49020;   0,00000;   0,00000;  53,36322;   0,06890;  97,76565;   1,46584;   5,53652; 306,01965;-9999,00000
2021-02-28 01:00:00; 0,15843;  34,36742;  27,49020;   0,00000;   0,00000;  53,36705;   0,02705;  95,82632;   2,13485;   5,72615; 331,10420;-9999,00000
2021-02-28 00:00:00; 0,02314;  34,41447;  27,49020;   0,00000;   0,00000;  53,36274;   0,00231;  93,32132;   2,73240;   5,89343; 359,21810;-9999,00000
2021-02-25 23:00:00; 0,00000;  34,85411;  27,41530;   0,00000;   0,00000;  53,35989;   0,00000;  99,15985;   4,18372;   6,24336;   0,00000;-9999,00000
2021-02-26 22:00:00; 0,70261;  34,86064;  27,45108;   0,00000;   0,00000;  53,42722;   0,51276;  87,29314;   8,48378;   7,04571; 197,66092;-9999,00000
2021-02-26 21:00:00; 0,07840;  34,89696;  27,45188;   0,00000;   0,00000;  53,40707;   0,02001;  92,37644;   7,05344;   7,25486;   2,43503;-9999,00000
2021-02-26 20:00:00; 0,10508;  34,91569;  27,45357;   0,00000;   0,00000;  53,39090;   0,02039;  88,60294;   8,32692;   7,46747; 355,59130;-9999,00000
2021-02-26 19:00:00; 0,40452;  34,93356;  27,45539;   0,00000;   0,00000;  53,38890;   0,14672;  81,94120;   9,85552;   7,66782; 346,37420;-9999,00000
2021-02-26 18:00:00; 0,92311;  34,95425;  27,45921;   0,00000;   0,00000;  53,37337;   0,69806;  70,22167;  13,27549;   7,86384; 192,21568;-9999,00000
2021-02-26 17:00:00; 0,43909;  34,96338;  27,45713;   0,00000;   0,00000;  53,34557;   0,25617;  73,29239;  12,87390;   8,06085; 102,43403;-9999,00000
2021-02-26 15:00:00; 1,09733;  35,02943;  27,41922;  76,37992;   0,00000;  53,33031;   0,66073;  50,03938;  19,50720;   8,17399; 187,91652;-9999,00000
2021-02-26 16:00:00; 0,37131;  34,99775;  27,44441;   2,01006;   0,00000;  53,33306;   0,18776;  65,47619;  15,26931;   8,19098; 149,18571;-9999,00000
2021-02-26 14:00:00; 1,76182;  35,03822;  27,40500; 228,09389;   0,00000;  53,30235;   1,25153;  48,13826;  20,59487;   7,97338; 179,55971;-9999,00000
2021-02-26 13:00:00; 1,96191;  34,99791;  27,40475; 360,51904;   0,00000;  53,28912;   1,31178;  48,62471;  20,76296;   7,61122; 178,11386;-9999,00000
2021-02-26 12:00:00; 2,18703;  34,96921;  27,40481; 464,05493;   0,00000;  53,29280;   1,26829;  49,41621;  20,37971;   7,12203; 174,19595;-9999,00000
2021-02-26 11:00:00; 1,63551;  34,93785;  27,40538; 427,03920;   0,00000;  53,30428;   1,06274;  52,57777;  19,36244;   6,57237; 172,34486;-9999,00000
2021-02-26 10:00:00; 1,38697;  34,90376;  27,40743; 445,64505;   0,00000;  53,31166;   0,88779;  57,28830;  18,09568;   6,05546; 165,00139;-9999,00000
2021-02-26 09:00:00; 0,99933;  34,87606;  27,41640; 458,28568;   0,00000;  53,32135;   0,54558;  66,89796;  15,69751;   5,57513; 167,92311;-9999,00000
2021-02-26 08:00:00; 0,96938;  34,83071;  27,43902; 360,16272;   0,00000;  53,33592;   0,62035;  83,39771;  12,14369;   5,23310; 140,07265;-9999,00000
