DATE; Talajhőmérséklet 0 cm; Külső akkufeszültség; Fényegység; Széllökés; Talajnedvesség 60 cm; Talajnedvesség 90 cm; Talajnedvesség 120 cm; Levélnedvesség; Levegő-páratartalom; Szélsebesség; Besugárzás; Talajnedvesség 30 cm; Napelem töltőfeszültség; Légnyomás; Szélirány; Belső akkufeszültség; Fagy; Csapadék; Levegő-hőmérséklet
2021-02-14 22:00:00; 2,40000;  12,74267;   0,25000;   3,72727;-9999,00000;  23,44600;-9999,00000;   0,00000;  86,60091;   1,18182;   0,00000;  31,18100;   0,00000;1027,17290; 321,80210;   4,20333;-9999,00000;   0,00000;  -3,55455
2021-02-14 08:00:00; 2,30000;  13,87242;3895,00000;   7,50000;-9999,00000;  23,56500;-9999,00000;   0,00000;  72,38250;   3,41667; 314,54544;  31,07192;  21,83092;1026,40830; 353,61456;   4,21825;-9999,00000;   0,00000;  -1,20000
2021-02-16 05:00:00; 1,87500;  12,67150;1905,16660;   0,36364;-9999,00000;  23,32700;-9999,00000;   5,00000;  97,39750;   0,00000;   4,09091;  31,18100;  11,67283;1021,49994; 305,48650;   4,20125;-9999,00000;   0,00000;  -5,99167
2021-02-15 08:00:00; 1,92727;  13,87442;3895,00000;   7,83333;-9999,00000;  23,44600;-9999,00000;   0,00000;  76,12454;   4,00000; 321,25000;  30,99709;  21,94742;1027,20910; 317,28735;   4,21308;-9999,00000;   0,00000;  -1,08182
2021-02-15 09:00:00; 1,90000;  13,93967;3895,00000;   9,63636;-9999,00000;  23,44600;-9999,00000;   0,00000;  72,90750;   4,72727; 400,00000;  30,90333;  21,86625;1026,79160; 301,42407;   4,21783;-9999,00000;   0,00000;   0,72500
2021-02-15 10:00:00; 1,90000;  13,90225;3895,00000;  10,66667;-9999,00000;  23,44600;-9999,00000;   0,00000;  69,21250;   5,41667; 433,63635;  30,82400;  21,77325;1026,50000; 290,15810;   4,21683;-9999,00000;   0,00000;   1,92500
2021-02-15 06:00:00; 2,08333;  13,25750;3895,00000;   4,41667;-9999,00000;  23,44600;-9999,00000;   0,00000;  89,67166;   1,66667;  61,66667;  31,10166;  18,40017;1027,09170; 321,68580;   4,20450;-9999,00000;   0,00000;  -4,70000
2021-02-15 05:00:00; 2,10000;  12,66550;1078,66660;   6,09091;-9999,00000;  23,44600;-9999,00000;   0,00000;  91,11091;   2,72727;   2,08333;  31,18100;  10,36608;1026,88170; 305,51877;   4,19817;-9999,00000;   0,00000;  -5,51818
2021-02-15 07:00:00; 2,00000;  13,98683;3895,00000;   5,09091;-9999,00000;  23,44600;-9999,00000;   0,00000;  77,79417;   2,27273; 216,36363;  31,03225;  22,00800;1027,24170;  73,01978;   4,21408;-9999,00000;   0,00000;  -1,40000
2021-02-15 13:00:00; 1,90000;  13,73300;3895,00000;   7,75000;-9999,00000;  23,44600;-9999,00000;   0,00000;  57,44364;   3,25000; 272,91666;  30,82400;  21,47792;1025,05460; 264,97720;   4,21508;-9999,00000;   0,00000;   3,48182
2021-02-15 14:00:00; 1,90000;  13,71358;3895,00000;   7,63636;-9999,00000;  23,44600;-9999,00000;   0,00000;  57,30500;   3,18182; 131,36363;  30,82400;  20,52792;1024,61670; 261,18000;   4,21750;-9999,00000;   0,00000;   3,18333
2021-02-15 15:00:00; 2,02500;  13,25158;3895,00000;   5,33333;-9999,00000;  23,44600;-9999,00000;   0,00000;  62,03250;   2,41667;  49,58333;  30,87358;  17,83433;1024,35010; 300,10437;   4,21250;-9999,00000;   0,00000;   2,26667
2021-02-15 16:00:00; 2,10000;  12,90833; 508,08334;   2,90909;-9999,00000;  23,44600;-9999,00000;   0,00000;  77,86001;   1,00000;   0,83333;  30,96463;   5,58467;1024,53330; 304,75085;   4,21067;-9999,00000;   0,00000;  -0,20000
2021-02-15 17:00:00; 2,15000;  12,85783;   0,00000;   1,58333;-9999,00000;  23,44600;-9999,00000;   0,00000;  87,04501;   0,00000;   0,00000;  31,06200;   0,00000;1024,49180; 304,75085;   4,20900;-9999,00000;   0,00000;  -1,58333
2021-02-15 18:00:00; 2,20833;  12,81592;   0,00000;   0,27273;-9999,00000;  23,44600;-9999,00000;   0,00000;  90,06454;   0,00000;   0,00000;  31,06200;   0,00000;1024,25460; 304,59070;   4,20717;-9999,00000;   0,00000;  -2,15455
2021-02-15 19:00:00; 2,29091;  12,79008;   0,00000;   0,16667;-9999,00000;  23,44600;-9999,00000;   0,00000;  92,19666;   0,00000;   0,00000;  31,06200;   0,00092;1024,19170; 304,75085;   4,20583;-9999,00000;   0,00000;  -2,86667
2021-02-14 23:00:00; 2,40000;  12,72842;   0,08333;   3,08333;-9999,00000;  23,44600;-9999,00000;   0,00000;  89,81500;   1,00000;   0,00000;  31,18100;   0,00000;1027,43320; 321,75967;   4,20183;-9999,00000;   0,00000;  -4,32500
2021-02-15 00:00:00; 2,33333;  12,71750; 324,58334;   1,63636;-9999,00000;  23,44600;-9999,00000;   0,00000;  90,44750;   0,45455;   0,00000;  31,18100;   0,00000;1027,66660; 321,80210;   4,20058;-9999,00000;   0,00000;  -4,84167
2021-02-15 01:00:00; 2,30000;  12,70075;   4,16667;   2,66667;-9999,00000;  23,44600;-9999,00000;   0,00000;  92,88251;   1,08333;   0,00000;  31,18100;   0,00000;1027,38340; 321,84784;   4,20108;-9999,00000;   0,00000;  -5,39167
2021-02-15 22:00:00; 2,20000;  12,73608;   0,16667;   1,27273;-9999,00000;  23,44600;-9999,00000;   0,41667;  93,84083;   0,18182;   0,00000;  31,18100;   0,00000;1024,09160; 305,45456;   4,20383;-9999,00000;   0,00000;  -3,89167
2021-02-15 02:00:00; 2,29091;  12,69500;  14,58333;   4,81818;-9999,00000;  23,44600;-9999,00000;   0,00000;  92,05364;   2,81818;   0,00000;  31,18100;   0,00000;1027,09100; 321,86618;   4,19958;-9999,00000;   0,00000;  -5,38182
2021-02-15 03:00:00; 2,21667;  12,67925;   0,00000;   4,58333;-9999,00000;  23,44600;-9999,00000;   0,00000;  92,69500;   2,66667;   0,00000;  31,18100;   0,00000;1027,12490; 321,78870;   4,19908;-9999,00000;   0,00000;  -5,80833
2021-02-15 04:00:00; 2,13333;  12,67167; 325,25000;   7,81818;-9999,00000;  23,44600;-9999,00000;   0,00000;  90,83584;   4,36364;   0,00000;  31,18100;   0,00675;1026,72500; 304,18560;   4,19800;-9999,00000;   0,00000;  -5,38333
2021-02-15 20:00:00; 2,29167;  12,76442; 325,00000;   0,36364;-9999,00000;  23,44600;-9999,00000;   0,00000;  92,29584;   0,00000;   0,00000;  31,07192;   0,00000;1024,14160; 304,75085;   4,20492;-9999,00000;   0,00000;  -3,15833
2021-02-15 21:00:00; 2,20833;  12,75025;   7,08333;   1,08333;-9999,00000;  23,44600;-9999,00000;   0,00000;  94,52637;   0,08333;   0,00000;  31,18100;   0,00000;1024,14540; 304,80920;   4,20375;-9999,00000;   0,00000;  -3,86364
2021-02-15 11:00:00; 1,90000;  13,84408;3895,00000;  13,08333;-9999,00000;  23,44600;-9999,00000;   0,00000;  67,60001;   7,33333; 415,00000;  30,82400;  21,99125;1026,18320; 303,26175;   4,21542;-9999,00000;   0,00000;   2,45833
2021-02-15 12:00:00; 1,90000;  13,86758;3895,00000;  11,54546;-9999,00000;  23,44600;-9999,00000;   0,00000;  64,10000;   6,27273; 366,25000;  30,82400;  21,83300;1025,70010; 313,82812;   4,21525;-9999,00000;   0,00000;   2,60000
2021-02-14 09:00:00; 2,30000;  13,86733;3895,00000;  14,58333;-9999,00000;  23,56500;-9999,00000;   0,00000;  68,51667;   6,66667; 392,08334;  30,94299;  22,00233;1026,59170;  67,02357;   4,21625;-9999,00000;   0,00000;   0,07500
2021-02-14 10:00:00; 2,30000;  13,89992;3895,00000;  15,45454;-9999,00000;  23,56500;-9999,00000;   0,00000;  69,30250;   7,54545; 423,33334;  30,94299;  21,93375;1026,48350;  64,06911;   4,21783;-9999,00000;   0,00000;   0,76667
2021-02-14 11:00:00; 2,30000;  13,83433;3895,00000;  12,08333;-9999,00000;  23,56500;-9999,00000;   0,00000;  69,49818;   5,75000; 377,91666;  30,94299;  21,77125;1026,07280;  68,89965;   4,21575;-9999,00000;   0,00000;   1,18182
2021-02-14 12:00:00; 2,30000;  13,86283;3895,00000;  16,09091;-9999,00000;  23,56500;-9999,00000;   0,00000;  70,05167;   8,09091; 243,63637;  30,94299;  20,73433;1025,75840;  94,84074;   4,21858;-9999,00000;   0,00000;   0,93333
2021-02-14 13:00:00; 2,30000;  13,71658;3895,00000;  13,16667;-9999,00000;  23,56500;-9999,00000;   0,00000;  68,33417;   7,08333; 182,50000;  30,94299;  20,17275;1025,62500;  58,10068;   4,21367;-9999,00000;   0,00000;   0,90833
2021-02-14 14:00:00; 2,30000;  13,45900;3895,00000;  11,45454;-9999,00000;  23,56500;-9999,00000;   0,00000;  69,03417;   6,45455;  79,16666;  30,94299;  17,36008;1025,59170; 335,72043;   4,21258;-9999,00000;   0,00000;   0,45833
2021-02-14 15:00:00; 2,40000;  13,21450;3864,00000;   9,66667;-9999,00000;  23,56500;-9999,00000;   0,00000;  68,77273;   5,50000;  31,66667;  30,95291;  16,93050;1025,81820; 344,29850;   4,21042;-9999,00000;   0,00000;   0,07273
2021-02-14 16:00:00; 2,40000;  12,88725; 744,16670;   3,27273;-9999,00000;  23,56500;-9999,00000;   0,00000;  77,83833;   1,27273;   0,45455;  30,95291;   4,89417;1026,04990; 350,33884;   4,20792;-9999,00000;   0,00000;  -0,77500
2021-02-14 17:00:00; 2,40000;  12,84192; 324,58334;   0,83333;-9999,00000;  23,56500;-9999,00000;   0,00000;  78,64166;   0,00000;   0,00000;  30,95381;   0,00000;1026,18330; 350,17606;   4,20867;-9999,00000;   0,00000;  -0,84167
2021-02-14 18:00:00; 2,40000;  12,81908;   0,00000;   0,45455;-9999,00000;  23,56500;-9999,00000;   0,00000;  83,19750;   0,00000;   0,00000;  31,02233;   0,00000;1026,34170; 350,49870;   4,20608;-9999,00000;   0,00000;  -1,48333
2021-02-14 19:00:00; 2,40000;  12,79358; 324,83334;   1,91667;-9999,00000;  23,48566;-9999,00000;   0,00000;  85,71546;   0,25000;   0,00000;  31,12150;   0,00000;1026,60910; 350,49870;   4,20567;-9999,00000;   0,00000;  -2,41818
2021-02-14 20:00:00; 2,40000;  12,77675; 179,75000;   5,27273;-9999,00000;  23,44600;-9999,00000;   0,00000;  82,42499;   2,36364;   0,00000;  31,14854;   0,00000;1026,92500; 324,70352;   4,20400;-9999,00000;   0,00000;  -2,25833
2021-02-12 18:00:00; 3,40000;  12,57175; 339,50000;   4,54545;-9999,00000;  23,81381;-9999,00000;   0,00000;  89,30454;   2,36364;   0,00000;  31,53800;   0,00000;1022,24550; 271,65332;   4,18742;-9999,00000;   0,00000;  -9,38182
2021-02-12 17:00:00; 3,40000;  12,64117; 324,75000;   1,83333;-9999,00000;  23,89225;-9999,00000;   0,00000;  89,20834;   0,66667;   0,00000;  31,61733;   0,00000;1022,45000; 296,12894;   4,18867;-9999,00000;   0,00000;  -9,55833
2021-02-12 19:00:00; 3,40000;  12,50675;   0,33333;   5,45455;-9999,00000;  23,80300;-9999,00000;   0,00000;  89,08666;   3,00000;   0,00000;  31,53800;   0,00000;1022,43330; 254,65211;   4,18767;-9999,00000;   0,00000;  -9,81667
2021-02-12 20:00:00; 3,40000;  12,45050;   0,00000;   5,25000;-9999,00000;  23,80300;-9999,00000;   0,00000;  89,96416;   2,66667;   0,00000;  31,53800;   0,00000;1022,65010; 251,64224;   4,18742;-9999,00000;   0,00000;  -9,35834
2021-02-12 21:00:00; 3,31818;  12,42000;   0,00000;   7,45455;-9999,00000;  23,80300;-9999,00000;   0,00000;  89,44909;   4,18182;   0,00000;  31,53800;   0,00000;1022,43646; 248,15750;   4,18575;-9999,00000;   0,00000;  -8,39091
2021-02-12 16:00:00; 3,41818;  12,71775; 375,75000;   2,18182;-9999,00000;  23,92200;-9999,00000;   0,00000;  84,22750;   0,72727;   0,83333;  31,65699;   3,08142;1022,28340; 296,11304;   4,18942;-9999,00000;   0,00000;  -8,88333
2021-02-12 15:00:00; 3,50000;  12,81883;3844,33330;   5,08333;-9999,00000;  23,92200;-9999,00000;   0,00000;  74,57000;   2,50000;  72,72727;  31,65699;  15,95017;1021,60000; 295,92343;   4,19150;-9999,00000;   0,00000;  -6,84545
2021-02-12 10:00:00; 3,66364;  12,73333;3895,00000;   5,36364;-9999,00000;  23,92200;-9999,00000;   0,00000;  87,55334;   2,81818; 144,58333;  31,68945;  16,84425;1020,13324;  96,91219;   4,18483;-9999,00000;   0,00000;  -4,77500
2021-02-12 11:00:00; 3,60000;  13,06350;3895,00000;   9,58333;-9999,00000;  23,92200;-9999,00000;   0,00000;  84,35999;   4,08333; 192,08333;  31,65699;  16,84917;1020,60004; 235,51410;   4,18575;-9999,00000;   0,00000;  -6,05833
2021-02-12 12:00:00; 3,60000;  13,32433;3895,00000;   8,18182;-9999,00000;  23,92200;-9999,00000;   0,83333;  76,53545;   3,90909; 250,00000;  31,65699;  17,61833;1020,85450; 257,62405;   4,19592;-9999,00000;   0,05950;  -5,32727
2021-02-12 13:00:00; 3,59091;  13,32375;3895,00000;   7,66667;-9999,00000;  23,92200;-9999,00000;   0,00000;  74,17167;   3,66667; 298,33334;  31,65699;  16,85717;1020,98340; 281,07930;   4,19083;-9999,00000;   0,03967;  -5,10000
2021-02-12 14:00:00; 3,50000;  13,02217;3895,00000;   7,27273;-9999,00000;  23,92200;-9999,00000;   0,00000;  72,83333;   4,00000; 189,16667;  31,65699;  16,83275;1021,09160; 288,10043;   4,18908;-9999,00000;   0,00000;  -5,53333
2021-02-12 08:00:00; 3,80000;  12,45267;3895,00000;   7,36364;-9999,00000;  23,92200;-9999,00000;   0,00000;  91,43726;   4,09091;  75,00000;  31,77600;  16,84925;1019,61816; 131,60294;   4,18567;-9999,00000;   0,00000;  -7,75455
2021-02-12 09:00:00; 3,72500;  12,57042;3895,00000;   6,00000;-9999,00000;  23,92200;-9999,00000;   0,00000;  91,09000;   3,58333; 122,27273;  31,77600;  16,84150;1019,99164; 115,89420;   4,18500;-9999,00000;   0,00000;  -6,03333
2021-02-12 06:00:00; 3,90000;  12,40433;3895,00000;   2,83333;-9999,00000;  23,92200;-9999,00000;   0,00000;  90,80250;   0,91667;  17,27273;  31,87516;  16,05392;1018,60840;   3,16721;   4,18908;-9999,00000;   0,00000;  -7,90833
2021-02-12 07:00:00; 3,80000;  12,43258;3895,00000;   5,18182;-9999,00000;  23,92200;-9999,00000;   0,00000;  89,69333;   2,27273;  45,00000;  31,77600;  16,85125;1019,20013;  56,12569;   4,18500;-9999,00000;   0,00000;  -7,64167
2021-02-12 04:00:00; 4,01818;  12,42100;   0,91667;   3,58333;-9999,00000;  23,92200;-9999,00000;   0,00000;  81,52334;   1,50000;   0,00000;  31,89499;   0,00000;1017,65826;   3,16721;   4,18325;-9999,00000;   0,00000;  -7,76667
2021-02-12 05:00:00; 3,92500;  12,41842; 760,75000;   3,18182;-9999,00000;  23,92200;-9999,00000;   0,00000;  89,98090;   1,00000;   0,83333;  31,89499;   6,29900;1017,99097;   3,16721;   4,18492;-9999,00000;   0,00000;  -8,10909
2021-02-11 23:00:00; 4,40000;  12,46417; 264,83334;   7,75000;-9999,00000;  24,04100;-9999,00000;   0,00000;  94,83584;   3,58333;   0,00000;  32,01400;   0,00000;1014,95825;  40,35151;   4,18708;-9999,00000;   0,00000;  -6,75000
2021-02-12 00:00:00; 4,35000;  12,44583;   1,75000;   8,81818;-9999,00000;  24,04100;-9999,00000;   0,00000;  89,78365;   3,00000;   0,00000;  32,00408;   0,00000;1015,49097;  26,06657;   4,18525;-9999,00000;   0,00000;  -7,18182
2021-02-12 01:00:00; 4,27500;  12,44117;   0,16667;  10,54546;-9999,00000;  23,98150;-9999,00000;   0,00000;  75,53417;   4,63636;   0,00000;  31,94457;   0,00000;1016,15010;  51,02350;   4,18600;-9999,00000;   0,00000;  -7,21667
2021-02-12 02:00:00; 4,15455;  12,43350;   0,00000;   8,58333;-9999,00000;  23,96527;-9999,00000;   0,00000;  73,18667;   4,33333;   0,00000;  31,89499;   0,00092;1016,76666;   8,05852;   4,18667;-9999,00000;   0,00000;  -7,46667
2021-02-12 03:00:00; 4,10000;  12,42492; 340,25000;   4,27273;-9999,00000;  23,92200;-9999,00000;   0,00000;  75,75000;   1,63636;   0,00000;  31,89499;   0,00000;1017,26370;   2,75133;   4,18558;-9999,00000;   0,00000;  -7,59091
2021-02-12 22:00:00; 3,30000;  12,40567; 324,58334;   4,66667;-9999,00000;  23,80300;-9999,00000;   0,00000;  89,66750;   1,83333;   0,00000;  31,53800;   0,00000;1022,43340; 246,68600;   4,18667;-9999,00000;   0,00000;  -7,75833
2021-02-13 19:00:00; 2,80000;  12,76242;  17,83333;   1,90909;-9999,00000;  23,68399;-9999,00000;   0,00000;  80,98251;   0,36364;   0,00000;  31,29999;   0,00000;1026,30830; 334,31080;   4,20608;-9999,00000;   0,00000;  -7,22500
2021-02-13 20:00:00; 2,80000;  12,74275; 259,83334;   1,72727;-9999,00000;  23,66416;-9999,00000;   0,00000;  81,87000;   0,36364;   0,00000;  31,29999;   0,00000;1026,14160; 334,31080;   4,20567;-9999,00000;   0,00000;  -7,73333
2021-02-13 21:00:00; 2,77500;  12,72433;   3,25000;   2,25000;-9999,00000;  23,62450;-9999,00000;   0,00000;  83,15455;   0,33333;   0,00000;  31,29999;   0,00000;1026,16360; 334,31080;   4,20450;-9999,00000;   0,00000;  -7,26364
2021-02-13 18:00:00; 2,80000;  12,79258;   7,25000;   1,75000;-9999,00000;  23,68399;-9999,00000;   0,00000;  77,17091;   0,33333;   0,00000;  31,29999;   0,00000;1026,30000; 334,31080;   4,20725;-9999,00000;   0,00000;  -7,20000
2021-02-12 23:00:00; 3,30000;  12,40334;   0,00000;   1,18182;-9999,00000;  23,80300;-9999,00000;   0,00000;  90,86091;   0,09091;   0,00000;  31,53800;   0,00000;1022,52730; 246,62236;   4,18550;-9999,00000;   0,00000;  -7,95454
2021-02-13 22:00:00; 2,70000;  12,72142; 260,66666;   2,54545;-9999,00000;  23,56500;-9999,00000;   0,00000;  81,19167;   0,45455;   0,00000;  31,29999;   0,00000;1026,00830; 334,31080;   4,20483;-9999,00000;   0,00000;  -6,07500
2021-02-13 17:00:00; 2,80000;  12,82942;   0,00000;   2,09091;-9999,00000;  23,68399;-9999,00000;   0,00000;  72,54751;   0,81818;   0,00000;  31,29999;   0,00000;1026,23330; 334,31080;   4,20933;-9999,00000;   0,00000;  -6,54167
2021-02-13 16:00:00; 2,80000;  12,86758; 470,00000;   2,66667;-9999,00000;  23,68399;-9999,00000;   0,00000;  67,95667;   1,00000;   0,83333;  31,29999;   5,30017;1025,83340; 334,31080;   4,20958;-9999,00000;   0,00000;  -5,83333
2021-02-13 15:00:00; 2,80000;  13,26617;3891,83330;   5,72727;-9999,00000;  23,68399;-9999,00000;   0,00000;  61,00636;   2,63636;  40,00000;  31,29999;  17,67900;1025,41820; 337,96613;   4,21283;-9999,00000;   0,00000;  -4,24545
2021-02-13 14:00:00; 2,80000;  13,90492;3895,00000;   9,91667;-9999,00000;  23,68399;-9999,00000;   0,00000;  56,06000;   5,33333; 117,91666;  31,29999;  19,69625;1025,39170; 330,68076;   4,21908;-9999,00000;   0,00000;  -3,53333
2021-02-13 13:00:00; 2,80000;  13,90408;3895,00000;  11,36364;-9999,00000;  23,68399;-9999,00000;   0,00000;  54,70917;   6,18182; 272,08334;  31,18100;  21,97392;1025,40000; 339,04650;   4,21725;-9999,00000;   0,01983;  -3,15000
2021-02-13 12:00:00; 2,80000;  13,92258;3895,00000;  15,16667;-9999,00000;  23,68399;-9999,00000;   0,00000;  60,01416;   8,41667; 368,18182;  31,29008;  22,39833;1025,43330; 317,64557;   4,21692;-9999,00000;   0,00000;  -3,54167
2021-02-13 11:00:00; 2,80000;  13,93800;3895,00000;  15,36364;-9999,00000;  23,68399;-9999,00000;   0,00000;  60,79636;   8,63636; 421,66666;  31,29999;  22,48750;1025,72730; 312,97250;   4,21858;-9999,00000;   0,00000;  -3,94545
2021-02-13 10:00:00; 2,80000;  13,96800;3895,00000;  12,91667;-9999,00000;  23,68399;-9999,00000;   0,00000;  63,84334;   7,41667; 427,50000;  31,37573;  22,40825;1026,19170; 314,37082;   4,21808;-9999,00000;   0,00000;  -4,54167
2021-02-13 09:00:00; 2,86667;  13,86925;3895,00000;  10,36364;-9999,00000;  23,68399;-9999,00000;   0,00000;  64,16750;   5,72727; 374,09090;  31,41900;  21,34975;1026,09170; 327,07135;   4,21942;-9999,00000;   0,00000;  -5,08333
2021-02-13 08:00:00; 2,90000;  13,84350;3895,00000;   6,25000;-9999,00000;  23,68399;-9999,00000;   0,00000;  69,27636;   3,00000; 287,91666;  31,41900;  20,39975;1025,79100;  11,71079;   4,21908;-9999,00000;   0,00000;  -5,59091
2021-02-13 07:00:00; 2,90000;  13,31967;3895,00000;   3,27273;-9999,00000;  23,69481;-9999,00000;   0,00000;  83,37167;   1,27273; 209,58333;  31,41900;  16,87783;1025,50830;  82,69795;   4,18467;-9999,00000;   0,01983;  -7,50833
2021-02-13 06:00:00; 2,94167;  12,53600;3895,00000;   3,45455;-9999,00000;  23,77325;-9999,00000;   0,00000;  93,01251;   1,72727;  99,09091;  31,41900;  16,88450;1025,25830;  82,69795;   4,18433;-9999,00000;   0,00000; -11,45833
2021-02-13 05:00:00; 3,00000;  12,36425;1552,08340;   2,25000;-9999,00000;  23,80300;-9999,00000;   0,00000;  95,06545;   0,66667;   4,16667;  31,41900;   9,03942;1024,72740;  82,69795;   4,18692;-9999,00000;   0,00000; -12,47273
2021-02-13 04:00:00; 3,09091;  12,38083;   0,41667;   1,18182;-9999,00000;  23,80300;-9999,00000;   0,00000;  94,64584;   0,00000;   0,00000;  31,41900;   0,00192;1024,43320;  82,69795;   4,18492;-9999,00000;   0,00000; -11,75000
2021-02-13 03:00:00; 3,10000;  12,39517; 329,08334;   0,58333;-9999,00000;  23,80300;-9999,00000;   0,00000;  92,61083;   0,00000;   0,00000;  31,41900;   0,00000;1023,91656;  82,69795;   4,18492;-9999,00000;   0,00000;  -9,99167
2021-02-13 02:00:00; 3,14545;  12,39725; 127,91666;   5,27273;-9999,00000;  23,80300;-9999,00000;   0,00000;  88,28728;   2,54545;   0,00000;  31,41900;   0,00000;1023,43634;  82,85778;   4,18442;-9999,00000;   0,00000;  -7,80909
2021-02-13 01:00:00; 3,21667;  12,40042;   0,00000;   9,63636;-9999,00000;  23,80300;-9999,00000;   0,00000;  90,70166;   5,90909;   0,00000;  31,41900;   0,00000;1023,19165;  85,23900;   4,18633;-9999,00000;   0,00000;  -7,30000
2021-02-13 00:00:00; 3,30000;  12,40042; 324,58334;   5,33333;-9999,00000;  23,80300;-9999,00000;   0,00000;  93,08250;   2,41667;   0,00000;  31,53800;   0,00000;1022,94990; 248,25250;   4,18633;-9999,00000;   0,00000;  -8,20833
2021-02-10 23:00:00; 6,80000;  12,72925;   4,25000;  13,18182;-9999,00000;  23,92200;-9999,00000;   5,00000;  98,34250;   5,45455;   0,00000;  31,32164;   0,00275; 992,86670; 202,59390;   4,20100;-9999,00000;   0,13883;   9,49167
2021-02-11 22:00:00; 4,50833;  12,46825;   0,00000;   7,36364;-9999,00000;  24,04100;-9999,00000;   0,00000;  96,02084;   3,72727;   0,00000;  32,01400;   0,00000;1014,23320;   2,92435;   4,18783;-9999,00000;   0,00000;  -6,45833
2021-02-11 21:00:00; 4,60833;  12,48000;   0,66667;   5,91667;-9999,00000;  24,04100;-9999,00000;   0,00000;  96,77818;   2,91667;   0,00000;  32,01400;   0,00000;1013,47270;  11,94084;   4,18908;-9999,00000;   0,00000;  -6,01818
2021-02-11 20:00:00; 4,74545;  12,47650; 139,75000;   5,00000;-9999,00000;  24,04100;-9999,00000;   0,00000;  96,94500;   1,81818;   0,00000;  32,02481;   0,00000;1012,60834;  54,97657;   4,18725;-9999,00000;   0,00000;  -5,52500
2021-02-11 19:00:00; 4,84167;  12,49508;   0,08333;   4,25000;-9999,00000;  24,04100;-9999,00000;   0,00000;  97,05417;   1,25000;   0,00000;  32,11316;   0,00000;1011,76666;  42,13656;   4,18875;-9999,00000;   0,00000;  -5,06667
2021-02-11 18:00:00; 4,94167;  12,50717;   0,16667;   7,09091;-9999,00000;  24,04100;-9999,00000;   0,00000;  96,75250;   3,09091;   0,00000;  32,13300;   0,00192;1011,08330; 318,64860;   4,18975;-9999,00000;   0,00000;  -4,39167
2021-02-11 17:00:00; 5,10000;  12,51217;   0,25000;  11,75000;-9999,00000;  24,04100;-9999,00000;   0,00000;  95,40364;   6,50000;   0,00000;  32,13300;   0,00092;1010,33630; 322,08510;   4,18983;-9999,00000;   0,00000;  -3,95454
2021-02-11 16:00:00; 5,25833;  12,52083; 351,50000;  17,09091;-9999,00000;  24,04100;-9999,00000;   0,00000;  92,01917;   9,18182;   0,00000;  32,20241;   1,11500;1009,29170; 317,12870;   4,19108;-9999,00000;   0,00000;  -3,59167
2021-02-11 15:00:00; 5,36667;  12,55167; 911,66670;  19,41667;-9999,00000;  24,04100;-9999,00000;   0,00000;  85,67084;  10,66667;   0,83333;  32,25199;  11,88425;1008,20825; 319,77972;   4,19075;-9999,00000;   0,00000;  -3,03333
2021-02-11 14:00:00; 5,54545;  12,62983;2884,50000;  20,90909;-9999,00000;  24,04100;-9999,00000;   0,00000;  86,09364;  12,27273;   7,91667;  32,25199;  15,24200;1006,96370; 315,62790;   4,19333;-9999,00000;   0,00000;  -2,70000
2021-02-11 13:00:00; 5,70833;  13,03208;3895,00000;  19,91667;-9999,00000;  23,95175;-9999,00000;   0,00000;  84,59499;  10,50000;  69,09091;  32,25199;  16,41292;1005,80000; 253,15970;   4,19092;-9999,00000;   0,00000;  -2,18333
2021-02-11 12:00:00; 5,86667;  12,98092;3895,00000;  20,63636;-9999,00000;  23,93192;-9999,00000;   0,00000;  88,87833;  11,45454;  80,00000;  32,25199;  16,83650;1004,95830; 279,30576;   4,19133;-9999,00000;   0,00000;  -2,51667
2021-02-11 11:00:00; 6,03636;  12,99358;3895,00000;  18,25000;-9999,00000;  23,92200;-9999,00000;   0,00000;  95,10833;  10,25000;  90,00000;  32,25199;  16,83475;1003,89996; 311,40323;   4,19225;-9999,00000;   0,00000;  -2,22500
2021-02-11 10:00:00; 6,23333;  12,74992;3895,00000;  17,63636;-9999,00000;  23,92200;-9999,00000;   0,00000;  94,92909;  10,00000;  66,36364;  32,25199;  16,83767;1002,51810; 302,74440;   4,19292;-9999,00000;   0,00000;  -1,82727
2021-02-11 09:00:00; 6,39167;  12,58200;3895,00000;  17,58333;-9999,00000;  23,92200;-9999,00000;   0,00000;  94,12167;   9,91667;  28,75000;  32,25199;  16,83167;1001,08330; 259,11145;   4,19400;-9999,00000;   0,00000;  -1,18333
2021-02-11 08:00:00; 6,58182;  12,58142;3895,00000;  17,00000;-9999,00000;  23,92200;-9999,00000;   0,00000;  96,55417;  10,18182;  25,00000;  32,20872;  16,82792; 999,71674; 224,85696;   4,19400;-9999,00000;   0,00000;  -0,72500
2021-02-11 07:00:00; 6,75833;  12,57642;2993,08330;  19,75000;-9999,00000;  23,92200;-9999,00000;   0,00000;  96,31168;  11,00000;   7,27273;  32,13300;  15,27317; 998,64996; 197,03946;   4,19492;-9999,00000;   0,00000;   0,06667
2021-02-11 00:00:00; 6,89167;  12,71567;   0,00000;   8,91667;-9999,00000;  23,92200;-9999,00000;   5,00000;  99,03083;   3,83333;   0,00000;  31,64708;   0,00467; 992,37500; 169,62003;   4,20058;-9999,00000;   0,03967;   9,31667
