DATE; Szélirány; Belső akkufeszültség; Besugárzás; Levélnedvesség; Talajhőmérséklet 0 cm; Légnyomás; Csapadék; Napelem töltőfeszültség; Külső akkufeszültség; Fagy; Szélsebesség; Talajnedvesség 90 cm; Széllökés; Levegő-páratartalom; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Fényegység; Levegő-hőmérséklet
2021-04-16 01:00:00; 292,87610;   4,22223;   0,00000;   5,00000;   7,50833;1009,33330;   0,00000;   0,00000;  12,81192;-9999,00000;   4,16667;  23,44599;   8,75000;  88,89333;  20,88750;  20,20325;   2,38462;   2,87500
2021-04-16 00:00:00; 287,43770;   4,22400;   0,00000;   2,72727;   7,71818;1009,40000;   0,02064;   0,00000;  12,83345;-9999,00000;   5,45455;  23,44600;  10,36364;  88,20818;  20,90373;  20,16809;  30,27273;   2,78182
2021-04-15 23:00:00; 278,14040;   4,22246;   0,00000;   0,00000;   7,93077;1009,63074;   0,00000;   0,00000;  12,81062;-9999,00000;   7,84615;  23,43608;  12,84615;  88,82153;  20,94700;  20,11400; 300,00000;   3,02308
2021-04-13 22:00:00; 276,78058;   4,21923;   0,00000;   5,00000;   9,93846;1005,66156;   0,00000;   0,00000;  12,72946;-9999,00000;   4,84615;  23,68399;   9,69231;  93,33845;  20,94700;  20,47099;   3,84615;   4,62308
2021-04-14 21:00:00; 3,08547;   4,22373;   0,00000;   5,00000;   8,60833;1010,00000;   0,00000;   0,00000;  12,85164;-9999,00000;   0,25000;  23,44600;   1,41667;  89,70181;  20,94700;  20,13383;   3,00000;   4,39091
2021-04-14 20:00:00; 15,45200;   4,22408;   0,00000;   5,00000;   8,80000;1010,09160;   0,01892;   0,00000;  12,86500;-9999,00000;   0,00000;  23,50549;   0,81818;  88,05917;  20,94700;  20,22308;   5,61538;   4,43333
2021-04-14 19:00:00; 51,04781;   4,22509;   0,00000;   5,00000;   8,98182;1010,00006;   0,02064;   0,00000;  12,82927;-9999,00000;   0,00000;  23,50009;   1,72727;  86,63000;  20,94700;  20,17891; 410,36365;   4,67273
2021-04-14 18:00:00; 52,81773;   4,22739;   0,00000;   5,00000;   9,23077;1009,60016;   0,01746;   0,00000;  12,94592;-9999,00000;   0,69231;  23,49177;   4,69231;  84,82769;  20,94700;  20,23300;  48,07692;   5,19231
2021-04-14 17:00:00; 57,62586;   4,22642;   0,00000;   5,00000;   9,47500;1008,80830;   0,01892;   6,52592;  12,96250;-9999,00000;   0,45455;  23,54336;   3,54545;  84,20500;  20,94700;  20,23300;  36,50000;   5,63333
2021-04-14 16:00:00; 26,04033;   4,22836;  19,54545;   5,45455;   9,72727;1008,44556;   0,00000;  15,57218;  13,00954;-9999,00000;   1,27273;  23,54336;   5,63636;  82,15728;  20,94700;  20,23300; 701,00000;   6,03636
2021-04-14 15:00:00; 12,62090;   4,22777;  58,07692;   5,00000;   9,99231;1008,24164;   0,00000;  17,01977;  13,23961;-9999,00000;   3,53846;  23,55585;  10,23077;  82,96000;  20,94700;  20,16892; 686,46155;   6,05833
2021-04-14 14:00:00; 205,49065;   4,23209;  78,63636;   5,00000;  10,16363;1007,93634;   0,02064;  17,67355;  13,37145;-9999,00000;   4,90000;  23,56500;  13,10000;  84,34272;  20,94700;  20,11400; 381,18182;   5,90909
2021-04-14 13:00:00; 37,04664;   4,23054; 315,00000;   5,00000;   9,79167;1007,61536;   0,00000;  20,22931;  13,74792;-9999,00000;   3,07692;  23,55585;   8,76923;  80,98308;  20,94700;  20,12392;1484,61540;   7,06154
2021-04-14 12:00:00; 15,76997;   4,23036; 250,00000;   5,00000;   9,38182;1007,68190;   0,02064;  20,50818;  13,73573;-9999,00000;   3,54545;  23,56500;  10,00000;  87,05455;  20,91454;  20,11400;1818,09100;   5,52727
2021-04-14 11:00:00; 44,34129;   4,23031; 205,38461;   5,00000;   9,15385;1007,52496;   0,05238;  20,14908;  13,67054;-9999,00000;   3,25000;  23,56500;   9,66667;  89,11749;  20,94700;  20,12315; 957,38464;   4,95833
2021-04-14 10:00:00; 59,67110;   4,23055; 197,27272;   5,00000;   8,84545;1007,25464;   0,04127;  19,47073;  13,74000;-9999,00000;   3,45455;  23,56500;  10,90909;  90,10455;  20,94700;  20,23300;1423,54540;   4,64545
2021-04-14 09:00:00; 57,95947;   4,23231; 158,84616;   5,00000;   8,60769;1007,16144;   0,01746;  18,97584;  13,61200;-9999,00000;   3,69231;  23,56500;  11,38462;  91,08537;  20,94700;  20,30623; 990,30770;   4,14615
2021-04-14 08:00:00; 42,34535;   4,21591; 130,00000;   5,00000;   8,44546;1006,98190;   0,08255;  18,62873;  13,53591;-9999,00000;   3,80000;  23,60827;  10,10000;  92,14273;  20,94700;  20,32820; 623,72730;   3,72727
2021-04-14 07:00:00; 76,72192;   4,21539;  77,69231;   5,41667;   8,43846;1006,66930;   0,05675;  17,08577;  13,33061;-9999,00000;   4,15385;  23,67484;  10,30769;  93,58923;  20,94700;  20,35199; 338,76923;   3,28462
2021-04-14 06:00:00; 71,72522;   4,21482;  57,27273;   5,00000;   8,54546;1006,15000;   0,02064;  16,92755;  12,93254;-9999,00000;   5,63636;  23,62991;  13,36364;  94,98800;  20,94700;  20,35199; 250,00000;   3,16000
2021-04-14 05:00:00; 205,60382;   4,21508;  19,23077;   5,00000;   8,61667;1005,93840;   0,03492;  16,49154;  12,70331;-9999,00000;   1,25000;  23,56500;   4,66667;  95,35845;  20,94700;  20,35199;  77,07692;   3,12308
2021-04-14 04:00:00; 235,39923;   4,21608;   5,45455;   5,00000;   8,76666;1005,55835;   0,05675;  13,96800;  12,68617;-9999,00000;   2,08333;  23,56500;   5,00000;  95,23334;  20,99658;  20,34118;  19,25000;   3,11667
2021-04-14 03:00:00; 279,41364;   4,21727;   0,00000;   5,00000;   8,85455;1005,40000;   0,00000;   1,87382;  12,70200;-9999,00000;   0,00000;  23,56500;   1,36364;  94,93092;  21,04436;  20,35199; 211,63637;   3,36364
2021-04-14 02:00:00; 279,97034;   4,21800;   0,00000;   5,00000;   9,00000;1005,22504;   0,00000;   0,00000;  12,71938;-9999,00000;   1,00000;  23,56500;   4,00000;  94,51666;  21,04769;  20,35199;   3,07692;   3,41667
2021-04-14 01:00:00; 277,50568;   4,21791;   0,00000;   5,00000;   9,24545;1005,52730;   0,00000;   0,00000;  12,73054;-9999,00000;   5,18182;  23,56500;  10,27273;  94,04727;  21,06600;  20,35199;   3,00000;   3,49091
2021-04-14 00:00:00; 275,53810;   4,21915;   0,00000;   5,00000;   9,45000;1005,49230;   0,00000;   0,00000;  12,73354;-9999,00000;   3,75000;  23,56500;   9,08333;  93,79154;  21,02023;  20,38174; 603,30770;   3,83077
2021-04-13 23:00:00; 272,59763;   4,21909;   0,00000;   5,45455;   9,69091;1005,55450;   0,00000;   0,00000;  12,70118;-9999,00000;   4,27273;  23,59745;   9,90909;  93,40727;  20,94700;  20,47099; 206,81818;   4,29091
2021-04-30 22:00:00; 256,60458;   4,21900;   0,00000;   0,00000;  15,80000;1001,63635;   0,00000;   0,00000;  12,79546;-9999,00000;   0,10000;  23,08900;   1,00000;  80,82545;  20,59000;  20,35199; 357,54544;  13,89091
2021-04-30 23:00:00; 241,75983;   4,21800;   0,00000;   0,00000;  15,50000;1001,36160;   0,00000;   0,00000;  12,75815;-9999,00000;   0,38462;  23,08899;   1,61538;  80,77616;  20,59000;  20,35199;  14,61538;  13,78462
2021-04-14 22:00:00; 337,47784;   4,22354;   0,00000;   5,00000;   8,42308;1009,90010;   0,00000;   0,00000;  12,79869;-9999,00000;   0,16667;  23,43608;   1,33333;  90,12615;  20,94700;  20,13383;   5,30769;   4,32308
2021-04-15 21:00:00; 285,23676;   4,22662;   0,00000;   0,00000;   8,59231;1009,72510;   0,00000;   0,00000;  12,90292;-9999,00000;   3,38462;  23,43684;   6,84615;  88,91418;  20,94700;  20,18342; 306,46155;   3,57500
2021-04-15 20:00:00; 282,34880;   4,22391;   0,00000;   0,00000;   8,92727;1009,70013;   0,00000;   0,00000;  12,85336;-9999,00000;   2,09091;  23,44600;   4,90909;  89,18182;  20,94700;  20,23300;  18,27273;   3,79091
2021-04-15 19:00:00; 285,10820;   4,22769;   0,00000;   2,50000;   9,30000;1009,76917;   0,00000;   0,00000;  12,95277;-9999,00000;   3,91667;  23,44599;   7,75000;  87,49616;  20,94700;  20,23300;   8,76923;   4,15385
2021-04-15 18:00:00; 331,96158;   4,22846;   0,00000;   5,00000;   9,71818;1009,71820;   0,00000;   0,00000;  12,96709;-9999,00000;   0,63636;  23,44600;   3,90909;  84,90727;  20,94700;  20,23300;   0,54545;   4,63636
2021-04-15 17:00:00; 328,65384;   4,22808;   2,08333;   5,00000;  10,19167;1009,33330;   0,00000;   8,01900;  13,01267;-9999,00000;   2,50000;  23,44600;   8,00000;  84,64001;  20,94700;  20,20325;  22,16667;   5,12500
2021-04-15 16:00:00; 323,11365;   4,22869;  35,76923;   5,00000;  10,66923;1009,13336;   0,00000;  16,77231;  13,11838;-9999,00000;   3,16667;  23,44599;   8,41667;  83,36000;  20,94700;  20,11400; 201,23077;   5,75833
2021-04-15 15:00:00; 285,77615;   4,22927;  96,36364;   3,18182;  11,02727;1009,03630;   0,00000;  18,12936;  13,40418;-9999,00000;   5,36364;  23,44600;  11,54546;  79,02909;  20,93618;  20,11400;1542,36360;   6,60000
2021-04-15 14:00:00; 270,64536;   4,22885; 288,46155;   0,00000;  10,90769;1009,07690;   0,00000;  19,46254;  13,51800;-9999,00000;   3,66667;  23,44599;  10,33333;  76,07385;  20,94700;  20,11400;1536,69230;   7,89231
2021-04-15 13:00:00; 269,26480;   4,23091; 270,90910;   0,00000;  10,46364;1009,34546;   0,00000;  19,65646;  13,69064;-9999,00000;   2,00000;  23,44600;   6,00000;  73,26453;  20,94700;  20,11400;1753,18180;   7,76364
2021-04-15 12:00:00; 270,10693;   4,22975; 260,00000;   0,00000;  10,02500;1009,73334;   0,00000;  19,51234;  13,69233;-9999,00000;   2,00000;  23,44600;   6,83333;  73,62917;  20,94700;  20,08425;1977,50000;   7,27500
2021-04-15 11:00:00; 254,69771;   4,22700; 282,30768;   0,00000;   9,41538;1010,01660;   0,00000;  19,14561;  13,66923;-9999,00000;   1,92308;  23,44600;   6,15385;  75,76416;  20,94700;  20,11400;1442,00000;   7,06667
2021-04-15 10:00:00; 239,32570;   4,23200; 263,18182;   0,00000;   8,74545;1010,20900;   0,00000;  19,84436;  13,70136;-9999,00000;   1,00000;  23,44600;   5,20000;  75,74727;  20,94700;  20,11400;1521,18180;   6,68182
2021-04-15 09:00:00; 283,55835;   4,23185; 238,07692;   2,50000;   8,26666;1010,51530;   0,00000;  19,82746;  13,63300;-9999,00000;   3,23077;  23,44599;   7,07692;  78,24922;  20,94700;  20,11400;1226,46150;   5,58462
2021-04-15 07:00:00; 303,81200;   4,22515;  97,50000;   2,30769;   7,90000;1010,34610;   0,00000;  17,53008;  13,40385;-9999,00000;   1,41667;  23,44599;   4,83333;  78,88538;  20,94700;  20,11400; 500,38460;   5,28462
2021-04-15 08:00:00; 281,52185;   4,22318; 121,36364;   5,00000;   8,10000;1010,63650;   0,00000;  18,64164;  13,50046;-9999,00000;   4,45455;  23,44600;   8,18182;  80,94091;  20,94700;  20,11400; 604,81820;   4,96364
2021-04-14 23:00:00; 337,47784;   4,22282;   0,00000;   5,00000;   8,30000;1009,85450;   0,00000;   0,00000;  12,73718;-9999,00000;   0,09091;  23,44600;   0,72727;  90,69363;  20,94700;  20,11400; 215,90909;   4,20000
2021-04-15 00:00:00; 337,28854;   4,22077;   0,00000;   5,41667;   8,13077;1009,73840;   0,00000;   0,00000;  12,70115;-9999,00000;   0,07692;  23,44599;   1,84615;  90,23077;  20,94700;  20,11400; 303,92307;   4,10000
2021-04-15 01:00:00; 337,19022;   4,21946;   0,00000;   5,00000;   7,97273;1009,69006;   0,00000;   0,00000;  12,59482;-9999,00000;   0,00000;  23,44600;   1,81818;  90,21100;  20,94700;  20,11400; 355,45456;   3,99000
2021-04-15 02:00:00; 337,12628;   4,22062;   0,00000;   5,00000;   7,84167;1009,71545;   0,00000;   0,00000;  12,70385;-9999,00000;   0,33333;  23,44599;   2,83333;  90,99385;  20,94700;  20,11400; 302,07693;   3,86923
2021-04-15 03:00:00; 322,71512;   4,21927;   0,45455;   5,00000;   7,72727;1009,67280;   0,00000;   4,74264;  12,73764;-9999,00000;   0,90909;  23,44600;   4,36364;  91,27454;  20,94700;  20,11400; 204,09091;   3,77273
2021-04-15 04:00:00; 311,78882;   4,21962;  22,69231;   5,00000;   7,57692;1009,88470;   0,00000;  16,20061;  12,74685;-9999,00000;   0,41667;  23,44600;   3,41667;  90,62691;  20,94700;  20,11400; 413,00000;   3,79231
2021-04-15 05:00:00; 312,05250;   4,21875;  78,33334;   5,00000;   7,50000;1010,13650;   0,00000;  16,92275;  13,14958;-9999,00000;   0,33333;  23,44600;   2,83333;  87,74182;  20,94700;  20,11400; 786,41670;   4,40000
2021-04-15 06:00:00; 310,79822;   4,22764; 134,09091;   2,72727;   7,63636;1010,10004;   0,00000;  18,08882;  13,51218;-9999,00000;   0,54545;  23,44600;   3,81818;  83,37636;  20,94700;  20,11400; 692,90910;   5,10909
2021-04-13 18:00:00; 271,73447;   4,22182;   0,00000;   5,00000;  11,06364;1005,90920;   0,06191;   0,00000;  12,82991;-9999,00000;   0,54545;  23,66236;   4,09091;  92,94272;  20,94700;  20,59000;   4,81818;   6,20000
2021-04-13 19:00:00; 278,71170;   4,22138;   0,00000;   5,00000;  10,81538;1005,81537;   0,03783;   0,00000;  12,79831;-9999,00000;   2,38462;  23,68399;   6,15385;  93,43999;  20,94700;  20,59000;   3,00000;   5,96923
2021-04-13 21:00:00; 272,92710;   4,22018;   0,00000;   5,00000;  10,22727;1005,63007;   0,02064;   0,00000;  12,74373;-9999,00000;   3,00000;  23,68399;   7,81818;  93,70299;  20,94700;  20,46018;   0,00000;   5,08000
2021-04-13 15:00:00; 285,64554;   4,22292;  25,38462;   5,00000;  12,16154;1005,21550;   0,06985;  16,22692;  12,97261;-9999,00000;   6,00000;  23,56500;  11,33333;  90,68539;  20,97674;  20,59000; 388,61540;   7,87692
2021-04-13 16:00:00; 277,23540;   4,22255;   7,27273;   5,00000;  11,77000;1005,38000;   0,08255;  14,75991;  12,91946;-9999,00000;   4,81818;  23,56500;   9,18182;  91,58200;  20,94700;  20,59000;  21,36364;   6,86000
2021-04-13 17:00:00; 272,69855;   4,22231;   1,15385;   5,00000;  11,40000;1005,49243;   0,03492;   6,13777;  12,88254;-9999,00000;   2,00000;  23,56500;   6,33333;  92,43924;  20,94700;  20,57169;1199,00000;   6,43077
2021-04-13 14:00:00; 266,08038;   4,22373;  63,18182;   5,45455;  12,36364;1005,06354;   0,08255;  17,12282;  13,28100;-9999,00000;   1,81818;  23,55418;   6,45455;  89,57818;  21,06600;  20,55754; 277,36365;   9,17273
2021-04-13 12:00:00; 238,75806;   4,22877; 227,08333;   3,33333;  12,18333;1005,31670;   0,00000;  18,95246;  13,49508;-9999,00000;   3,41667;  23,43608;  10,00000;  80,53667;  21,06600;  20,35199;1309,69230;  10,88333
2021-04-13 13:00:00; 253,32246;   4,22383;  84,61539;   5,00000;  12,47692;1005,10004;   0,03492;  17,32375;  13,35633;-9999,00000;   2,23077;  23,45515;   5,61538;  86,48384;  21,06600;  20,44353; 361,41666;   9,62308
2021-04-13 09:00:00; 292,26210;   4,21655; 152,08333;   0,00000;  11,40833;1006,01660;   0,00000;  19,11754;  13,39473;-9999,00000;   2,00000;  23,44600;   5,75000;  84,43750;  21,16516;  20,37363; 789,36365;   9,35833
2021-04-13 20:00:00; 279,69376;   4,22000;   0,00000;   5,00000;  10,50000;1005,84160;   0,03783;   0,00000;  12,73983;-9999,00000;   5,90909;  23,68399;   9,54546;  93,64417;  20,94700;  20,59000;  14,91667;   5,43333
2021-04-13 07:00:00; 285,70038;   4,21318; 117,27273;   0,00000;  10,96364;1006,30005;   0,00000;  17,85391;  13,40436;-9999,00000;   1,90909;  23,43518;   5,36364;  87,31001;  21,18500;  20,47099; 903,63635;   7,94545
2021-04-13 06:00:00; 340,92078;   4,21631;  86,15385;   1,15385;  10,90000;1005,97690;   0,00000;  16,91331;  13,13000;-9999,00000;   1,61538;  23,43684;   6,53846;  87,75462;  21,18500;  20,47099; 440,38460;   7,64615
2021-04-13 08:00:00; 305,18450;   4,21323; 135,83333;   0,00000;  11,15833;1006,10834;   0,00000;  18,98762;  13,39877;-9999,00000;   0,81818;  23,44600;   4,27273;  85,45499;  21,17508;  20,43133;1102,92310;   8,85833
2021-04-13 10:00:00; 283,63702;   4,21462; 140,76923;   0,00000;  11,71538;1005,79175;   0,00000;  19,09777;  13,37746;-9999,00000;   2,53846;  23,44599;   6,76923;  82,91249;  21,09346;  20,35199; 893,00000;   9,93333
2021-04-13 11:00:00; 280,04660;   4,21709; 159,09091;   1,36364;  11,89091;1005,54550;   0,00000;  19,24464;  13,39882;-9999,00000;   2,10000;  23,44600;   6,80000;  81,82272;  21,07681;  20,35199; 849,90910;  10,31818
2021-04-12 22:00:00; 51,74804;   4,21645;   0,00000;   0,00000;  13,11818;1005,63007;   0,00000;   0,00000;  12,79918;-9999,00000;   1,20000;  23,44600;   6,20000;  66,75401;  21,06600;  20,54672;   5,63636;  12,90000
2021-04-13 05:00:00; 20,37245;   4,21500;  26,81818;   5,00000;  10,95454;1005,74536;   0,00000;  16,88500;  12,77309;-9999,00000;   1,36364;  23,44600;   6,00000;  88,12545;  21,18500;  20,47099; 476,90910;   7,10000
2021-04-13 04:00:00; 3,21998;   4,21700;   7,50000;   3,46154;  11,20000;1005,67500;   0,00000;  13,92769;  12,76454;-9999,00000;   3,50000;  23,44599;  10,66667;  86,93500;  21,13923;  20,47099;  30,92308;   6,84167
2021-04-13 03:00:00; 300,52747;   4,21773;   0,00000;   3,18182;  11,50909;1005,20905;   0,00000;   2,15445;  12,75782;-9999,00000;   5,18182;  23,44600;  12,45454;  85,76000;  21,09845;  20,47099; 206,72728;   7,20909
2021-04-13 02:00:00; 206,86356;   4,21842;   0,00000;   1,66667;  11,86667;1005,41670;   0,00000;   0,00000;  12,77733;-9999,00000;   7,33333;  23,44600;  16,25000;  82,03834;  21,07591;  20,44124;  13,08333;   7,82500
2021-04-13 01:00:00; 300,91495;   4,21862;   0,00000;   0,00000;  12,26154;1006,15393;   0,00000;   0,00000;  12,80800;-9999,00000;   8,41667;  23,43608;  19,08333;  79,88463;  21,06600;  20,55338; 299,92307;   9,15385
2021-04-13 00:00:00; 303,21054;   4,13645;   0,00000;   0,00000;  12,48182;1005,77280;   0,00000;   0,00000;  12,75555;-9999,00000;   5,54545;  23,43518;  13,54546;  77,48637;  21,06600;  20,59000;   0,36364;  11,68182
2021-04-12 23:00:00; 358,12674;   4,21831;   0,00000;   0,00000;  12,76923;1005,67700;   0,00000;   0,00000;  12,81185;-9999,00000;   1,76923;  23,44599;   7,00000;  72,49538;  21,06600;  20,59000;   3,30769;  12,20769
2021-04-11 22:00:00; 186,57280;   4,22092;   0,00000;   0,00000;  11,30000;1009,93066;   0,00000;   0,00000;  12,86631;-9999,00000;   3,07692;  23,44599;   7,00000;  59,01615;  21,06600;  20,70900;  11,84615;  11,49231
2021-04-12 21:00:00; 14,12806;   4,21958;   0,00000;   0,00000;  13,52500;1005,41675;   0,00000;   0,00000;  12,83417;-9999,00000;   3,16667;  23,44600;   9,75000;  58,66750;  21,06600;  20,59000;1298,33340;  14,16667
2021-04-12 20:00:00; 13,69495;   4,21992;   0,00000;   0,00000;  13,96154;1004,87700;   0,00000;   0,00000;  12,89369;-9999,00000;   0,15385;  23,44599;   3,15385;  51,35692;  21,06600;  20,60831;   0,76923;  15,75385
2021-04-12 19:00:00; 20,50694;   4,22118;   0,00000;   0,00000;  14,42727;1005,08180;   0,00000;   0,00000;  12,90545;-9999,00000;   0,09091;  23,44600;   3,00000;  49,35000;  21,06600;  20,70900; 620,72730;  16,44545
2021-04-12 17:00:00; 142,01024;   4,22182;   1,81818;   0,00000;  15,61818;1004,40910;   0,00000;   6,61227;  12,96473;-9999,00000;   0,00000;  23,44600;   0,09091;  44,78273;  21,06600;  20,59000;   4,54545;  18,43636
2021-04-12 18:00:00; 28,52156;   4,22177;   0,00000;   0,00000;  14,97692;1004,86163;   0,00000;   0,00000;  12,94461;-9999,00000;   0,08333;  23,44599;   2,41667;  47,95616;  21,06600;  20,70900;   3,46154;  17,12308
2021-04-12 16:00:00; 144,74693;   4,22223;  45,38462;   0,00000;  16,13846;1004,36163;   0,00000;  16,26492;  13,02769;-9999,00000;   1,07692;  23,44599;   4,07692;  41,09616;  21,06600;  20,59000; 452,38460;  20,45385
2021-04-12 15:00:00; 143,04507;   4,22117; 141,66667;   0,00000;  16,47500;1004,51660;   0,00000;  18,03217;  13,14692;-9999,00000;   3,50000;  23,45591;   8,33333;  34,49583;  21,06600;  20,59000;1568,50000;  21,92500
2021-04-12 14:00:00; 234,45857;   4,22209; 184,54546;   0,00000;  16,75455;1004,92720;   0,00000;  18,27018;  13,23582;-9999,00000;   1,27273;  23,44600;   5,90909;  33,12364;  21,04436;  20,59000;1207,54540;  22,18182
2021-04-12 13:00:00; 243,66281;   4,22285; 260,00000;   0,00000;  16,90000;1005,33080;   0,00000;  18,97308;  13,30323;-9999,00000;   3,00000;  23,46430;   9,50000;  31,72000;  21,06600;  20,59000;1522,00000;  22,66923
2021-04-12 12:00:00; 252,22241;   4,22182; 501,25000;   0,00000;  16,56364;1005,87280;   0,00000;  19,47064;  13,37464;-9999,00000;   5,90909;  23,52173;  13,18182;  31,54454;  21,06600;  20,59000;2584,81800;  22,92727
2021-04-12 11:00:00; 215,43863;   4,22331; 599,61536;   0,00000;  15,51538;1006,60000;   0,00000;  20,02246;  13,26716;-9999,00000;   6,07692;  23,53754;  15,23077;  31,14769;  21,06600;  20,59000;2530,23070;  22,28461
2021-04-12 08:00:00; 229,58673;   4,22469; 597,69230;   0,00000;  11,14615;1008,41670;   0,00000;  20,38646;  13,47269;-9999,00000;   6,66667;  23,52838;  17,41667;  33,28167;  21,06600;  20,59000;2453,30760;  19,58333
2021-04-12 09:00:00; 246,41307;   4,22436; 680,45450;   0,00000;  12,39091;1008,14545;   0,00000;  20,04073;  13,53591;-9999,00000;   5,09091;  23,56500;  14,18182;  31,42182;  21,06600;  20,59000;2482,90920;  21,36364
2021-04-12 10:00:00; 213,46391;   4,22450; 722,91670;   0,00000;  13,95000;1007,43330;   0,00000;  20,06608;  13,45200;-9999,00000;   8,00000;  23,56500;  18,08333;  29,36500;  21,06600;  20,59000;2719,08330;  21,94167
2021-04-12 07:00:00; 227,29520;   4,22564; 484,54544;   0,00000;  10,13636;1008,78186;   0,00000;  20,74627;  13,54118;-9999,00000;  11,00000;  23,44600;  24,27273;  35,61091;  21,09845;  20,59000;2724,54540;  17,32727
2021-04-12 06:00:00; 229,25156;   4,22631; 315,76923;   0,00000;   9,52308;1009,04614;   0,00000;  20,75500;  13,62877;-9999,00000;   9,38462;  23,44599;  22,69231;  41,36462;  21,18500;  20,62661;2666,61550;  14,63077
2021-04-12 05:00:00; 219,62790;   4,22736; 197,27272;   0,00000;   9,36364;1009,24550;   0,00000;  20,64918;  13,53800;-9999,00000;   7,81818;  23,44600;  15,63636;  48,90182;  21,18500;  20,59000;2476,27270;  11,52727
2021-04-12 04:00:00; 211,05600;   4,22054;  49,23077;   0,00000;   9,55000;1009,13074;   0,00000;  17,52908;  13,10608;-9999,00000;   8,50000;  23,44600;  13,50000;  54,51846;  21,18500;  20,63576;1047,38460;   9,19231
2021-04-12 03:00:00; 214,86989;   4,21325;   0,41667;   0,00000;   9,89167;1009,15840;   0,00000;   4,76208;  12,72725;-9999,00000;   7,33333;  23,42617;  11,83333;  54,41750;  21,18500;  20,70900; 654,08330;   9,26666
2021-04-12 02:00:00; 215,06741;   4,21818;   0,00000;   0,00000;  10,22727;1009,33636;   0,00000;   0,00000;  12,80654;-9999,00000;   5,09091;  23,44600;   9,18182;  54,02545;  21,18500;  20,70900;  11,27273;   9,60909
2021-04-12 01:00:00; 212,88187;   4,21869;   0,00000;   0,00000;  10,53846;1009,35834;   0,00000;   0,00000;  12,81192;-9999,00000;   5,83333;  23,44599;  10,33333;  49,14334;  21,17584;  20,70900;   0,00000;  11,13333
2021-04-12 00:00:00; 214,44200;   4,21982;   0,00000;   0,00000;  10,74545;1009,61810;   0,00000;   0,00000;  12,83318;-9999,00000;   5,00000;  23,44600;   9,72727;  47,94727;  21,13091;  20,70900; 360,00000;  11,90000
2021-04-11 23:00:00; 216,19821;   4,22025;   0,00000;   0,00000;  10,93333;1009,80840;   0,00000;   0,00000;  12,85117;-9999,00000;   3,91667;  23,44600;   7,50000;  48,40583;  21,06600;  20,70900;  15,58333;  12,10833
2021-04-10 22:00:00; 206,83336;   4,22358;   0,00000;   0,00000;   9,23333;1010,87695;   0,00000;   0,00000;  12,86750;-9999,00000;   0,08333;  23,44599;   1,58333;  56,50232;  21,07591;  20,82800;   3,41667;   7,30769
2021-04-11 21:00:00; 232,92896;   4,22091;   0,00000;   0,00000;  11,64546;1009,60920;   0,00000;   0,00000;  12,86973;-9999,00000;   1,40000;  23,44600;   3,60000;  57,58001;  21,06600;  20,70900; 708,18180;  12,23636
2021-04-11 20:00:00; 273,78314;   4,22177;   0,00000;   0,00000;  11,90000;1009,56160;   0,00000;   0,00000;  12,89308;-9999,00000;   0,00000;  23,44599;   0,61538;  54,62307;  21,06600;  20,70900; 743,61536;  13,05385
2021-04-11 19:00:00; 273,78314;   4,22200;   0,00000;   0,00000;  12,18182;1009,63630;   0,00000;   0,00000;  12,92909;-9999,00000;   0,09091;  23,44600;   1,45455;  53,29091;  21,06600;  20,70900; 354,09090;  13,56364
2021-04-11 18:00:00; 278,26590;   4,22342;   0,00000;   0,00000;  12,49167;1009,49170;   0,00000;   0,00000;  12,94175;-9999,00000;   5,33333;  23,44600;   9,58333;  48,68916;  21,06600;  20,67925; 329,33334;  14,55000
2021-04-11 17:00:00; 280,67530;   4,22331;   0,38462;   0,00000;  12,94615;1009,14180;   0,00000;   4,95831;  12,97808;-9999,00000;   8,83333;  23,44599;  13,91667;  43,61250;  21,06600;  20,76392; 763,15390;  15,35000
2021-04-11 16:00:00; 272,33220;   4,22327;  18,75000;   0,00000;  13,41818;1008,58180;   0,00000;  15,03518;  12,99936;-9999,00000;   7,36364;  23,44600;  12,81818;  35,65545;  21,06600;  20,74145; 311,00000;  17,79091
2021-04-11 15:00:00; 215,28854;   4,22400; 103,18182;   0,00000;  13,76667;1008,28326;   0,00000;  17,54017;  13,19692;-9999,00000;  10,25000;  23,44600;  17,91667;  26,75833;  21,06600;  20,70900; 989,41670;  19,65000
2021-04-11 14:00:00; 221,37526;   4,22361; 202,69230;   0,00000;  14,01538;1008,51530;   0,00000;  18,61823;  13,35331;-9999,00000;   9,38462;  23,44599;  20,84615;  25,52692;  21,06600;  20,70900;1515,15380;  20,29231
2021-04-11 13:00:00; 215,05980;   4,22318; 470,00000;   0,00000;  13,98333;1008,89166;   0,00000;  20,16455;  13,41554;-9999,00000;  12,08333;  23,44600;  23,33333;  25,45083;  21,06600;  20,70900;2884,09080;  20,85000
2021-04-11 12:00:00; 214,24825;   4,22423; 585,00000;   0,00000;  13,20000;1009,39166;   0,00000;  20,47408;  13,30892;-9999,00000;  12,18182;  23,44600;  23,90909;  26,86667;  21,06600;  20,70900;3038,61550;  20,55833
2021-04-11 11:00:00; 202,63358;   4,22691; 525,00000;   0,00000;  12,37273;1010,10000;   0,00000;  20,54864;  13,37527;-9999,00000;  12,90909;  23,44600;  22,54545;  29,28091;  21,06600;  20,70900;2690,36350;  19,26364
