DATE; Napelem töltőfeszültség; Talajhőmérséklet 0 cm; Levélnedvesség; Széllökés; Fényegység; Szélirány; Levegő-hőmérséklet; Talajnedvesség 120 cm; Külső akkufeszültség; Talajnedvesség 60 cm; Belső akkufeszültség; Fagy; Levegő-páratartalom; Talajnedvesség 90 cm; Csapadék; Légnyomás; Besugárzás; Talajnedvesség 30 cm; Szélsebesség
2021-04-04 19:00:00; 0,00000;   8,70000;  10,00000;   0,00000;   0,00000;  51,72988;   5,40000;-9999,00000;  13,01500;  32,90649;   4,24650;-9999,00000;  57,91500;  34,39400;   0,00000;1008,90000;   0,00000;  30,70500;   0,00000
2021-04-04 19:10:00; 0,00000;   8,60000;  10,00000;   0,00000;   0,00000;  51,72988;   5,10000;-9999,00000;  13,00150;  32,90649;   4,24800;-9999,00000;  58,03500;  34,39400;   0,00000;1008,85000;   0,00000;  30,70500;   0,00000
2021-04-04 19:20:00; 0,00000;   8,60000;  10,00000;   0,00000;   0,00000;  51,72988;   5,10000;-9999,00000;  12,99950;  32,90649;   4,24400;-9999,00000;  55,41000;  34,39400;   0,00000;1008,95000;   0,00000;  30,70500;   0,00000
2021-04-04 10:50:00; 21,83000;   8,40000;  10,00000;   8,00000;3895,00000;  85,51309;   8,85000;-9999,00000;  13,60650;  32,84700;   4,24900;-9999,00000;  55,45500;  34,39400;   0,00000;1009,90000; 345,00000;  30,70500;   0,50000
2021-04-04 11:20:00; 20,19200;   8,55000;  10,00000;  12,50000;3895,00000;  49,79470;   9,15000;-9999,00000;  13,51950;  32,90649;   4,24600;-9999,00000;  53,00500;  34,39400;   0,00000;1009,50000; 195,00000;  30,70500;   1,50000
2021-04-04 11:10:00; 21,38400;   8,45000;  10,00000;  16,00000;3895,00000;  78,47508;   9,75000;-9999,00000;  13,61450;  32,90649;   4,24750;-9999,00000;  53,49000;  34,39400;   0,00000;1009,60000; 305,00000;  30,70500;   2,00000
2021-04-04 11:00:00; 22,52250;   8,40000;  10,00000;   4,50000;3895,00000; 102,22887;   9,30000;-9999,00000;  13,67050;  32,84700;   4,24800;-9999,00000;  54,06500;  34,39400;   0,00000;1009,75000; 607,50000;  30,70500;   0,00000
2021-04-04 11:30:00; 20,93800;   8,60000;  10,00000;  11,00000;3895,00000;  65,27853;   9,30000;-9999,00000;  13,44950;  32,84700;   4,24550;-9999,00000;  52,05000;  34,39400;   0,00000;1009,45000; 260,00000;  30,70500;   0,00000
2021-04-04 11:40:00; 18,96550;   8,60000;  10,00000;   4,50000;3895,00000;  69,14939;   9,45000;-9999,00000;  13,59900;  32,84700;   4,24550;-9999,00000;  50,58000;  34,39400;   0,00000;1009,40000; 275,00000;  30,70500;   0,00000
2021-04-04 12:00:00; 22,68100;   8,70000;  10,00000;  19,50000;3895,00000;  79,88255;  10,50000;-9999,00000;  13,58500;  32,84700;   4,24700;-9999,00000;  44,77000;  34,39400;   0,00000;1009,10000; 800,00000;  30,64550;   3,00000
2021-04-04 11:50:00; 18,80700;   8,65000;  10,00000;  18,50000;3895,00000;  68,79798;  10,05000;-9999,00000;  13,78700;  32,84700;   4,24850;-9999,00000;  48,19500;  34,39400;   0,00000;1009,25000; 275,00000;  30,70500;   2,00000
2021-04-04 08:50:00; 21,95350;   7,95000;  10,00000;  12,00000;3895,00000;  48,03536;   7,15000;-9999,00000;  13,76800;  32,96600;   4,24750;-9999,00000;  62,62000;  34,39400;   0,00000;1010,35000; 285,00000;  30,70500;   2,00000
2021-04-04 09:00:00; 21,47800;   8,00000;  10,00000;  10,50000;3895,00000;  53,31395;   7,50000;-9999,00000;  13,62200;  32,96600;   4,24750;-9999,00000;  63,55500;  34,39400;   0,00000;1010,35000; 265,00000;  30,70500;   2,00000
2021-04-04 09:10:00; 21,07250;   8,10000;  10,00000;  17,50000;3895,00000;  68,09369;   7,60000;-9999,00000;  13,76950;  32,96600;   4,24950;-9999,00000;  61,61500;  34,39400;   0,00000;1010,35000; 300,00000;  30,70500;   3,50000
2021-04-04 09:20:00; 21,51300;   8,10000;  10,00000;  10,50000;3895,00000;  74,60422;   7,65000;-9999,00000;  13,61250;  32,96600;   4,24600;-9999,00000;  61,21500;  34,39400;   0,00000;1010,25000; 300,00000;  30,70500;   0,50000
2021-04-04 09:30:00; 21,63050;   8,10000;  10,00000;  15,50000;3895,00000;  90,26394;   7,95000;-9999,00000;  13,63350;  32,96600;   4,24650;-9999,00000;  59,19500;  34,39400;   0,00000;1010,25000; 307,50000;  30,70500;   2,50000
2021-04-04 09:40:00; 18,67750;   8,10000;  10,00000;  22,00000;3895,00000;  95,71858;   8,00000;-9999,00000;  13,89400;  32,96600;   4,24750;-9999,00000;  59,49000;  34,39400;   0,00000;1010,30000; 290,00000;  30,70500;   6,00000
2021-04-04 09:50:00; 19,27650;   8,15000;  10,00000;  19,00000;3895,00000; 109,09090;   7,90000;-9999,00000;  13,77150;  32,90649;   4,24550;-9999,00000;  59,50500;  34,39400;   0,00000;1010,20000; 307,50000;  30,70500;   4,50000
2021-04-04 10:00:00; 21,95900;   8,20000;  10,00000;  18,00000;3895,00000; 106,97943;   7,85000;-9999,00000;  13,79100;  32,84700;   4,24550;-9999,00000;  58,98000;  34,39400;   0,00000;1010,25000; 415,00000;  30,70500;   3,50000
2021-04-04 10:20:00; 22,10000;   8,30000;  10,00000;  13,00000;3895,00000;  80,76232;   8,60000;-9999,00000;  13,69950;  32,96600;   4,24700;-9999,00000;  58,08000;  34,39400;   0,00000;1010,05000; 435,00000;  30,70500;   1,00000
2021-04-04 10:10:00; 18,70700;   8,25000;  10,00000;  13,00000;3895,00000;  94,48689;   8,70000;-9999,00000;  13,87450;  32,90649;   4,24900;-9999,00000;  59,00500;  34,39400;   0,00000;1010,20000; 512,50000;  30,70500;   2,50000
2021-04-04 10:30:00; 21,92400;   8,30000;  10,00000;  21,00000;3895,00000;  49,26683;   8,85000;-9999,00000;  13,79700;  32,96600;   4,24800;-9999,00000;  57,08500;  34,39400;   0,00000;1009,95000; 415,00000;  30,70500;   2,00000
2021-04-04 10:40:00; 21,65400;   8,30000;  10,00000;   3,50000;3895,00000;  95,19074;   9,00000;-9999,00000;  13,66850;  32,84700;   4,24850;-9999,00000;  56,40000;  34,39400;   0,00000;1009,95000; 297,50000;  30,70500;   0,00000
2021-04-04 07:20:00; 22,72250;   7,80000;  10,00000;  22,50000;3895,00000;  83,22595;   7,05000;-9999,00000;  13,69000;  32,96600;   4,24800;-9999,00000;  66,00500;  34,39400;   0,00000;1010,05000; 400,00000;  30,70500;   6,50000
2021-04-04 07:30:00; 22,64600;   7,80000;  10,00000;  20,00000;3895,00000;  68,26984;   7,30000;-9999,00000;  13,83150;  32,96600;   4,24750;-9999,00000;  63,27000;  34,39400;   0,00000;1010,20000; 400,00000;  30,70500;   4,50000
2021-04-04 07:10:00; 22,89850;   7,80000;  10,00000;  22,50000;3895,00000;  80,58633;   7,05000;-9999,00000;  13,74650;  32,96600;   4,24700;-9999,00000;  65,73500;  34,39400;   0,00000;1010,05000; 380,00000;  30,70500;   7,00000
2021-04-04 07:40:00; 22,59300;   7,80000;  10,00000;  20,00000;3895,00000;  74,95586;   6,70000;-9999,00000;  13,67650;  32,96600;   4,24450;-9999,00000;  65,07500;  34,39400;   0,00000;1010,25000; 185,00000;  30,70500;   4,00000
2021-04-04 07:50:00; 22,10600;   7,85000;  10,00000;  17,50000;3895,00000;  73,90012;   7,00000;-9999,00000;  13,67250;  32,96600;   4,24750;-9999,00000;  67,10500;  34,39400;   0,00000;1010,30000; 417,50000;  30,70500;   5,00000
2021-04-04 08:00:00; 19,51700;   7,90000;  10,00000;  15,00000;3895,00000;  65,80642;   7,25000;-9999,00000;  13,76800;  32,96600;   4,24550;-9999,00000;  64,80500;  34,39400;   0,00000;1010,35000; 247,50000;  30,70500;   4,00000
2021-04-04 08:10:00; 22,46950;   7,90000;  10,00000;  22,00000;3895,00000;  88,85621;   7,15000;-9999,00000;  13,72500;  32,96600;   4,24750;-9999,00000;  62,83000;  34,39400;   0,00000;1010,35000; 430,00000;  30,70500;   7,00000
2021-04-04 08:20:00; 22,54600;   7,90000;  10,00000;  26,00000;3895,00000;  99,06184;   7,75000;-9999,00000;  13,70550;  32,96600;   4,24850;-9999,00000;  62,73000;  34,39400;   0,00000;1010,40000; 342,50000;  30,70500;   9,00000
2021-04-04 08:30:00; 19,29450;   7,90000;  10,00000;  18,00000;3895,00000;  75,30808;   7,50000;-9999,00000;  13,75400;  32,96600;   4,24700;-9999,00000;  63,07000;  34,39400;   0,00000;1010,45000; 285,00000;  30,70500;   4,00000
2021-04-04 08:40:00; 21,02600;   7,90000;  10,00000;  18,50000;3895,00000;  62,63929;   7,30000;-9999,00000;  13,81200;  32,96600;   4,24650;-9999,00000;  63,80500;  34,39400;   0,00000;1010,40000; 242,50000;  30,70500;   3,00000
2021-04-04 14:40:00; 19,87550;   9,30000;  10,00000;   5,00000;3895,00000;  66,51048;  10,25000;-9999,00000;  13,44000;  32,84700;   4,24850;-9999,00000;  40,47000;  34,39400;   0,00000;1008,25000; 155,00000;  30,70500;   0,00000
2021-04-04 14:50:00; 19,86950;   9,25000;  10,00000;  11,00000;3895,00000;  65,27878;  10,30000;-9999,00000;  13,43200;  32,84700;   4,24950;-9999,00000;  40,39500;  34,39400;   0,00000;1008,15000; 165,00000;  30,70500;   1,50000
2021-04-04 15:00:00; 19,62300;   9,30000;  10,00000;  11,50000;3895,00000;  87,44851;  10,50000;-9999,00000;  13,43800;  32,84700;   4,24900;-9999,00000;  39,57000;  34,39400;   0,00000;1008,10000; 165,00000;  30,70500;   1,50000
2021-04-04 14:30:00; 19,38800;   9,25000;  10,00000;   9,50000;3895,00000;  49,97048;  10,35000;-9999,00000;  13,43800;  32,84700;   4,24550;-9999,00000;  40,05500;  34,39400;   0,00000;1008,30000; 135,00000;  30,70500;   1,50000
2021-04-04 15:10:00; 19,68150;   9,30000;  10,00000;  12,50000;3895,00000;  64,22308;  10,45000;-9999,00000;  13,42800;  32,84700;   4,24600;-9999,00000;  38,42500;  34,39400;   0,00000;1008,15000; 157,50000;  30,70500;   1,00000
2021-04-04 15:20:00; 19,60550;   9,20000;  10,00000;   3,50000;3895,00000;  77,41964;  10,45000;-9999,00000;  13,43000;  32,84700;   4,24700;-9999,00000;  37,93000;  34,39400;   0,00000;1008,10000; 172,50000;  30,70500;   0,00000
2021-04-04 15:30:00; 19,35300;   9,20000;  10,00000;   0,50000;3895,00000;  15,13173;  10,55000;-9999,00000;  13,43600;  32,84700;   4,24850;-9999,00000;  38,94000;  34,39400;   0,00000;1008,00000; 280,00000;  30,70500;   0,00000
2021-04-04 15:40:00; 19,17100;   9,20000;  10,00000;   1,00000;3895,00000;  46,09983;  11,00000;-9999,00000;  13,43800;  32,84700;   4,24650;-9999,00000;  37,23500;  34,39400;   0,00000;1008,05000; 280,00000;  30,70500;   0,00000
2021-04-04 16:00:00; 16,87000;   9,20000;  10,00000;   9,50000;3895,00000; 149,56006;  10,55000;-9999,00000;  13,42050;  32,84700;   4,24650;-9999,00000;  43,40500;  34,39400;   0,00000;1008,00000; 200,00000;  30,70500;   0,00000
2021-04-04 05:20:00; 16,78750;   7,80000;  10,00000;   0,00000;3895,00000;   0,00000;   3,25000;-9999,00000;  12,84200;  32,96600;   4,24300;-9999,00000;  93,26000;  34,39400;   0,00000;1009,85000;  52,50000;  30,70500;   0,00000
2021-04-04 05:30:00; 16,81100;   7,80000;  10,00000;   0,00000;3895,00000;   0,00000;   3,50000;-9999,00000;  12,88300;  32,96600;   4,24150;-9999,00000;  93,23500;  34,39400;   0,00000;1009,80000;  60,00000;  30,70500;   0,00000
2021-04-04 05:50:00; 16,84050;   7,80000;  10,00000;   0,00000;3895,00000;   8,97364;   4,00000;-9999,00000;  13,35100;  32,96600;   4,24200;-9999,00000;  91,44000;  34,39400;   0,00000;1009,80000; 107,50000;  30,70500;   0,00000
2021-04-04 05:40:00; 16,82300;   7,80000;  10,00000;   0,00000;3895,00000;   0,00000;   3,75000;-9999,00000;  12,98050;  32,96600;   4,24250;-9999,00000;  92,33500;  34,39400;   0,00000;1009,80000;  75,00000;  30,70500;   0,00000
2021-04-04 06:00:00; 21,40150;   7,75000;  10,00000;   1,00000;3895,00000;  28,15261;   4,50000;-9999,00000;  13,54250;  32,96600;   4,24350;-9999,00000;  89,67500;  34,39400;   0,00000;1009,80005; 177,50000;  30,70500;   0,00000
2021-04-04 06:20:00; 22,90400;   7,70000;  10,00000;   5,50000;3895,00000;  43,46037;   5,90000;-9999,00000;  13,71150;  32,96600;   4,24450;-9999,00000;  77,42500;  34,39400;   0,00000;1009,85000; 222,50000;  30,70500;   0,00000
2021-04-04 06:10:00; 22,39950;   7,70000;  10,00000;   7,50000;3895,00000;  46,10006;   5,35000;-9999,00000;  13,67250;  32,96600;   4,24550;-9999,00000;  80,83000;  34,39400;   0,00000;1009,80000; 257,50000;  30,70500;   0,00000
2021-04-04 06:40:00; 22,87500;   7,75000;  10,00000;  28,50000;3895,00000;  80,93829;   6,75000;-9999,00000;  13,68600;  32,96600;   4,24450;-9999,00000;  67,92000;  34,39400;   0,21700;1009,95000; 387,50000;  30,70500;   9,00000
2021-04-04 06:50:00; 22,62800;   7,80000;  10,00000;  24,00000;3895,00000;  85,16137;   7,05000;-9999,00000;  13,68050;  32,96600;   4,24750;-9999,00000;  68,54500;  34,39400;   0,00000;1009,90000; 410,00000;  30,70500;   6,00000
2021-04-04 07:00:00; 22,32900;   7,80000;  10,00000;  23,00000;3895,00000;  80,58659;   6,85000;-9999,00000;  13,66900;  32,96600;   4,24550;-9999,00000;  65,44500;  34,39400;   0,00000;1010,05000; 225,00000;  30,70500;   6,50000
2021-04-04 06:30:00; 22,62250;   7,70000;  10,00000;  11,50000;3895,00000;  48,73915;   6,45000;-9999,00000;  13,90350;  32,96600;   4,24600;-9999,00000;  73,93500;  34,39400;   0,00000;1009,85000; 355,00000;  30,70500;   2,00000
2021-04-04 03:30:00; 0,10550;   8,20000;  10,00000;   1,00000;   0,00000;   0,00000;   4,20000;-9999,00000;  12,81700;  32,96600;   4,24250;-9999,00000;  89,15000;  34,39400;   0,00000;1009,10000;   0,00000;  30,76450;   0,00000
2021-04-04 03:40:00; 1,45550;   8,20000;  10,00000;   0,00000;   4,50000;   0,17590;   4,00000;-9999,00000;  12,80000;  32,96600;   4,24500;-9999,00000;  89,55000;  34,39400;   0,00000;1009,05000;   0,00000;  30,82400;   0,00000
2021-04-04 04:00:00; 10,50650;   8,10000;  10,00000;   0,00000; 612,00000; 141,29024;   3,20000;-9999,00000;  12,80750;  32,96600;   4,24400;-9999,00000;  90,83000;  34,39400;   0,00000;1009,35000;   0,00000;  30,82400;   0,00000
2021-04-04 04:10:00; 13,63600;   8,10000;  10,00000;   0,00000;1342,00000; 140,58646;   2,95000;-9999,00000;  12,79950;  32,96600;   4,24300;-9999,00000;  91,45000;  34,39400;   0,00000;1009,45000;   5,00000;  30,70500;   0,00000
2021-04-04 15:50:00; 17,55650;   9,20000;  10,00000;  11,00000;3895,00000;  91,84750;  11,00000;-9999,00000;  13,41500;  32,84700;   4,24650;-9999,00000;  36,01000;  34,39400;   0,00000;1007,95000; 185,00000;  30,70500;   0,50000
2021-04-04 16:20:00; 16,79350;   9,20000;  10,00000;   0,00000;3895,00000; 153,78291;  10,25000;-9999,00000;  13,24550;  32,84700;   4,24600;-9999,00000;  43,15000;  34,39400;   0,00000;1008,00000; 132,50000;  30,70500;   0,00000
2021-04-03 22:40:00; 0,00000;   9,10000;  10,00000;   5,50000;   0,00000;  65,27854;   5,30000;-9999,00000;  12,92000;  32,90649;   4,24650;-9999,00000;  88,68000;  34,39400;   0,00000;1008,15000;   0,00000;  30,82400;   0,00000
2021-04-03 22:30:00; 0,00000;   9,10000;  10,00000;   6,50000;   0,00000;  63,16697;   5,45000;-9999,00000;  12,92800;  32,84700;   4,24350;-9999,00000;  88,50000;  34,39400;   0,00000;1008,20000;   0,00000;  30,82400;   0,00000
2021-04-03 22:50:00; 0,00000;   9,10000;  10,00000;   5,00000;   0,00000;  64,75052;   5,35000;-9999,00000;  12,91600;  32,96600;   4,24700;-9999,00000;  88,49000;  34,39400;   0,00000;1008,20000;   0,00000;  30,82400;   0,50000
2021-04-03 23:00:00; 0,00000;   9,05000;  10,00000;   1,00000;   0,00000;  40,82100;   5,30000;-9999,00000;  12,91800;  32,96600;   4,24450;-9999,00000;  88,02499;  34,39400;   0,00000;1008,20000;   0,00000;  30,82400;   0,00000
2021-04-03 23:10:00; 0,00000;   9,00000;  10,00000;   1,50000;   0,00000;  44,16447;   5,25000;-9999,00000;  12,91600;  32,96600;   4,24400;-9999,00000;  87,48000;  34,39400;   0,00000;1008,25000;   0,00000;  30,82400;   0,00000
2021-04-03 23:20:00; 0,00000;   8,90000;  10,00000;   0,50000;   0,00000;  43,28431;   5,20000;-9999,00000;  12,91200;  32,90649;   4,24350;-9999,00000;  86,28500;  34,39400;   0,00000;1008,45000;   0,00000;  30,82400;   0,00000
2021-04-03 23:40:00; 0,00000;   8,90000;  10,00000;   0,00000;   0,00000;  71,08548;   5,15000;-9999,00000;  12,90050;  32,96600;   4,24350;-9999,00000;  85,76000;  34,39400;   0,00000;1008,60000;   0,00000;  30,82400;   0,00000
2021-04-03 23:30:00; 0,00000;   8,90000;  10,00000;   0,00000;   0,00000;  14,60391;   5,20000;-9999,00000;  12,90250;  32,96600;   4,24500;-9999,00000;  85,89000;  34,39400;   0,00000;1008,50000;   0,00000;  30,82400;   0,00000
2021-04-03 23:50:00; 0,00000;   8,85000;  10,00000;   1,50000; 871,00000;  10,55726;   4,95000;-9999,00000;  12,88650;  32,90649;   4,24350;-9999,00000;  85,68500;  34,39400;   0,00000;1008,55000;   0,00000;  30,82400;   0,00000
2021-04-04 00:00:00; 0,00000;   8,80000;  10,00000;   0,50000;   0,00000;  13,02075;   4,90000;-9999,00000;  12,89300;  32,96600;   4,24500;-9999,00000;  84,68000;  34,39400;   0,00000;1008,50000;   0,00000;  30,82400;   0,00000
2021-04-04 00:10:00; 0,00000;   8,80000;  10,00000;   0,00000;   0,00000;  10,02917;   4,80000;-9999,00000;  12,89100;  32,96600;   4,24400;-9999,00000;  84,60001;  34,39400;   0,00000;1008,50000;   0,00000;  30,82400;   0,00000
2021-04-04 00:20:00; 0,00000;   8,80000;  10,00000;   0,00000;   0,00000;  32,02366;   4,80000;-9999,00000;  12,88900;  32,96600;   4,24550;-9999,00000;  84,84500;  34,39400;   0,00000;1008,50000;   0,00000;  30,82400;   0,00000
2021-04-04 00:30:00; 0,00000;   8,70000;  10,00000;   2,50000;   0,00000;  36,24644;   4,95000;-9999,00000;  12,87900;  32,96600;   4,24400;-9999,00000;  83,26000;  34,39400;   0,00000;1008,60000;   0,00000;  30,82400;   0,00000
2021-04-04 00:40:00; 0,00000;   8,70000;  10,00000;   1,00000;   0,00000;  80,93795;   4,95000;-9999,00000;  12,87500;  32,96600;   4,24450;-9999,00000;  82,07500;  34,39400;   0,00000;1008,85000;   0,00000;  30,82400;   0,00000
2021-04-04 01:00:00; 0,00000;   8,60000;  10,00000;   0,00000;   0,00000;  29,55995;   4,75000;-9999,00000;  12,87350;  32,96600;   4,24400;-9999,00000;  85,39500;  34,39400;   0,00000;1008,80000;   0,00000;  30,82400;   0,00000
2021-04-04 00:50:00; 0,00000;   8,60000;  10,00000;   0,50000;   0,00000;  11,78906;   4,80000;-9999,00000;  12,86950;  32,96600;   4,24400;-9999,00000;  84,21500;  34,39400;   0,00000;1008,90000;   0,00000;  30,82400;   0,00000
2021-04-04 01:10:00; 0,00000;   8,60000;  10,00000;   0,00000;   0,00000;  11,43719;   4,60000;-9999,00000;  12,86750;  32,96600;   4,24400;-9999,00000;  86,67500;  34,39400;   0,00000;1008,85000;   0,00000;  30,82400;   0,00000
2021-04-04 01:20:00; 0,00000;   8,55000;  10,00000;   0,00000;   0,00000;  16,36338;   4,60000;-9999,00000;  12,86200;  32,96600;   4,24500;-9999,00000;  87,08000;  34,39400;   0,00000;1008,90000;   0,00000;  30,82400;   0,00000
2021-04-04 01:30:00; 0,00000;   8,50000;  10,00000;   0,00000;   0,00000;   8,44573;   4,45000;-9999,00000;  12,85200;  32,96600;   4,24250;-9999,00000;  87,55500;  34,39400;   0,00000;1009,05000;   0,00000;  30,82400;   0,00000
2021-04-04 01:40:00; 0,00000;   8,50000;  10,00000;   0,00000;   0,00000;   0,00000;   4,40000;-9999,00000;  12,84800;  32,96600;   4,24600;-9999,00000;  88,53000;  34,39400;   0,00000;1009,00000;   0,00000;  30,82400;   0,00000
2021-04-04 01:50:00; 0,00000;   8,40000;  10,00000;   0,00000;   0,00000;   0,00000;   4,40000;-9999,00000;  12,83450;  32,90649;   4,24350;-9999,00000;  89,03000;  34,39400;   0,00000;1008,95000;   0,00000;  30,82400;   0,00000
2021-04-04 02:00:00; 0,00000;   8,40000;  10,00000;   0,00000;   0,00000;  71,08548;   4,40000;-9999,00000;  12,84600;  32,96600;   4,24250;-9999,00000;  89,21000;  34,39400;   0,00000;1008,95000;   0,00000;  30,82400;   0,00000
2021-04-04 02:10:00; 0,00000;   8,40000;  10,00000;   0,00000;   0,00000; 141,64214;   4,40000;-9999,00000;  12,84400;  32,96600;   4,24250;-9999,00000;  89,19000;  34,39400;   0,00000;1009,00000;   0,00000;  30,82400;   0,00000
2021-04-04 02:20:00; 0,00000;   8,40000;  10,00000;   0,00000;   0,00000; 141,46610;   4,40000;-9999,00000;  12,83300;  32,96600;   4,24400;-9999,00000;  89,13500;  34,39400;   0,00000;1008,95000;   0,00000;  30,82400;   0,00000
2021-04-04 02:30:00; 0,00000;   8,40000;  10,00000;   0,00000;   0,00000; 131,26085;   4,30000;-9999,00000;  12,83250;  32,96600;   4,24500;-9999,00000;  89,09000;  34,39400;   0,00000;1009,10000;   0,00000;  30,82400;   0,00000
2021-04-04 02:40:00; 0,00000;   8,30000;  10,00000;   0,00000;   0,00000;   0,00000;   4,40000;-9999,00000;  12,83050;  32,96600;   4,24450;-9999,00000;  88,88500;  34,39400;   0,00000;1009,20000;   0,00000;  30,82400;   0,00000
2021-04-04 03:00:00; 0,00000;   8,30000;  10,00000;   0,00000;   0,00000;   0,00000;   4,35000;-9999,00000;  12,83300;  32,96600;   4,24150;-9999,00000;  88,27000;  34,39400;   0,00000;1009,20000;   0,00000;  30,82400;   0,00000
2021-04-04 02:50:00; 0,00000;   8,30000;  10,00000;   3,50000;1947,50000;   0,00000;   4,40000;-9999,00000;  12,80950;  32,96600;   4,24300;-9999,00000;  88,54500;  34,39400;   0,00000;1009,20000;   0,00000;  30,82400;   0,00000
2021-04-04 03:10:00; 0,00000;   8,30000;  10,00000;   0,00000;   0,00000;   0,00000;   4,30000;-9999,00000;  12,82100;  32,96600;   4,24250;-9999,00000;  88,64500;  34,39400;   0,00000;1009,20000;   0,00000;  30,82400;   0,00000
2021-04-04 03:20:00; 0,00000;   8,25000;  10,00000;   0,00000;   0,00000;   0,00000;   4,30000;-9999,00000;  12,81300;  32,96600;   4,24500;-9999,00000;  88,85500;  34,39400;   0,00000;1009,10000;   0,00000;  30,82400;   0,00000
2021-04-04 03:50:00; 5,75200;   8,10000;  10,00000;   0,00000; 139,00000; 141,46610;   3,60000;-9999,00000;  12,79350;  32,96600;   4,24350;-9999,00000;  90,10001;  34,39400;   0,00000;1009,20000;   0,00000;  30,76450;   0,00000
2021-04-04 12:10:00; 19,98700;   8,80000;  10,00000;  24,50000;3895,00000;  85,86486;  10,75000;-9999,00000;  13,72300;  32,84700;   4,24800;-9999,00000;  45,59000;  34,39400;   0,00000;1008,95000; 232,50000;  30,58600;   5,00000
2021-04-04 12:20:00; 21,00850;   8,80000;  10,00000;  23,00000;3895,00000; 120,17572;  10,05000;-9999,00000;  13,48800;  32,84700;   4,24650;-9999,00000;  47,93500;  34,39400;   0,00000;1009,10000; 252,50000;  30,64550;   8,00000
2021-04-04 04:20:00; 14,95650;   8,10000;  10,00000;   0,00000;1966,00000;  71,08548;   2,75000;-9999,00000;  12,78800;  32,84700;   4,24200;-9999,00000;  92,03000;  34,39400;   0,00000;1009,60000;   7,50000;  30,70500;   0,00000
2021-04-04 04:40:00; 16,60000;   7,95000;  10,00000;   0,00000;3895,00000;   0,00000;   2,70000;-9999,00000;  12,77600;  32,90649;   4,24400;-9999,00000;  93,00000;  34,39400;   0,00000;1009,55000;  17,50000;  30,70500;   0,00000
2021-04-04 04:30:00; 14,86800;   8,00000;  10,00000;   0,00000;2601,50000;   0,00000;   2,60000;-9999,00000;  12,77250;  32,96600;   4,24350;-9999,00000;  92,50000;  34,39400;   0,00000;1009,65000;  10,00000;  30,70500;   0,00000
2021-04-04 04:50:00; 16,67000;   7,90000;  10,00000;   0,00000;3895,00000;   0,00000;   2,95000;-9999,00000;  12,76250;  32,96600;   4,24150;-9999,00000;  93,35000;  34,39400;   0,00000;1009,60000;  22,50000;  30,70500;   0,00000
2021-04-04 05:00:00; 16,82900;   7,90000;  10,00000;   0,00000;3895,00000;   0,00000;   3,15000;-9999,00000;  12,79200;  32,96600;   4,24250;-9999,00000;  93,36000;  34,39400;   0,00000;1009,65000;  30,00000;  30,70500;   0,00000
2021-04-04 05:10:00; 16,81100;   7,85000;  10,00000;   0,00000;3895,00000;   0,00000;   3,20000;-9999,00000;  12,81350;  32,96600;   4,24300;-9999,00000;  93,03500;  34,39400;   0,00000;1009,75000;  42,50000;  30,70500;   0,00000
2021-04-02 22:00:00; 0,00000;  10,60000;  10,00000;   0,00000;   0,00000;  31,67165;   4,15000;-9999,00000;  12,88100;  32,96600;   4,24350;-9999,00000;  66,41499;  34,39400;   0,00000;1003,35000;   0,00000;  31,06200;   0,00000
2021-04-02 22:10:00; 0,00000;  10,50000;  10,00000;   0,00000;   5,00000;  31,67165;   4,00000;-9999,00000;  12,88500;  32,96600;   4,24600;-9999,00000;  67,66500;  34,39400;   0,00000;1003,35000;   0,00000;  31,06200;   0,00000
2021-04-02 22:20:00; 0,00000;  10,40000;  10,00000;   0,00000;   5,00000;  31,67165;   3,90000;-9999,00000;  12,87350;  32,96600;   4,24600;-9999,00000;  68,04500;  34,39400;   0,00000;1003,20000;   0,00000;  31,06200;   0,00000
2021-04-02 22:30:00; 0,00000;  10,35000;  10,00000;   0,00000;   3,00000;  31,67165;   3,90000;-9999,00000;  12,86950;  32,96600;   4,24500;-9999,00000;  69,06500;  34,39400;   0,00000;1003,19995;   0,00000;  31,06200;   0,00000
2021-04-03 21:30:00; 0,00000;   9,40000;  10,00000;   0,50000;   0,00000;  33,95898;   5,65000;-9999,00000;  12,94900;  32,84700;   4,24600;-9999,00000;  89,06000;  34,39400;   0,00000;1007,90000;   0,00000;  30,82400;   0,00000
2021-04-03 21:40:00; 0,00000;   9,35000;  10,00000;   4,00000;   0,00000;  33,07904;   5,75000;-9999,00000;  12,93900;  32,90649;   4,24450;-9999,00000;  88,69500;  34,39400;   0,00000;1007,85000;   0,00000;  30,82400;   0,00000
2021-04-03 21:50:00; 0,00000;   9,30000;  10,00000;   8,50000;   0,00000;  43,28408;   5,70000;-9999,00000;  12,93550;  32,90649;   4,24750;-9999,00000;  88,68000;  34,39400;   0,00000;1007,95000;   0,00000;  30,82400;   0,00000
2021-04-03 21:10:00; 0,00000;   9,50000;  10,00000;   0,00000;   0,00000;  71,08548;   5,30000;-9999,00000;  12,95100;  32,84700;   4,24500;-9999,00000;  87,23000;  34,39400;   0,00000;1007,75000;   0,00000;  30,82400;   0,00000
2021-04-03 20:50:00; 0,00000;   9,60000;  10,00000;   0,00000;   0,00000;   0,35180;   5,45000;-9999,00000;  12,95650;  32,84700;   4,24650;-9999,00000;  84,90000;  34,39400;   0,00000;1007,55000;   0,00000;  30,70500;   0,00000
