DATE; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Széllökés; Szélirány; Talajhőmérséklet 0 cm; Levegő-hőmérséklet; Szélsebesség; Fagy; Fényegység; Talajnedvesség 90 cm; Levegő-páratartalom; Külső akkufeszültség; Légnyomás; Levélnedvesség; Besugárzás; Napelem töltőfeszültség; Belső akkufeszültség; Csapadék
2021-03-11 14:00:00; 24,39799;  27,13302;  28,91379; 195,87057;   5,93833;   9,32881;  22,53448;-9999,00000;3895,00000;  24,87401;  29,74118;-9999,00000;1008,95620;   0,00000; 167,00000;  20,04290;   4,22765;   0,00000
2021-03-11 03:00:00; 24,39799;  26,89698;   2,36842;  30,18010;  -0,86441;  -6,74655;   1,75439;-9999,00000;1084,86670;  24,87401;  79,32482;-9999,00000;1012,35530;   0,00000;   0,00000;   0,00000;   4,22485;   0,00000
2021-03-10 19:00:00; 24,51698;  27,13501;   6,98246;  37,13870;   1,32759;  -0,78103;   5,80702;-9999,00000;1219,35600;  24,87401;  57,63379;-9999,00000;1011,13275;   0,00000;   0,00000;   0,00000;   4,22561;   0,00000
2021-03-10 20:00:00; 24,51698;  27,05835;   7,47368;  25,26431;   0,66102;  -2,13621;   6,22807;-9999,00000;1283,56670;  24,87401;  64,67276;-9999,00000;1011,89510;   0,00000;   0,00000;   0,00000;   4,22587;   0,00000
2021-03-10 21:00:00; 24,51698;  27,01798;  11,46552;  31,31406;   0,17288;  -2,13559;   9,15517;-9999,00000;1243,31150;  24,87401;  65,49575;-9999,00000;1012,21344;   0,00000;   0,00000;   0,00000;   4,22562;   0,00000
2021-03-10 22:00:00; 24,51698;  27,01599;   8,00000;  42,90923;   0,01017;  -3,22881;   6,38596;-9999,00000;1550,86670;  24,87401;  68,46255;-9999,00000;1012,24060;   0,00000;   0,00000;   0,00000;   4,22527;   0,00000
2021-03-10 12:00:00; 24,51698;  27,35516;  17,87719; 323,55830;   4,75763;   6,78644;  12,50877;-9999,00000;3895,00000;  24,99300;  37,27305;-9999,00000;1009,28830;   0,00000; 514,25000;  21,88618;   4,22903;   0,00000
2021-03-10 13:00:00; 24,51698;  27,38108;  15,91379; 319,64697;   5,39000;   6,87966;  11,56897;-9999,00000;3895,00000;  24,99300;  36,90933;-9999,00000;1008,93365;   0,00000; 344,57626;  21,06519;   4,22683;   0,00000
2021-03-10 17:00:00; 24,51698;  27,26005;   5,43860;  44,35000;   2,99000;   2,42414;   4,43860;-9999,00000;1142,03330;  24,88006;  48,49276;-9999,00000;1010,10510;   0,00000;   0,00000;   0,35868;   4,22632;   0,00000
2021-03-10 18:00:00; 24,51698;  27,19054;   3,93103;  58,64083;   2,28136;   1,08814;   2,89655;-9999,00000;1096,41660;  24,87401;  52,56813;-9999,00000;1010,44060;   0,00000;   0,00000;   0,00000;   4,22610;   0,00000
2021-03-10 08:00:00; 24,51698;  27,12089;  11,41379;  33,77341;   1,38305;   3,57288;   8,12069;-9999,00000;3895,00000;  24,99300;  46,23119;-9999,00000;1010,46423;   0,00000; 488,91666;  22,16210;   4,23042;   0,00000
2021-03-10 07:00:00; 24,51698;  27,02591;  12,52632;  54,12493;   0,26271;   1,25593;   9,85965;-9999,00000;3895,00000;  24,99300;  57,23627;-9999,00000;1010,44214;   0,00000; 355,68967;  22,29949;   4,22752;   0,00000
2021-03-09 23:00:00; 24,51698;  27,13299;   5,27586;  35,25713;  -0,27119;  -3,93448;   4,24138;-9999,00000;1329,40000;  24,87805;  64,79500;-9999,00000;1010,07420;   0,00000;   0,00000;   0,00000;   4,22632;   0,00000
2021-03-10 00:00:00; 24,51698;  27,02406;   5,03509;  36,03028;  -0,50170;  -4,50517;   3,94737;-9999,00000;1103,76670;  24,87401;  67,34242;-9999,00000;1010,17584;   0,00000;   0,00000;   0,00000;   4,22542;   0,00000
2021-03-10 01:00:00; 24,51698;  27,02204;   6,62500;  12,75291;  -0,71379;  -4,90862;   5,39286;-9999,00000;1159,37290;  24,87401;  69,87344;-9999,00000;1009,91016;   0,00000;   0,00000;   0,00000;   4,22529;   0,00000
2021-03-10 11:00:00; 24,51698;  27,28574;  15,67241; 323,71350;   4,26271;   6,21695;  11,25862;-9999,00000;3895,00000;  24,99300;  39,68983;-9999,00000;1009,88150;   0,00000; 477,62710;  21,97992;   4,22670;   0,00000
2021-03-10 10:00:00; 24,51698;  27,26207;  17,87931; 314,21024;   3,61333;   6,20000;  13,27586;-9999,00000;3895,00000;  24,99300;  38,89645;-9999,00000;1010,25930;   0,00000; 508,47458;  21,99372;   4,22723;   0,00000
2021-03-10 02:00:00; 24,51698;  27,01599;   5,96552;  38,66741;  -0,72712;  -4,80678;   4,74138;-9999,00000;1169,44260;  24,87401;  71,18527;-9999,00000;1009,58466;   0,00000;   0,00000;   0,00000;   4,22462;   0,00000
2021-03-10 03:00:00; 24,51698;  27,01599;   5,61404;  12,15714;  -0,79153;  -5,07069;   4,49123;-9999,00000;1422,98330;  24,87401;  71,50673;-9999,00000;1009,66200;   0,00000;   0,00000;   0,00000;   4,22512;   0,00000
2021-03-10 04:00:00; 24,51698;  26,97968;   6,22807; 353,91306;  -0,99483;  -5,86207;   5,08772;-9999,00000;1663,45760;  24,87401;  73,69070;-9999,00000;1010,03143;   0,00000;   0,25424;   4,41681;   4,22510;   0,00000
2021-03-10 05:00:00; 24,51698;  26,90909;   5,63158;  10,19722;  -1,04655;  -5,92241;   4,43860;-9999,00000;3858,01660;  24,87401;  76,38484;-9999,00000;1010,10020;   0,00000;  22,50000;  16,62897;   4,22463;   0,00000
2021-03-10 06:00:00; 24,51698;  26,95952;   7,41379;  14,21269;  -0,51333;  -2,05763;   5,39655;-9999,00000;3895,00000;  24,95929;  69,48440;-9999,00000;1010,39166;   0,00000; 168,33333;  19,91038;   4,23351;   0,00000
2021-03-10 09:00:00; 24,51698;  27,17666;  12,70690;   0,91033;   2,37458;   5,20862;   9,01724;-9999,00000;3895,00000;  24,99300;  40,89397;-9999,00000;1010,37225;   0,00000; 618,16670;  22,19202;   4,22743;   0,00000
2021-03-10 14:00:00; 24,51698;  27,38913;  16,34483;  29,58048;   5,14746;   6,69492;  12,44828;-9999,00000;3895,00000;  24,99300;  37,14373;-9999,00000;1008,91850;   0,00000; 277,71185;  21,42580;   4,22692;   0,00000
2021-03-10 15:00:00; 24,51698;  27,39285;  14,44828; 329,39612;   4,74237;   6,29492;  11,29310;-9999,00000;3895,00000;  24,99300;  36,40898;-9999,00000;1009,14080;   0,00000; 116,41666;  20,17844;   4,23066;   0,00000
2021-03-10 16:00:00; 24,51698;  27,33334;   7,37931;  19,07984;   3,95424;   4,01186;   5,93103;-9999,00000;2963,38330;  24,98897;  43,67695;-9999,00000;1009,58460;   0,00000;  12,71186;  14,66312;   4,22657;   0,00000
2021-03-09 13:00:00; 24,63599;  27,53232;  13,27586;   4,05721;   5,70509;   6,23104;   9,25862;-9999,00000;3895,00000;  24,99300;  33,15603;-9999,00000;1010,26227;   0,00000; 323,05084;  21,43004;   4,22928;   0,00000
2021-03-09 14:00:00; 24,63599;  27,53490;  13,70690; 353,89273;   5,39833;   6,02833;  10,31034;-9999,00000;3895,00000;  24,99300;  34,42267;-9999,00000;1009,89325;   0,00000; 213,41667;  21,55297;   4,22628;   0,00000
2021-03-09 15:00:00; 24,63599;  27,51417;  13,70690; 335,91608;   4,69491;   5,16379;  10,50000;-9999,00000;3895,00000;  24,99300;  36,91259;-9999,00000;1009,64320;   0,00000;  85,84746;  19,24550;   4,22713;   0,00000
2021-03-09 16:00:00; 24,63599;  27,46374;   8,78947; 346,74527;   3,93220;   3,54576;   6,89474;-9999,00000;3067,18330;  24,99300;  41,54559;-9999,00000;1009,81180;   0,00000;  18,30508;  14,69684;   4,22660;   0,00000
2021-03-09 17:00:00; 24,63599;  27,38095;   5,82759; 352,51312;   2,88983;   0,70678;   4,62069;-9999,00000;1047,88330;  24,99300;  48,11118;-9999,00000;1010,33000;   0,00000;   0,00000;   0,21627;   4,22550;   0,00000
2021-03-09 18:00:00; 24,63599;  27,30039;   6,63158; 357,67250;   1,84915;  -1,11724;   5,47368;-9999,00000;1262,41660;  24,99300;  52,26534;-9999,00000;1010,47577;   0,00000;   0,00000;   0,00000;   4,22625;   0,00000
2021-03-09 08:00:00; 24,63599;  27,32144;  22,18965;  29,34005;   1,70500;   3,35593;  17,67241;-9999,00000;3895,00000;  24,99300;  49,56051;-9999,00000;1012,59840;   0,00000; 496,66666;  22,36847;   4,23363;   0,00000
2021-03-09 09:00:00; 24,63599;  27,37704;  21,00000;  33,39784;   2,84576;   4,82542;  16,18965;-9999,00000;3895,00000;  24,99300;  41,47152;-9999,00000;1012,15750;   0,00000; 600,93220;  22,25693;   4,23012;   0,00000
2021-03-09 10:00:00; 24,63599;  27,40473;  20,56897;  18,32421;   3,88667;   5,57288;  15,00000;-9999,00000;3895,00000;  24,99300;  34,96102;-9999,00000;1011,84595;   0,00000; 643,83330;  22,42357;   4,22988;   0,00000
2021-03-09 11:00:00; 24,63599;  27,48206;  18,26316;   6,46604;   4,70678;   5,95424;  12,84211;-9999,00000;3895,00000;  24,99300;  34,79000;-9999,00000;1011,16120;   0,00000; 585,08470;  22,22977;   4,22908;   0,00000
2021-03-09 12:00:00; 24,63599;  27,51014;  15,08621;  16,38081;   5,23559;   6,16441;  10,41379;-9999,00000;3895,00000;  24,99300;  33,54983;-9999,00000;1010,62180;   0,00000; 504,91666;  22,27556;   4,22770;   0,00000
2021-03-09 22:00:00; 24,51698;  27,13501;   3,92982;  35,05492;   0,09655;  -3,56271;   2,91228;-9999,00000;1409,63330;  24,91636;  64,00796;-9999,00000;1010,11220;   0,00000;   0,00000;   0,00000;   4,22592;   0,00000
2021-03-09 20:00:00; 24,53545;  27,20559;   5,96552;  35,68790;   0,72881;  -1,78448;   4,86207;-9999,00000;1277,03330;  24,98493;  58,06897;-9999,00000;1010,53090;   0,00000;   0,00000;   0,00000;   4,22572;   0,00000
2021-03-09 21:00:00; 24,51698;  27,16324;   3,80702;  35,02980;   0,43559;  -2,68621;   2,77193;-9999,00000;1309,43330;  24,97485;  62,14035;-9999,00000;1010,31573;   0,00000;   0,00000;   0,00000;   4,22590;   0,00000
2021-03-09 01:00:00; 24,63599;  27,26409;   5,98246; 349,17548;   0,65085;  -2,09483;   4,54386;-9999,00000;1444,56670;  24,99300;  69,10035;-9999,00000;1011,36365;   0,00000;   0,00000;   0,00000;   4,22520;   0,00000
2021-03-09 02:00:00; 24,63599;  27,25400;   4,84211; 332,13916;   0,18448;  -3,83966;   3,57895;-9999,00000;1318,25000;  24,99300;  74,21776;-9999,00000;1011,37604;   0,00000;   0,00000;   0,00000;   4,22548;   0,00000
2021-03-09 03:00:00; 24,63599;  27,22028;   7,36207; 351,27893;  -0,18644;  -4,19153;   5,86207;-9999,00000;1671,80000;  24,99300;  76,47102;-9999,00000;1011,69470;   0,00000;   0,00000;   0,00000;   4,22508;   0,00000
2021-03-09 04:00:00; 24,63599;  27,18014;   8,21429; 355,95010;  -0,51695;  -4,37193;   6,62500;-9999,00000;1878,94910;  24,99095;  77,70139;-9999,00000;1012,04390;   0,00000;   0,43103;   4,83815;   4,22503;   0,00000
2021-03-09 05:00:00; 24,63599;  27,14492;  10,37931; 345,29868;  -0,51017;  -3,76441;   8,20690;-9999,00000;3895,00000;  24,99300;  77,46355;-9999,00000;1012,18463;   0,00000;  37,20339;  16,77223;   4,22521;   0,00000
2021-03-09 06:00:00; 24,63599;  27,19753;  17,65517;  63,74091;  -0,00508;  -0,79492;  14,17241;-9999,00000;3895,00000;  24,99300;  70,38155;-9999,00000;1012,47290;   0,00000; 170,08475;  19,93969;   4,23405;   0,00000
2021-03-08 23:00:00; 24,63599;  27,37301;  14,22414;  22,80785;   1,18814;   0,60169;  11,20690;-9999,00000; 845,78330;  24,99300;  60,49492;-9999,00000;1011,02570;   0,00000;   0,00000;   0,00000;   4,22512;   0,00000
2021-03-09 00:00:00; 24,63599;  27,31747;   9,47368;  13,71324;   0,85424;  -1,01356;   7,54386;-9999,00000;1530,61670;  24,99300;  65,99034;-9999,00000;1011,39460;   0,00000;   0,00000;   0,00000;   4,22462;   0,00000
2021-03-09 07:00:00; 24,63599;  27,25400;  21,01754;  26,62885;   0,82586;   1,77241;  16,73684;-9999,00000;3895,00000;  24,99300;  59,40742;-9999,00000;1012,72565;   0,00000; 361,69492;  22,09500;   4,20358;   0,00000
2021-03-09 19:00:00; 24,62187;  27,25400;   6,26316;   2,67990;   1,10000;  -1,58644;   5,17544;-9999,00000;1352,63330;  24,99099;  55,79848;-9999,00000;1010,57180;   0,00000;   0,00000;   0,00000;   4,22615;   0,00000
2021-03-08 13:00:00; 24,75500;  27,79346;  19,72414; 283,31714;   6,78475;  10,99153;  14,93103;-9999,00000;3895,00000;  25,11198;  29,53118;-9999,00000;1006,63403;   0,00000; 340,00000;  20,55175;   4,22803;   0,00000
2021-03-08 14:00:00; 24,75500;  27,80866;  16,81035; 276,97815;   6,93333;  10,96333;  12,84483;-9999,00000;3895,00000;  25,11198;  29,96866;-9999,00000;1006,41656;   0,00000; 248,16667;  20,96638;   4,22690;   0,00000
2021-03-08 15:00:00; 24,75500;  27,79743;  15,94828; 312,00522;   6,58135;  10,29661;  11,89655;-9999,00000;3895,00000;  25,11198;  32,14171;-9999,00000;1006,46620;   0,00000; 144,08333;  20,64133;   4,22887;   0,00000
2021-03-08 16:00:00; 24,75500;  27,75181;  15,27586;  12,92261;   5,66833;   7,34068;  12,03448;-9999,00000;2978,81670;  25,09183;  45,69441;-9999,00000;1007,20500;   0,00000;  17,20339;  14,21235;   4,22617;   0,00000
2021-03-08 17:00:00; 24,75298;  27,65335;   6,26316;  18,04380;   4,52759;   3,85517;   4,91228;-9999,00000;1079,25000;  24,99300;  55,28104;-9999,00000;1008,20010;   0,00000;   0,00000;   0,19237;   4,22702;   0,00000
2021-03-08 18:00:00; 24,72676;  27,58678;   2,26316;   8,94960;   3,63390;   2,35517;   1,38596;-9999,00000;1282,93230;  24,99300;  60,53206;-9999,00000;1008,80334;   0,00000;   0,00000;   0,00000;   4,22693;   0,00000
2021-03-08 11:00:00; 24,75500;  27,67446;  16,55172; 280,11835;   5,75424;  10,08305;  12,13793;-9999,00000;3895,00000;  25,11198;  35,84135;-9999,00000;1007,30206;   0,00000; 632,00000;  22,08619;   4,22802;   0,00000
2021-03-08 12:00:00; 24,75500;  27,73396;  18,56897; 276,22577;   6,41667;  10,79830;  13,72414;-9999,00000;3895,00000;  25,11000;  32,64542;-9999,00000;1006,82230;   0,00000; 566,00000;  22,05706;   4,23157;   0,00000
2021-03-08 08:00:00; 24,63599;  27,44241;  14,62069; 234,41000;   2,40333;   6,58475;  10,84483;-9999,00000;3895,00000;  25,11198;  45,40797;-9999,00000;1008,06130;   0,00000; 493,98306;  21,89638;   4,23072;   0,00000
2021-03-08 09:00:00; 24,63801;  27,51215;  20,01754; 256,26020;   3,48983;   7,89492;  15,49123;-9999,00000;3895,00000;  25,11198;  43,28611;-9999,00000;1008,16266;   0,00000; 590,67800;  22,03805;   4,22773;   0,00000
2021-03-08 10:00:00; 24,73715;  27,60702;  16,76271; 278,99255;   4,70167;   9,09153;  12,01695;-9999,00000;3895,00000;  25,11198;  38,29542;-9999,00000;1007,89984;   0,00000; 641,00000;  22,12795;   4,23175;   0,00000
2021-03-08 22:00:00; 24,64830;  27,37704;  15,54386;  22,73743;   1,59830;   1,04138;  12,31579;-9999,00000;1104,21670;  24,99300;  59,52655;-9999,00000;1010,87740;   0,00000;   0,00000;   0,00000;   4,22575;   0,00000
2021-03-08 20:00:00; 24,75500;  27,49602;  22,96491;  20,09819;   2,51186;   2,55517;  18,10526;-9999,00000;1391,16660;  24,99300;  64,52379;-9999,00000;1010,41254;   0,00000;   0,00000;   0,00000;   4,22640;   0,00000
2021-03-08 19:00:00; 24,73914;  27,54752;  22,06897;  21,65864;   2,98667;   2,85500;  17,29310;-9999,00000;1333,16400;  24,99300;  63,74483;-9999,00000;1009,71655;   0,00000;   0,00000;   0,00000;   4,22702;   0,00000
2021-03-08 21:00:00; 24,71668;  27,44242;  19,37931;  21,94739;   1,89322;   1,60678;  15,24138;-9999,00000;1177,05000;  24,99300;  61,15814;-9999,00000;1010,74730;   0,00000;   0,00000;   0,00000;   4,22598;   0,00000
2021-03-07 23:00:00; 24,75500;  27,37301;   4,07018; 170,39062;   0,01034;  -4,23276;   2,89474;-9999,00000;1143,01670;  24,99300;  68,45069;-9999,00000;1009,57214;   0,00000;   0,00000;   0,00000;   4,22638;   0,00000
2021-03-08 00:00:00; 24,75500;  27,37301;   5,82456; 185,98126;  -0,37966;  -4,17586;   4,49123;-9999,00000;1382,00000;  24,99300;  68,44603;-9999,00000;1009,17786;   0,00000;   0,00000;   0,00000;   4,22647;   0,00000
2021-03-08 01:00:00; 24,75097;  27,37301;   6,10526; 218,61409;  -0,41525;  -3,98983;   4,85965;-9999,00000;1545,73330;  24,99300;  69,64934;-9999,00000;1008,77660;   0,00000;   0,00000;   0,00000;   4,22518;   0,00000
2021-03-08 02:00:00; 24,69852;  27,34073;   6,91228; 190,53137;  -0,62586;  -3,72759;   5,56140;-9999,00000;1359,78330;  24,99300;  70,14086;-9999,00000;1008,26380;   0,00000;   0,00000;   0,00000;   4,22567;   0,00000
2021-03-08 03:00:00; 24,63599;  27,26005;   5,82759; 180,66763;  -0,79830;  -4,38621;   4,50000;-9999,00000;1454,46670;  24,99300;  73,77708;-9999,00000;1008,29120;   0,00000;   0,00000;   0,00000;   4,22512;   0,00000
2021-03-08 04:00:00; 24,63599;  27,26005;   4,35088; 172,45872;  -0,84576;  -5,27069;   3,15789;-9999,00000;1624,95000;  24,99300;  76,02500;-9999,00000;1008,43097;   0,00000;   0,59322;   4,51852;   4,22482;   0,00000
2021-03-08 06:00:00; 24,63599;  27,27215;   9,57895; 192,71336;  -0,60000;  -1,32414;   7,28070;-9999,00000;3895,00000;  24,99300;  71,23878;-9999,00000;1008,24300;   0,00000; 165,42372;  19,79342;   4,23265;   0,00000
2021-03-08 07:00:00; 24,63599;  27,37103;  11,68966; 212,45950;   0,70000;   3,70339;   9,05172;-9999,00000;3895,00000;  25,07826;  55,54440;-9999,00000;1008,14770;   0,00000; 352,20340;  21,82654;   4,23192;   0,00000
2021-03-08 05:00:00; 24,63599;  27,25400;   5,45614; 182,70103;  -0,97414;  -5,40000;   4,22807;-9999,00000;3777,06670;  24,99300;  77,75373;-9999,00000;1008,19160;   0,00000;  24,06780;  16,62647;   4,22598;   0,00000
2021-03-07 15:00:00; 24,75500;  27,84900;  17,32759; 218,76468;   5,13000;   7,70847;  13,84483;-9999,00000;3895,00000;  25,11198;  33,37542;-9999,00000;1012,18980;   0,00000; 130,00000;  20,60769;   4,22648;   0,00000
2021-03-07 16:00:00; 24,75500;  27,76767;   8,05172; 196,07736;   4,24576;   4,38276;   6,53448;-9999,00000;3114,41670;  25,11198;  42,76120;-9999,00000;1011,72906;   0,00000;  15,66667;  14,47512;   4,22695;   0,00000
2021-03-07 17:00:00; 24,75500;  27,66746;   5,19298; 181,02817;   2,98813;   0,59153;   4,08772;-9999,00000;1135,35000;  25,11198;  53,18119;-9999,00000;1011,54590;   0,00000;   0,00000;   0,21645;   4,22710;   0,00000
2021-03-07 18:00:00; 24,75500;  27,61099;   4,38596; 181,75641;   2,09310;  -1,31034;   3,26316;-9999,00000;1108,81670;  25,11198;  59,44932;-9999,00000;1011,31550;   0,00000;   0,00000;   0,00000;   4,22738;   0,00000
2021-03-06 23:00:00; 24,85554;  27,61099;   6,40351; 179,19846;  -0,36724;  -4,65789;   5,01754;-9999,00000;1177,25430;  25,11198;  74,69788;-9999,00000;1022,26350;   0,00000;   0,00000;   0,00000;   4,22698;   0,00000
2021-03-07 00:00:00; 24,75702;  27,57267;   7,43860; 168,35430;  -0,59661;  -4,79152;   6,12281;-9999,00000;1224,42630;  25,11198;  75,71135;-9999,00000;1022,14590;   0,00000;   0,00000;   0,00000;   4,22667;   0,00000
2021-03-07 01:00:00; 24,75500;  27,49396;   7,08621; 175,18000;  -0,67458;  -4,72069;   5,63793;-9999,00000;1442,33340;  25,11198;  75,43879;-9999,00000;1021,56714;   0,00000;   0,00000;   0,00000;   4,22643;   0,00000
2021-03-07 02:00:00; 24,74694;  27,49198;   5,89474; 192,21498;  -0,76552;  -5,12586;   4,49123;-9999,00000;1298,54240;  25,11198;  75,97691;-9999,00000;1021,04474;   0,00000;   0,00000;   0,00000;   4,22629;   0,00000
2021-03-07 03:00:00; 24,75500;  27,47811;   4,42105; 192,37514;  -0,65085;  -5,16780;   3,24561;-9999,00000;1165,31150;  25,11198;  75,52576;-9999,00000;1020,97260;   0,00000;   0,00000;   0,00000;   4,22633;   0,00000
2021-03-07 04:00:00; 24,75500;  27,41738;   4,80702; 190,80125;  -0,87288;  -6,03966;   3,47368;-9999,00000;1372,61670;  25,11198;  78,65829;-9999,00000;1020,70886;   0,00000;   0,17241;   4,41640;   4,22615;   0,00000
2021-03-07 21:00:00; 24,75500;  27,45570;   6,29825; 160,01912;   0,37288;  -3,07586;   5,10526;-9999,00000;1125,38330;  24,99300;  64,45776;-9999,00000;1010,59120;   0,00000;   0,00000;   0,00000;   4,22675;   0,00000
2021-03-07 22:00:00; 24,75500;  27,38310;   4,53448; 170,51657;   0,01864;  -3,99661;   3,27586;-9999,00000;1608,33340;  24,99300;  67,67204;-9999,00000;1010,09670;   0,00000;   0,00000;   0,00000;   4,22617;   0,00000
2021-03-07 05:00:00; 24,75500;  27,38511;   5,12069; 190,74507;  -0,87069;  -4,92069;   3,89655;-9999,00000;3894,83330;  25,11198;  78,15346;-9999,00000;1020,33435;   0,00000;  29,57627;  16,72098;   4,22417;   0,00000
2021-03-07 06:00:00; 24,75500;  27,45769;  10,71930; 224,00761;  -0,45593;  -0,67627;   8,43860;-9999,00000;3895,00000;  25,11198;  68,83424;-9999,00000;1020,09155;   0,00000; 172,03390;  20,31630;   4,23163;   0,00000
2021-03-07 20:00:00; 24,75500;  27,49198;   5,71930; 155,41438;   0,94576;  -2,68276;   4,54386;-9999,00000; 864,50000;  25,01318;  62,75655;-9999,00000;1011,03950;   0,00000;   0,00000;   0,00000;   4,22713;   0,00000
2021-03-07 19:00:00; 24,75500;  27,53030;   5,37931; 150,83553;   1,65932;  -1,16271;   4,20690;-9999,00000; 785,11664;  25,10593;  59,16559;-9999,00000;1011,29190;   0,00000;   0,00000;   0,00000;   4,22745;   0,00000
2021-03-07 07:00:00; 24,75500;  27,49793;  14,37931; 219,47066;   0,26271;   2,26441;  11,44828;-9999,00000;3895,00000;  25,11198;  58,53509;-9999,00000;1019,76245;   0,00000; 362,45764;  21,97405;   4,23053;   0,00000
2021-03-07 08:00:00; 24,75500;  27,58275;  17,68965; 221,89180;   1,70667;   4,57966;  13,65517;-9999,00000;3895,00000;  25,11198;  50,10018;-9999,00000;1019,16100;   0,00000; 505,00000;  22,01807;   4,22972;   0,00000
2021-03-07 09:00:00; 24,75500;  27,63479;  18,68421; 247,37135;   2,66441;   6,29661;  13,98246;-9999,00000;3895,00000;  25,11198;  40,97660;-9999,00000;1018,52710;   0,00000; 603,47455;  22,08212;   4,23342;   0,00000
2021-03-07 10:00:00; 24,75500;  27,70982;  17,62069; 234,75772;   3,70000;   7,14655;  12,81034;-9999,00000;3895,00000;  25,11198;  36,79328;-9999,00000;1017,68280;   0,00000; 648,08330;  21,82690;   4,22792;   0,00000
2021-03-07 11:00:00; 24,75500;  27,73396;  16,74138; 220,61986;   4,72666;   7,84746;  12,06897;-9999,00000;3895,00000;  25,11198;  34,73915;-9999,00000;1016,54407;   0,00000; 634,66100;  21,70792;   4,23097;   0,00000
2021-03-07 12:00:00; 24,75500;  27,78042;  17,50000; 217,53653;   5,27966;   8,11695;  12,31034;-9999,00000;3895,00000;  25,11198;  34,30373;-9999,00000;1015,21870;   0,00000; 562,28815;  21,67578;   4,22976;   0,00000
2021-03-07 13:00:00; 24,75500;  27,84503;  17,39655; 213,29185;   5,74746;   8,32542;  12,62069;-9999,00000;3895,00000;  25,11198;  34,18847;-9999,00000;1014,02550;   0,00000; 343,25000;  19,38923;   4,22859;   0,00000
2021-03-07 14:00:00; 24,75500;  27,84900;  19,93103; 210,98866;   5,62500;   8,36500;  15,29310;-9999,00000;3895,00000;  25,11198;  33,95100;-9999,00000;1012,97986;   0,00000; 268,58334;  21,52094;   4,22805;   0,00000
2021-03-06 18:00:00; 24,87401;  27,83286;   5,65517; 143,22589;   1,92034;  -1,08793;   4,60345;-9999,00000;1149,51670;  25,11198;  55,88930;-9999,00000;1022,68090;   0,00000;   0,00000;   0,00000;   4,22790;   0,00000
2021-03-06 19:00:00; 24,87401;  27,74230;   5,78571; 147,23570;   1,15517;  -2,63103;   4,69643;-9999,00000;1090,25430;  25,11198;  63,37965;-9999,00000;1022,80206;   0,00000;   0,00000;   0,00000;   4,22753;   0,00000
2021-03-06 20:00:00; 24,87401;  27,72999;   5,77586; 161,54839;   0,70678;  -3,74483;   4,74138;-9999,00000;1011,20000;  25,11198;  66,86517;-9999,00000;1022,94480;   0,00000;   0,00000;   0,00000;   4,22738;   0,00000
2021-03-06 14:00:00; 24,87401;  28,08499;   9,06897;  16,95638;   4,90833;   5,18305;   6,34483;-9999,00000;3895,00000;  25,23099;  38,73881;-9999,00000;1022,15283;   0,00000; 130,67796;  19,99637;   4,22882;   0,00000
2021-03-06 15:00:00; 24,87401;  28,08701;   4,25862; 348,13010;   4,90000;   5,63965;   2,68966;-9999,00000;3895,00000;  25,23099;  35,98535;-9999,00000;1021,93230;   0,00000; 117,54237;  20,46012;   4,22855;   0,00000
2021-03-06 16:00:00; 24,87401;  28,00835;   3,36207; 331,99518;   4,38814;   3,79492;   2,39655;-9999,00000;3036,76660;  25,22504;  40,76559;-9999,00000;1022,06110;   0,00000;  14,50000;  14,56038;   4,22678;   0,00000
2021-03-06 03:00:00; 24,98890;  27,99624;  17,19298; 333,60785;   1,59138;   0,72931;  13,08772;-9999,00000;1072,01700;  25,23099;  65,78104;-9999,00000;1018,95197;   0,00000;   0,00000;   0,00000;   4,22210;   0,00000
2021-03-06 04:00:00; 24,92359;  27,98213;  16,81035; 333,08005;   1,15333;   0,02034;  12,82759;-9999,00000;1341,16400;  25,23099;  66,95899;-9999,00000;1019,95600;   0,00000;   0,00000;   3,09157;   4,22277;   0,00000
2021-03-06 05:00:00; 24,87805;  27,96801;  13,51724; 341,33566;   0,79492;  -1,00345;  10,53448;-9999,00000;3858,38330;  25,23099;  70,13207;-9999,00000;1020,78784;   0,00000;  27,54237;  16,55312;   4,21448;   0,00000
2021-03-06 21:00:00; 24,87401;  27,67247;   6,68421; 161,05676;   0,12542;  -3,81017;   5,36842;-9999,00000;1188,98360;  25,11198;  70,43916;-9999,00000;1022,85780;   0,00000;   0,00000;   0,00000;   4,22030;   0,00000
2021-03-06 06:00:00; 24,87401;  27,96801;  14,43860; 335,70715;   1,28983;   0,59492;  11,12281;-9999,00000;3895,00000;  25,23099;  65,09000;-9999,00000;1021,59320;   0,00000; 175,16950;  19,85740;   4,23908;   0,00000
2021-03-06 07:00:00; 24,87401;  28,00230;  21,19298; 309,43378;   2,03448;   2,71034;  16,56140;-9999,00000;3895,00000;  25,23099;  55,63102;-9999,00000;1022,18430;   0,00000; 364,74576;  22,35223;   4,23273;   0,00000
2021-03-06 17:00:00; 24,87401;  27,89065;   5,40351; 155,03612;   2,87119;  -0,28644;   4,31579;-9999,00000; 817,28330;  25,11198;  52,58408;-9999,00000;1022,50370;   0,00000;   0,00000;   0,21880;   4,22747;   0,00000
