DATE; Széllökés; Fényegység; Napelem töltőfeszültség; Szélirány; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Levegő-hőmérséklet; Besugárzás; Talajnedvesség 90 cm; Levélnedvesség; Légnyomás; Belső akkufeszültség; Szélsebesség; Levegő-páratartalom; Fagy; Csapadék; Külső akkufeszültség; Talajhőmérséklet 0 cm
2021-02-21 10:00:00; 16,91667;3895,00000;  21,84858; 164,31178;-9999,00000;  28,91999;  33,32300;   8,05000; 452,91666;  32,48999;   0,00000;1014,39166;   4,25708;   6,91667;  74,81918;-9999,00000;   0,00000;  13,69908;   2,60833
2021-02-21 08:00:00; 15,54546;3895,00000;  22,23133; 162,42224;-9999,00000;  28,91999;  33,33382;   4,61667; 310,45456;  32,48999;   0,00000;1015,00836;   4,25758;   6,18182;  82,52666;-9999,00000;   0,00000;  13,76725;   1,93636
2021-02-21 09:00:00; 18,41667;3895,00000;  22,10200; 162,99075;-9999,00000;  28,91999;  33,32300;   6,35000; 397,91666;  32,48999;   0,00000;1014,88336;   4,25775;   8,50000;  78,95334;-9999,00000;   0,00000;  13,71600;   2,20833
2021-02-21 06:00:00; 8,58333;3895,00000;  19,08592; 165,07391;-9999,00000;  28,91999;  33,34283;   1,20000;  74,16666;  32,53958;   2,91667;1014,95450;   4,24808;   2,41667;  96,66545;-9999,00000;   0,00000;  13,37675;   1,90000
2021-02-21 07:00:00; 14,33333;3895,00000;  22,35442; 163,02203;-9999,00000;  28,91999;  33,41224;   2,48333; 196,25000;  32,48999;   0,00000;1014,88336;   4,25650;   5,00000;  88,13916;-9999,00000;   0,00000;  13,66742;   1,90000
2021-02-21 17:00:00; 0,83333;   3,91667;   0,00000; 154,83849;-9999,00000;  28,68200;  33,28333;   4,80000;   0,00000;  32,36108;   0,00000;1013,21820;   4,24950;   0,00000;  82,63818;-9999,00000;   0,00000;  12,90992;   3,90000
2021-02-21 19:00:00; 4,25000; 325,66666;   0,00000;  89,85487;-9999,00000;  28,68200;  33,20399;   3,72500;   0,00000;  32,25199;   0,00000;1013,39990;   4,24617;   0,16667;  86,03500;-9999,00000;   0,00000;  12,86408;   3,40000
2021-02-21 16:00:00; 4,08333;2225,83330;   6,44575; 150,55302;-9999,00000;  28,79108;  33,20399;   7,79167;   4,16667;  32,37100;   0,00000;1012,88330;   4,24950;   0,41667;  75,89999;-9999,00000;   0,00000;  12,93983;   4,12500
2021-02-21 18:00:00; 2,72727;   0,66667;   0,00000; 118,45673;-9999,00000;  28,68200;  33,21481;   4,54167;   0,00000;  32,28445;   0,00000;1013,16656;   4,24667;   0,00000;  83,39750;-9999,00000;   0,00000;  12,87750;   3,66364
2021-02-21 04:00:00; 11,25000;   2,25000;   0,00000; 152,62424;-9999,00000;  28,91999;  33,44199;   2,49167;   0,00000;  32,48999;   0,00000;1014,37500;   4,22033;   3,75000;  94,36334;-9999,00000;   0,00000;  12,69150;   1,90000
2021-02-21 05:00:00; 11,54546; 920,91670;   5,08483; 148,95375;-9999,00000;  28,91999;  33,37258;   1,07500;   1,25000;  32,55941;   3,75000;1014,50830;   4,21942;   4,36364;  96,28584;-9999,00000;   0,00000;  12,68875;   1,90000
2021-02-21 01:00:00; 3,66667; 533,58330;   0,00000; 142,60470;-9999,00000;  28,90016;  33,44199;   3,00833;   0,00000;  32,59908;   0,00000;1014,64996;   4,22108;   0,00000;  94,12666;-9999,00000;   0,00000;  12,69925;   1,94167
2021-02-21 02:00:00; 3,81818;   0,16667;   0,00000; 146,31796;-9999,00000;  28,91999;  33,44199;   3,10000;   0,00000;  32,50983;   0,00000;1014,32500;   4,22092;   0,09091;  95,04501;-9999,00000;   0,00000;  12,68950;   1,90000
2021-02-21 03:00:00; 11,16667; 324,33334;   0,00000; 141,90855;-9999,00000;  28,91999;  33,44199;   3,21818;   0,00000;  32,48999;   0,00000;1014,29083;   4,22017;   3,66667;  93,72182;-9999,00000;   0,00000;  12,68917;   1,90833
2021-02-20 23:00:00; 4,08333; 328,50000;   0,00000; 182,03100;-9999,00000;  29,02908;  33,44199;   3,49167;   0,00000;  32,60900;   0,00000;1014,88336;   4,22142;   0,41667;  89,24084;-9999,00000;   0,00000;  12,70000;   2,04167
2021-02-21 00:00:00; 2,18182;   0,00000;   0,00000; 153,82874;-9999,00000;  28,96327;  33,40954;   3,10833;   0,00000;  32,60900;   0,00000;1014,80830;   4,22158;   0,00000;  91,59833;-9999,00000;   0,00000;  12,69767;   2,00000
2021-02-19 20:00:00; 0,16667;   0,00000;   0,00000; 232,05295;-9999,00000;  29,15799;  33,90808;   3,40000;   0,00000;  33,08499;   5,00000;1007,76666;   4,24517;   0,00000;  94,30834;-9999,00000;   0,00000;  12,83200;   1,30000
2021-02-19 22:00:00; 0,00000; 327,08334;   0,00000;  50,91545;-9999,00000;  29,15799;  33,79900;   2,75833;   0,00000;  33,08499;   5,00000;1008,15010;   4,24233;   0,00000;  94,49750;-9999,00000;   0,00000;  12,79559;   1,20000
2021-02-18 23:00:00; 0,00000; 324,66666;   0,00000; 246,95015;-9999,00000;  28,91999;  33,79900;   0,08182;   0,00000;  32,57925;   5,00000;1008,14550;   4,24167;   0,00000;  85,78273;-9999,00000;   0,00000;  12,76750;  -0,30000
2021-02-19 00:00:00; 0,00000; 326,41666;   0,00000; 247,00868;-9999,00000;  28,91999;  33,76925;   0,06667;   0,00000;  32,51975;   3,75000;1008,00830;   4,23867;   0,00000;  87,66083;-9999,00000;   0,00000;  12,75658;  -0,30000
2021-02-19 01:00:00; 0,09091;   0,00000;   0,00000;  87,06186;-9999,00000;  28,91999;  33,68000;   0,96667;   0,00000;  32,48999;   0,00000;1007,97485;   4,23942;   0,00000;  88,32584;-9999,00000;   0,00000;  12,76108;  -0,30000
2021-02-19 04:00:00; 0,00000; 474,66666;   0,00000; 131,26111;-9999,00000;  28,91999;  33,68000;   1,75000;   0,00000;  32,48999;   0,00000;1007,49164;   4,23533;   0,00000;  86,10583;-9999,00000;   0,00000;  12,74892;  -0,30000
2021-02-19 03:00:00; 0,09091; 204,16667;   0,00000;  88,63030;-9999,00000;  28,91999;  33,68000;   1,86667;   0,00000;  32,48999;   0,00000;1007,52496;   4,23667;   0,00000;  86,90665;-9999,00000;   0,00000;  12,75675;  -0,30000
2021-02-19 05:00:00; 0,00000; 785,25000;   4,41383; 131,26111;-9999,00000;  28,91999;  33,68000;   2,62500;   0,90909;  32,48999;   0,00000;1007,65845;   4,23317;   0,00000;  83,64666;-9999,00000;   0,00000;  12,74342;  -0,30000
2021-02-19 06:00:00; 0,09091;3895,00000;  16,23000; 140,19310;-9999,00000;  28,92991;  33,68000;   2,93636;  26,25000;  32,48999;   0,00000;1008,19086;   4,23350;   0,00000;  83,09273;-9999,00000;   0,00000;  12,73500;  -0,30000
2021-02-19 07:00:00; 0,16667;3895,00000;  16,85125; 142,75694;-9999,00000;  28,99933;  33,73950;   3,57500;  59,58333;  32,48999;   0,00000;1008,63330;   4,23308;   0,00000;  82,08334;-9999,00000;   0,00000;  12,87725;  -0,30000
2021-02-19 08:00:00; 1,75000;3895,00000;  16,84833; 156,19500;-9999,00000;  29,03900;  33,87833;   4,90833;  78,75000;  32,60900;   0,00000;1008,55005;   4,23233;   0,00000;  78,48999;-9999,00000;   0,00000;  13,08075;  -0,30000
2021-02-19 09:00:00; 6,00000;3895,00000;  17,03608; 192,65239;-9999,00000;  29,03900;  34,08026;   6,45000; 113,63636;  32,67391;   0,00000;1008,39996;   4,23108;   0,36364;  74,35833;-9999,00000;   0,00000;  13,28667;  -0,30000
2021-02-19 10:00:00; 6,75000;3895,00000;  19,30492; 167,02576;-9999,00000;  29,03900;  34,15600;   7,42500; 171,25000;  32,72800;   0,00000;1008,32495;   4,23317;   0,66667;  75,53751;-9999,00000;   0,00000;  13,33850;  -0,29167
2021-02-19 11:00:00; 8,08333;3895,00000;  20,49942; 178,52470;-9999,00000;  29,03900;  34,15600;   8,70909; 233,33333;  32,84699;   0,00000;1007,88184;   4,25683;   1,25000;  73,82909;-9999,00000;   0,00000;  13,44408;  -0,11667
2021-02-19 12:00:00; 11,63636;3895,00000;  21,13833; 189,20530;-9999,00000;  29,04892;  34,15600;   9,96667; 305,00000;  32,94617;   0,00000;1007,48334;   4,25717;   2,36364;  71,42583;-9999,00000;   0,00000;  13,48875;   0,21667
2021-02-19 13:00:00; 10,33333;3895,00000;  20,74133; 192,41803;-9999,00000;  29,15799;  34,07666;  11,31667; 267,91666;  32,98584;   0,00000;1007,03320;   4,25658;   1,66667;  70,42917;-9999,00000;   0,00000;  13,50375;   0,70000
2021-02-19 14:00:00; 6,33333;3895,00000;  18,49292; 206,97156;-9999,00000;  29,15799;  34,03699;  11,06667; 132,50000;  33,08499;   0,00000;1006,65840;   4,25600;   0,33333;  70,37417;-9999,00000;   0,00000;  13,33950;   1,11818
2021-02-19 15:00:00; 0,66667;3895,00000;  15,50808; 248,26294;-9999,00000;  29,15799;  34,01716;   9,16667;  35,90909;  33,08499;   0,00000;1007,05005;   4,25275;   0,00000;  76,61667;-9999,00000;   0,00000;  13,02992;   1,35833
2021-02-19 16:00:00; 0,18182; 998,33330;   3,80642; 257,15265;-9999,00000;  29,15799;  33,91799;   7,83333;   2,08333;  33,08499;   0,00000;1007,01680;   4,25067;   0,00000;  80,14417;-9999,00000;   0,00000;  12,92575;   1,50000
2021-02-19 17:00:00; 0,00000;   1,50000;   0,00000; 232,25804;-9999,00000;  29,15799;  33,91799;   4,95455;   0,00000;  33,08499;   2,08333;1007,34534;   4,24933;   0,00000;  88,91272;-9999,00000;   0,00000;  12,89158;   1,47500
2021-02-19 18:00:00; 0,08333; 326,08334;   0,00000; 232,25804;-9999,00000;  29,15799;  33,91799;   4,55833;   0,00000;  33,08499;   0,00000;1007,41656;   4,24892;   0,00000;  90,78333;-9999,00000;   0,00000;  12,86875;   1,40000
2021-02-19 19:00:00; 0,09091; 484,08334;   0,00000; 232,25804;-9999,00000;  29,15799;  33,91799;   3,35833;   0,00000;  33,08499;   5,45455;1007,60834;   4,24633;   0,00000;  93,69500;-9999,00000;   0,00000;  12,84383;   1,33636
2021-02-19 21:00:00; 0,75000; 325,41666;   0,00000; 106,34889;-9999,00000;  29,15799;  33,79900;   3,07273;   0,00000;  33,08499;   5,00000;1007,95450;   4,24358;   0,00000;  93,36182;-9999,00000;   0,00000;  12,81100;   1,29167
2021-02-19 02:00:00; 0,00000;   7,00000;   0,00000;  82,69795;-9999,00000;  28,91999;  33,68000;   1,57273;   0,00000;  32,48999;   0,00000;1007,82733;   4,23742;   0,00000;  86,81636;-9999,00000;   0,00000;  12,76133;  -0,30000
2021-02-20 13:00:00; 9,00000;3895,00000;  16,85408;  79,31142;-9999,00000;  29,15799;  33,56100;   4,91667;  62,08333;  32,75775;   0,00000;1012,49980;   4,22875;   3,66667;  91,70334;-9999,00000;   0,00000;  13,09075;   2,30000
2021-02-20 14:00:00; 7,91667;3895,00000;  16,84142;  80,74760;-9999,00000;  29,15799;  33,56100;   4,65455;  43,75000;  32,72800;   0,00000;1012,67280;   4,22900;   2,83333;  91,56364;-9999,00000;   0,00000;  12,95425;   2,37500
2021-02-20 15:00:00; 7,72727;3681,83330;  13,97117;  98,78715;-9999,00000;  29,12824;  33,54117;   3,95833;  17,08333;  32,69825;   0,00000;1013,05005;   4,22792;   1,63636;  91,36917;-9999,00000;   0,00000;  12,86375;   2,40000
2021-02-20 20:00:00; 9,08333;   0,00000;   0,00000; 147,90320;-9999,00000;  29,03900;  33,52855;   2,55000;   0,00000;  32,60900;   0,00000;1014,78345;   4,22392;   2,50000;  91,76416;-9999,00000;   0,00000;  12,71108;   2,12727
2021-02-20 21:00:00; 4,72727; 648,66670;   0,00000; 167,39906;-9999,00000;  29,03900;  33,56100;   2,74167;   0,00000;  32,60900;   0,00000;1014,95000;   4,22317;   0,81818;  90,89417;-9999,00000;   0,00000;  12,70333;   2,10000
2021-02-20 22:00:00; 0,33333;   3,33333;   0,00000; 188,26956;-9999,00000;  29,03900;  33,51142;   2,96364;   0,00000;  32,60900;   0,00000;1014,86365;   4,22383;   0,00000;  90,16818;-9999,00000;   0,00000;  12,70500;   2,10000
2021-02-20 16:00:00; 6,00000; 934,83330;   3,22125; 129,94435;-9999,00000;  29,03900;  33,56100;   3,50000;   0,90909;  32,72800;   0,00000;1013,35820;   4,22642;   1,00000;  91,06750;-9999,00000;   0,00000;  12,81492;   2,40000
2021-02-20 17:00:00; 7,83333;   3,83333;   0,00000; 103,24777;-9999,00000;  29,03900;  33,56100;   3,01667;   0,00000;  32,72800;   0,00000;1013,88330;   4,22633;   1,83333;  91,93833;-9999,00000;   0,00000;  12,78983;   2,31667
2021-02-20 18:00:00; 8,09091; 203,50000;   0,00000; 141,02860;-9999,00000;  29,03900;  33,56100;   2,75455;   0,00000;  32,71808;   0,00000;1014,21820;   4,22683;   1,36364;  91,78364;-9999,00000;   0,00000;  12,75600;   2,30000
2021-02-20 19:00:00; 9,91667;   4,25000;   0,00000; 127,61259;-9999,00000;  29,03900;  33,56100;   2,57500;   0,00000;  32,61892;   0,00000;1014,56670;   4,22467;   2,50000;  92,31250;-9999,00000;   0,00000;  12,73625;   2,22500
2021-02-20 06:00:00; 0,81818;3876,08330;  15,00408;  56,24045;-9999,00000;  29,15799;  33,68000;   3,06667;  17,91667;  32,84699;   5,00000;1009,92500;   4,23450;   0,27273;  95,69501;-9999,00000;   0,00000;  12,71817;   1,20000
2021-02-20 07:00:00; 8,08333;3895,00000;  16,85409;  63,59040;-9999,00000;  29,15799;  33,68000;   3,98333;  48,63636;  32,84699;   4,16667;1010,78340;   4,23300;   1,91667;  95,25916;-9999,00000;   0,00000;  12,76567;   1,28182
2021-02-20 08:00:00; 8,75000;3895,00000;  16,86309;  79,24316;-9999,00000;  29,15799;  33,68000;   4,45000;  69,16666;  32,84699;   0,00000;1011,11664;   4,23292;   3,00000;  94,44916;-9999,00000;   0,00000;  12,95359;   1,35833
2021-02-19 23:00:00; 0,00000; 339,33334;   0,00000;  56,01181;-9999,00000;  29,15799;  33,79900;   2,70000;   0,00000;  33,08499;   5,00000;1007,91670;   4,24058;   0,00000;  94,90250;-9999,00000;   0,00000;  12,78383;   1,10000
2021-02-20 00:00:00; 0,00000;   0,66667;   0,00000;  56,04899;-9999,00000;  29,15799;  33,79900;   2,57500;   0,00000;  33,08499;   5,00000;1008,13330;   4,23925;   0,00000;  94,24000;-9999,00000;   0,00000;  12,77200;   1,10000
2021-02-20 01:00:00; 0,00000; 203,58333;   0,00000;  55,95318;-9999,00000;  29,15799;  33,77916;   2,59091;   0,00000;  33,03541;   5,00000;1008,16370;   4,23833;   0,00000;  94,79455;-9999,00000;   0,00000;  12,74767;   1,10000
2021-02-20 02:00:00; 0,00000;   4,75000;   0,00000;  55,95318;-9999,00000;  29,15799;  33,70975;   2,70000;   0,00000;  32,96600;   5,00000;1008,20000;   4,23850;   0,00000;  94,54083;-9999,00000;   0,00000;  12,74775;   1,10000
2021-02-20 03:00:00; 0,00000;  13,41667;   0,00000;  55,95318;-9999,00000;  29,15799;  33,68000;   2,70833;   0,00000;  32,96600;   5,00000;1008,55000;   4,23633;   0,00000;  94,75083;-9999,00000;   0,00000;  12,72833;   1,10000
2021-02-20 04:00:00; 0,00000; 733,66670;   0,00000;  55,98209;-9999,00000;  29,15799;  33,68000;   2,68333;   0,00000;  32,96600;   5,00000;1008,96680;   4,23700;   0,00000;  95,00584;-9999,00000;   0,00000;  12,72958;   1,13333
2021-02-20 05:00:00; 0,00000; 354,25000;   3,57550;  55,98209;-9999,00000;  29,15799;  33,68000;   2,76364;   0,41667;  32,94616;   5,00000;1009,26370;   4,23558;   0,00000;  95,43091;-9999,00000;   0,00000;  12,72608;   1,19167
2021-02-20 09:00:00; 8,72727;3895,00000;  17,02642;  83,85395;-9999,00000;  29,15799;  33,67008;   5,00000; 104,58334;  32,84699;   0,00000;1011,69170;   4,23142;   3,09091;  92,60917;-9999,00000;   0,00000;  13,17950;   1,51667
2021-02-20 10:00:00; 9,75000;3895,00000;  17,56542;  70,31468;-9999,00000;  29,15799;  33,58083;   5,31818; 117,08334;  32,84699;   0,00000;1012,13650;   4,23075;   3,33333;  92,33182;-9999,00000;   0,00000;  13,34317;   1,72500
2021-02-20 11:00:00; 10,50000;3895,00000;  18,02333;  77,50899;-9999,00000;  29,15799;  33,56100;   5,35000; 131,25000;  32,84699;   0,00000;1012,25000;   4,23033;   4,66667;  92,01584;-9999,00000;   0,00000;  13,36309;   1,93636
2021-02-20 12:00:00; 11,81818;3895,00000;  16,87158;  75,78966;-9999,00000;  29,15799;  33,56100;   5,12500;  91,36364;  32,83708;   0,00000;1012,37506;   4,23008;   5,45455;  91,88250;-9999,00000;   0,00000;  13,28717;   2,14167
2021-02-17 23:00:00; 2,16667;   1,00000;   0,00000; 290,85620;-9999,00000;  28,91999;  33,20399;   2,48333;   0,00000;  31,89499;   0,00000;1005,22504;   4,23608;   0,00000;  85,48834;-9999,00000;   0,00000;  12,74100;  -0,40000
2021-02-18 22:00:00; 0,00000;   4,66667;   0,00000; 246,97400;-9999,00000;  28,91999;  33,79900;  -0,05833;   0,00000;  32,60900;   5,00000;1008,01666;   4,24067;   0,00000;  87,61166;-9999,00000;   0,00000;  12,76975;  -0,30000
2021-02-18 21:00:00; 0,00000;   0,00000;   0,00000; 247,03796;-9999,00000;  28,91999;  33,89636;  -1,30000;   0,00000;  32,59818;   5,45455;1008,09990;   4,24275;   0,00000;  90,65333;-9999,00000;   0,00000;  12,78683;  -0,30000
2021-02-18 20:00:00; 0,00000;   1,75000;   0,00000; 247,03796;-9999,00000;  28,91999;  33,91799;  -0,53333;   0,00000;  32,59908;   5,00000;1007,99994;   4,24442;   0,00000;  87,94166;-9999,00000;   0,00000;  12,80700;  -0,30000
2021-02-18 19:00:00; 0,00000;  18,25000;   0,00000; 247,03796;-9999,00000;  28,91999;  33,95766;   0,47273;   0,00000;  32,57925;   0,83333;1007,55450;   4,24608;   0,00000;  85,58364;-9999,00000;   0,00000;  12,82517;  -0,30000
2021-02-18 18:00:00; 0,25000;   0,25000;   0,00000; 340,56726;-9999,00000;  28,91999;  34,03699;   1,60833;   0,00000;  32,48999;   0,00000;1007,12500;   4,24717;   0,00000;  80,94333;-9999,00000;   0,00000;  12,84392;  -0,30000
2021-02-18 13:00:00; 11,45454;3895,00000;  20,15225; 327,24158;-9999,00000;  29,03900;  34,19928;  11,77500; 241,25000;  32,25199;   0,00000;1005,85004;   4,25483;   2,18182;  51,02583;-9999,00000;   0,00000;  13,29308;  -0,40000
2021-02-18 14:00:00; 9,41667;3895,00000;  18,08200;  13,09655;-9999,00000;  29,03900;  34,27500;  11,13333; 140,00000;  32,36108;   0,00000;1005,89996;   4,25483;   2,00000;  50,93917;-9999,00000;   0,00000;  13,32700;  -0,30833
2021-02-18 15:00:00; 1,58333;3895,00000;  16,07542;  28,15113;-9999,00000;  29,03900;  34,24524;  10,04546;  36,66667;  32,38092;   0,00000;1006,07280;   4,25400;   0,00000;  53,24727;-9999,00000;   0,00000;  12,99908;  -0,30000
2021-02-18 16:00:00; 0,00000;1296,58340;   4,62717;   0,00000;-9999,00000;  28,99933;  34,15600;   6,65833;   2,50000;  32,48999;   0,00000;1006,44995;   4,25017;   0,00000;  63,65166;-9999,00000;   0,00000;  12,91508;  -0,30000
2021-02-18 17:00:00; 0,00000;   0,16667;   0,00000;   0,00000;-9999,00000;  28,91999;  34,06675;   3,24167;   0,00000;  32,48999;   0,00000;1006,87500;   4,24850;   0,00000;  74,77834;-9999,00000;   0,00000;  12,87800;  -0,30000
2021-02-18 02:00:00; 0,83333;   4,41667;   0,00000; 306,95260;-9999,00000;  28,80100;  33,20399;   2,50833;   0,00000;  31,89499;   0,00000;1005,36664;   4,23192;   0,00000;  86,06332;-9999,00000;   0,00000;  12,70700;  -0,40000
2021-02-18 03:00:00; 2,83333;   0,16667;   0,00000; 332,14896;-9999,00000;  28,80100;  33,20399;   3,50833;   0,00000;  31,89499;   0,00000;1005,35834;   4,23092;   0,00000;  82,01083;-9999,00000;   0,00000;  12,70433;  -0,40000
2021-02-18 04:00:00; 5,27273;   2,25000;   0,00000; 312,45358;-9999,00000;  28,80100;  33,20399;   3,77273;   0,00000;  31,89499;   0,00000;1005,57270;   4,22950;   0,54545;  79,13000;-9999,00000;   0,00000;  12,70850;  -0,40000
2021-02-18 05:00:00; 2,25000;1763,08340;   6,95733; 296,32498;-9999,00000;  28,80100;  33,20399;   2,17500;   2,08333;  31,89499;   0,00000;1005,85834;   4,22958;   0,16667;  84,52584;-9999,00000;   0,00000;  12,69592;  -0,40000
2021-02-18 06:00:00; 0,18182;3895,00000;  19,18933; 292,65176;-9999,00000;  28,80100;  33,19407;   2,44167;  60,41667;  31,89499;   0,00000;1006,44995;   4,24783;   0,00000;  84,40250;-9999,00000;   0,00000;  13,20825;  -0,40000
2021-02-18 08:00:00; 6,58333;3895,00000;  21,98367; 325,59780;-9999,00000;  28,80100;  33,08499;   7,87273; 309,09090;  31,88508;   0,00000;1006,61816;   4,25633;   0,83333;  69,83727;-9999,00000;   0,00000;  13,58175;  -0,40000
2021-02-18 09:00:00; 9,58333;3895,00000;  21,93758; 318,64365;-9999,00000;  28,77125;  33,12466;   9,55833; 398,75000;  31,89499;   0,00000;1006,65840;   4,25467;   1,91667;  65,47916;-9999,00000;   0,00000;  13,54250;  -0,40000
2021-02-18 10:00:00; 11,45454;3895,00000;  21,83800; 342,72030;-9999,00000;  28,88033;  33,34283;  10,82500; 450,41666;  31,97433;   0,00000;1006,53340;   4,25508;   3,09091;  58,32834;-9999,00000;   0,00000;  13,55467;  -0,40000
2021-02-18 11:00:00; 13,08333;3895,00000;  21,64700; 273,88580;-9999,00000;  28,91999;  33,66016;  11,75833; 457,91666;  32,04375;   0,00000;1006,14996;   4,25600;   3,66667;  51,51833;-9999,00000;   0,00000;  13,62550;  -0,40000
2021-02-18 12:00:00; 10,66667;3895,00000;  21,42200; 313,88388;-9999,00000;  29,00925;  33,96758;  12,14167; 395,83334;  32,17266;   0,00000;1005,90840;   4,25600;   2,33333;  49,95084;-9999,00000;   0,00000;  13,37850;  -0,40000
2021-02-18 00:00:00; 0,50000;   0,00000;   0,00000; 291,23830;-9999,00000;  28,89025;  33,20399;   1,70909;   0,00000;  31,89499;   0,00000;1005,35455;   4,23342;   0,00000;  87,41637;-9999,00000;   0,00000;  12,72958;  -0,40000
2021-02-18 01:00:00; 0,00000;   4,75000;   0,00000; 289,36260;-9999,00000;  28,80100;  33,16432;   1,30833;   0,00000;  31,89499;   0,00000;1005,43340;   4,23300;   0,00000;  87,90750;-9999,00000;   0,00000;  12,71808;  -0,40000
2021-02-18 07:00:00; 0,08333;3895,00000;  21,90542; 285,90090;-9999,00000;  28,80100;  33,08499;   5,50000; 195,00000;  31,89499;   0,00000;1006,65826;   4,25808;   0,00000;  76,69083;-9999,00000;   0,00000;  13,67192;  -0,40000
2021-02-17 15:00:00; 2,16667;3895,00000;  16,00908; 261,50256;-9999,00000;  28,91999;  33,07508;   4,62500;  37,50000;  31,77600;   0,00000;1003,45844;   4,24325;   0,00000;  82,96916;-9999,00000;   0,00000;  13,01725;  -0,40000
2021-02-17 16:00:00; 0,00000;1588,16660;   5,00550; 257,80078;-9999,00000;  28,91999;  33,27972;   2,00833;   2,50000;  31,77600;   0,00000;1003,94995;   4,24250;   0,00000;  86,97250;-9999,00000;   0,00000;  12,89475;  -0,40000
2021-02-17 17:00:00; 0,00000;   1,66667;   0,00000; 257,78730;-9999,00000;  28,91999;  33,32300;   0,80000;   0,00000;  31,77600;   0,00000;1004,75450;   4,24108;   0,00000;  89,29090;-9999,00000;   0,00000;  12,85558;  -0,40000
2021-02-17 20:00:00; 0,41667;   3,66667;   0,00000; 308,77106;-9999,00000;  28,91999;  33,32300;   0,84545;   0,00000;  31,89499;   5,00000;1005,36365;   4,23733;   0,00000;  88,37910;-9999,00000;   0,00000;  12,78617;  -0,40000
2021-02-17 19:00:00; 0,81818;   2,25000;   0,00000; 275,33990;-9999,00000;  28,91008;  33,37258;   0,86667;   0,00000;  31,87516;   5,00000;1005,29170;   4,23908;   0,00000;  90,31918;-9999,00000;   0,00000;  12,79908;  -0,40000
2021-02-17 21:00:00; 3,41667;   4,91667;   0,00000; 288,31506;-9999,00000;  28,91999;  33,29325;   1,80000;   0,00000;  31,89499;   2,91667;1005,25000;   4,23617;   0,00000;  86,43250;-9999,00000;   0,00000;  12,76950;  -0,40000
2021-02-17 22:00:00; 5,27273;   1,08333;   0,00000; 292,35443;-9999,00000;  28,90016;  33,18416;   2,82500;   0,00000;  31,85533;   0,00000;1005,12500;   4,23617;   0,45455;  84,18500;-9999,00000;   0,00000;  12,75758;  -0,40000
2021-02-17 12:00:00; 3,41667;3895,00000;  17,75342; 267,45493;-9999,00000;  28,68200;  32,71718;   3,13636; 125,83334;  31,76518;   3,75000;1003,65454;   4,24783;   0,08333;  82,26273;-9999,00000;   0,00000;  13,31567;  -0,40000
2021-02-17 13:00:00; 3,58333;3895,00000;  17,39517; 265,97443;-9999,00000;  28,72166;  32,73792;   4,70000; 105,00000;  31,77600;   0,00000;1003,53340;   4,24950;   0,00000;  78,96917;-9999,00000;   0,00000;  13,35867;  -0,40000
2021-02-17 14:00:00; 4,45455;3895,00000;  17,17892; 261,75537;-9999,00000;  28,86050;  32,88666;   4,90000;  89,58334;  31,77600;   0,00000;1003,36670;   4,24600;   0,00000;  80,29751;-9999,00000;   0,00000;  13,30092;  -0,40000
2021-02-17 10:00:00; 1,83333;3895,00000;  17,24542; 264,63693;-9999,00000;  28,68200;  32,59908;   2,61667; 104,16666;  31,70658;   5,00000;1004,02496;   4,24500;   0,00000;  77,36584;-9999,00000;   0,00000;  13,37750;  -0,40000
2021-02-17 11:00:00; 1,90909;3895,00000;  16,61550; 264,67172;-9999,00000;  28,68200;  32,60900;   2,59167;  57,50000;  31,74625;   5,00000;1003,75000;   4,24525;   0,00000;  83,38000;-9999,00000;   0,01808;  13,16883;  -0,40000
2021-02-17 08:00:00; 3,63636;3895,00000;  18,21225; 237,55588;-9999,00000;  28,68200;  32,48999;   2,34545; 114,16666;  31,62454;   0,00000;1003,39996;   4,24975;   0,27273;  61,59909;-9999,00000;   0,00000;  13,44583;  -0,40000
2021-02-17 09:00:00; 2,16667;3895,00000;  17,46967; 266,07245;-9999,00000;  28,68200;  32,48999;   2,85000; 116,81818;  31,65699;   2,72727;1003,57500;   4,24883;   0,08333;  64,61417;-9999,00000;   0,00000;  13,37458;  -0,40000
2021-02-17 05:00:00; 0,18182; 554,41670;   4,13408; 184,04672;-9999,00000;  28,68200;  32,48999;  -1,08182;   0,45455;  31,65699;   0,00000;1003,82733;   4,22933;   0,00000;  81,03091;-9999,00000;   0,00000;  12,70650;  -0,40000
2021-02-17 06:00:00; 0,25000;3895,00000;  16,40308; 185,98218;-9999,00000;  28,68200;  32,48999;  -1,05833;  35,83333;  31,65699;   0,00000;1003,94165;   4,22792;   0,00000;  81,99583;-9999,00000;   0,00000;  12,79933;  -0,40000
2021-02-17 07:00:00; 0,66667;3895,00000;  20,18750; 188,32812;-9999,00000;  28,68200;  32,48999;   0,81667; 120,83334;  31,65699;   0,00000;1003,81660;   4,25692;   0,00000;  69,98667;-9999,00000;   0,00000;  13,63392;  -0,40000
2021-02-17 03:00:00; 0,00000; 402,50000;   0,00000; 159,25284;-9999,00000;  28,68200;  32,48999;  -0,83333;   0,00000;  31,65699;   0,00000;1004,68335;   4,23067;   0,00000;  79,52416;-9999,00000;   0,00000;  12,72242;  -0,40000
